ID	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	symbol	direct
telomere organization	23	-0.606249349155969	-1.83421122027513	0.00100908173562059	0.122692078618225	0.12167450743044	4659	tags=70%, list=28%, signal=50%	121504/3020/8370/8363/8352/8294/8359/8362/8360/8354/8361/8364/8365/8355/8353/8968	H3-3A/H3C3/H3C6/H3C7/H3C8/H3C11/H4C1/H4C3/H4C4/H4C6/H4C8/H4C9/H4C11/H4C12/H4C14/H4C16	pos.rank
translation	159	-0.489068366405792	-1.80620791314453	0.000999000999000999	0.122692078618225	0.12167450743044	1328	tags=31%, list=8%, signal=29%	11222/51373/6136/51253/6154/10643/54460/6232/64506/6206/6165/6233/9045/64968/6203/6129/3921/6124/28973/6142/6170/6156/6138/6130/6223/3035/6217/1915/25929/2197/6164/6135/51187/1725/6193/6122/6181/6128/6202/6228/6188/11224/10056/6230/6161/6167/6143/6235/6189/6234	CPEB1/DHPS/EEF1A1/FARSB/FAU/GEMIN5/HARS1/IGF2BP3/MRPL3/MRPL37/MRPS17/MRPS18B/MRPS21/MRPS6/RPL11/RPL12/RPL14/RPL15/RPL18A/RPL19/RPL26/RPL3/RPL30/RPL32/RPL34/RPL35/RPL35A/RPL37/RPL39/RPL4/RPL6/RPL7/RPL7A/RPLP2/RPS12/RPS16/RPS19/RPS23/RPS25/RPS27/RPS27A/RPS28/RPS29/RPS3/RPS3A/RPS5/RPS8/RPS9/RPSA/RSL24D1	pos.rank
mRNA splicing, via spliceosome	182	-0.481339032618199	-1.7936111239704	0.000999000999000999	0.122692078618225	0.12167450743044	2572	tags=34%, list=15%, signal=29%	8233/85437/1655/3189/53938/6427/6432/84811/153527/9733/7919/8241/60625/27316/79622/84292/56259/3192/81576/143884/56339/51639/6634/6429/10432/24144/988/9416/6636/79753/3185/3178/6431/220988/54883/3550/55234/5356/57819/27258/27238/23517/25929/9410/51759/7307/51503/6627/6632/9128/51645/57721/11066/54957/4236/55696/9716/10907/7536/51691/55599	AQR/C9orf78/BUD13/YJU2B/CDC5L/CTNNBL1/CWC15/CWC25/CWF19L2/DDX23/DDX39B/DDX5/DHX35/GEMIN5/GPKOW/HNRNPA1/HNRNPA3/HNRNPF/HNRNPH3/HNRNPU/IK/LSM2/LSM3/LSM8/METTL14/METTL3/MFAP1/PLRG1/PPIL1/PPIL3/PRPF4/RBM10/RBM14/RBM22/RBMX/RNPC3/SART3/SF1/SF3B6/MTREX/SMU1/SNIP1/SNRNP25/SNRNP35/SNRNP40/SNRPA1/SNRPD1/SNRPD3/SNRPF/SRSF2/SRSF4/SRSF6/SRSF7/TFIP11/TXNL4A/TXNL4B/U2AF1/WDR83/ZCRB1/ZMAT2/ZRSR2	pos.rank
positive regulation of transcription by RNA polymerase I	24	-0.584898385401706	-1.7836301923497	0.00100603621730382	0.122692078618225	0.12167450743044	2016	tags=42%, list=12%, signal=37%	2064/642623/9031/56919/646/9451/7343/64431/55646/84135	ACTR6/BAZ1B/BNC1/DHX33/EIF2AK3/ERBB2/LYAR/UBTF/UBTFL1/UTP15	pos.rank
maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	23	-0.566199907400192	-1.71304138225968	0.00100908173562059	0.122692078618225	0.12167450743044	1365	tags=30%, list=8%, signal=28%	85395/90121/55720/6223/6217/25983/6202	SLX9/NGDN/RPS16/RPS19/RPS8/TSR1/TSR2	pos.rank
rRNA processing	111	-0.471017240304903	-1.69321188033735	0.000999000999000999	0.122692078618225	0.12167450743044	3619	tags=40%, list=22%, signal=31%	51602/51119/55011/4931/51729/51575/51096/6125/23481/5303/9221/23223/6154/6232/10360/6165/9045/6129/10248/55646/28987/10775/10436/54512/79050/11137/22984/84135/120379/6223/6217/54555/5393/5394/51010/23517/1662/6135/27341/65083/6230/54606/51202/6234	DDX10/DDX47/DDX49/DDX56/EMG1/ESF1/EXOSC10/EXOSC3/EXOSC4/EXOSC9/LYAR/NOB1/NOC4L/NOL6/NOLC1/NOP58/NPM3/NVL/PDCD11/PES1/PIH1D1/PIH1D2/PIN4/POP4/POP7/PWP1/RPL11/RPL14/RPL26/RPL35A/RPL5/RPL7/RPS16/RPS19/RPS25/RPS27/RPS28/RRP12/RRP7A/SBDS/MTREX/UTP15/UTP18/WBP11	pos.rank
DNA replication	87	-0.472215729394893	-1.66754127184557	0.000999000999000999	0.122692078618225	0.12167450743044	3914	tags=43%, list=23%, signal=33%	5931/5937/90381/116028/3981/647309/54107/4774/1017/116447/5976/4782/4173/6119/29803/5429/63922/9401/51455/4175/4673/22944/79075/29980/4174/4171/983/54921/11201/5983/163859/5426/10926/5985/1111/6117/1854	CDK1/CDK2/CHEK1/CHTF18/CHTF8/DBF4/DONSON/DSCC1/DUT/GMNC/KIN/LIG4/MCM2/MCM4/MCM5/MCM6/NAP1L1/NFIA/NFIC/POLE/POLE3/POLH/POLI/RBBP7/RBMS1/RECQL4/REPIN1/REV1/RFC3/RFC5/RMI2/RPA1/RPA3/SDE2/TICRR/TOP1MT/UPF1	pos.rank
regulation of embryonic development	45	-0.489113278993079	-1.61951598053453	0.000999000999000999	0.122692078618225	0.12167450743044	4715	tags=49%, list=28%, signal=35%	54617/3908/25819/6871/3911/7262/51377/57325/2648/3643/125476/10445/8820/79913/29844/26009/93973/83444/126731/983/1810/29127	ACTR5/ACTR8/NOCT/CCSAP/CDK1/KAT14/DR1/HESX1/INO80/INO80B/INO80C/INSR/KAT2A/LAMA2/LAMA5/MCRS1/PHLDA2/RACGAP1/TADA2A/TFPT/UCHL5/ZZZ3	pos.rank
mRNA transport	52	-0.475911283168885	-1.60223761241185	0.000999000999000999	0.122692078618225	0.12167450743044	6568	tags=56%, list=39%, signal=34%	129401/23144/9972/64901/23299/100101267/51213/3800/23225/10642/8658/59343/10644/23237/677/5903/8086/6432/23089/10128/65109/9444/10643/9961/348995/3178/53371/7884/25909	AAAS/AHCTF1/ARC/BICD2/HNRNPA1/IGF2BP1/IGF2BP2/IGF2BP3/KIF5C/LRPPRC/LUZP4/MVP/NUP153/NUP210/NUP35/NUP43/NUP54/PEG10/POM121C/QKI/RANBP17/RANBP2/SENP2/SLBP/SRSF7/TNKS/UPF3B/ZC3H3/ZFP36L1	pos.rank
chromosome segregation	84	-0.454819948494735	-1.60182469677173	0.000999000999000999	0.122692078618225	0.12167450743044	4326	tags=43%, list=26%, signal=32%	55355/201254/221150/151648/64946/157313/5518/10664/11011/23383/378708/10615/6732/11339/387103/699/10636/1654/84191/64793/3619/79003/64105/23172/348235/157570/348995/80152/55839/7153/51759/79019/8239/6188/7272/1104	CENPS/C9orf78/BUB1/CDCA2/CENPH/CENPK/CENPM/CENPN/CENPT/CENPW/CEP85/CTCF/DDX3X/ESCO2/ABRAXAS2/CIAO2A/HJURP/INCENP/MAU2/MIS12/NUP43/OIP5/PPP2R1A/RCC1/RGS14/RPS3/SGO1/SKA2/SKA3/SPAG5/SRPK1/CENPX/TLK2/TOP2A/TTK/USP9X	pos.rank
translational initiation	50	-0.467081319606358	-1.56378897916899	0.001	0.122692078618225	0.12167450743044	5227	tags=50%, list=31%, signal=34%	1964/8672/9470/8663/8662/6218/8891/8666/8668/23367/3692/27335/1654/56919/317649/10605/8667/8893/1967/8890/8892/1968/6193/6188/6189	DDX3X/DHX33/EIF1AX/EIF2B1/EIF2B2/EIF2B3/EIF2B4/EIF2B5/EIF2S3/EIF3B/EIF3C/EIF3G/EIF3H/EIF3I/EIF3K/EIF4E2/EIF4E3/EIF4G3/EIF6/LARP1/PAIP1/RPS17/RPS3/RPS3A/RPS5	pos.rank
DNA repair	228	-0.391609252802751	-1.47364313457327	0.000999000999000999	0.122692078618225	0.12167450743044	4885	tags=41%, list=29%, signal=29%	79447/54465/2139/54617/54537/8208/11277/1663/55183/51547/9656/26122/7737/9960/5892/83933/8846/90381/79759/116028/9156/56893/56852/51377/55284/4255/23198/1454/10721/23049/2070/50484/22897/4437/1017/1647/1137/5982/5976/378708/55135/2175/125476/84787/5965/10445/7516/11315/6119/5429/133746/29844/56154/10111/580/5423/5932/9401/2965/4595/11073/5889/57523/22909/83444/57551/22944/55611/259282/51750/3978/988/2271/57634/8458/2968/51366/10273/25988/983/54780/11201/5983/4331/5985/5810/7415/1111/6117/8295/5888/55929/6188	ALKBH1/CENPS/BARD1/BOD1L1/CDC5L/CDK1/CDK2/CEP164/CHAF1B/CHEK1/CHRNA4/CSNK1E/DDX11/DMAP1/EP400/EPC2/ETAA1/EXO1/EYA2/EYA4/SHLD2/FAN1/FANCA/FH/GADD45A/GTF2H1/GTF2H4/HDAC10/HINFP/INO80/INO80B/INO80C/JMY/KIN/LIG1/MCRS1/MDC1/MGMT/MNAT1/MSH3/MUTYH/NSMCE4A/NYNRIN/OTUB1/PAGR1/PARK7/POLB/POLH/POLI/POLQ/PSME4/RAD1/RAD18/RAD50/RAD51/RAD51C/RAD51D/RBBP8/RECQL/RECQL4/RFC2/RFC3/RFC5/RIF1/RMI2/RNF113A/RPA1/RPA3/RPS3/RRM2B/RTEL1/SIRT7/SMG1/STUB1/KMT5C/TAOK1/TEX15/TFPT/TICRR/TOPBP1/TREX1/TRRAP/TTF2/UBE2W/UBQLN4/UBR5/UCHL5/UPF1/USP3/VCP/WRAP53/XRCC2/ZNF668	pos.rank
RNA splicing	168	-0.391783259221392	-1.45268650293756	0.000999000999000999	0.122692078618225	0.12167450743044	5010	tags=41%, list=30%, signal=29%	7490/84530/11193/6638/4154/84060/11189/10286/80324/146713/151987/9991/54715/9169/84687/5518/54845/9541/2334/51729/8148/54517/5515/8233/85437/8227/6732/3189/57805/10284/54033/6427/6432/494115/84321/7919/79622/81576/9967/9444/6634/6429/8882/3276/8458/9416/11129/79706/6636/79228/55119/84967/55954/23759/55234/79637/51755/9984/9410/7307/6627/8487/6632/9128/11066/9130/9589/51202/55599	AFF2/AKAP17A/ARMC7/BCAS2/CCAR2/YJU2B/CDK12/CELF3/CIR1/CLASRP/DDX23/DDX39B/DDX47/ESRP1/FAM50A/GEMIN2/HNRNPH3/LSM10/MBNL1/PPIL2/PPP1R9B/PPP2CA/PPP2R1A/PPP4R2/PRKRIP1/PRMT1/PRPF38B/PRPF4/PTBP3/PUS1/PUS7/QKI/RBFOX1/RBFOX3/RBM11/RBM48/RBMXL1/RNPC3/SAP18/SCAF11/SMU1/SNRNP25/SNRNP35/SNRNP40/SNRPA1/SNRPD1/SNRPD3/SNRPF/SNRPN/SRPK1/SRRM4/SRSF2/SRSF4/SRSF7/TAF15/THOC1/THOC3/THOC6/THRAP3/TTF2/U2AF1/WBP11/WBP4/WT1/WTAP/ZCRB1/ZMAT5/ZPR1/ZRSR2	pos.rank
ribosomal small subunit assembly	12	-0.664703473179148	-1.7993854673164	0.00210748155953635	0.194615021256495	0.193000942820698	754	tags=50%, list=5%, signal=48%	6232/3921/6223/27341/6193/6234	RPS19/RPS27/RPS28/RPS5/RPSA/RRP7A	pos.rank
centriole replication	20	-0.605601687259614	-1.78955128971689	0.00204081632653061	0.194615021256495	0.193000942820698	4633	tags=70%, list=28%, signal=51%	55835/9851/1068/55722/80817/1017/163786/284001/282809/64793/85459/55125/116840/9738	KIAA0753/CCDC57/CCP110/CDK2/CENPJ/CEP192/CEP295/CEP44/CEP72/CEP85/CETN1/CNTROB/POC1B/SASS6	pos.rank
striatum development	16	-0.621077365983425	-1.7754531187269	0.00205128205128205	0.194615021256495	0.193000942820698	3204	tags=56%, list=19%, signal=45%	79048/1812/1813/23657/585/5915/583/26050/120892	BBS2/BBS4/DRD1/DRD2/LRRK2/RARB/SECISBP2/SLC7A11/SLITRK5	pos.rank
RNA processing	64	-0.433078190837078	-1.49017079946398	0.001998001998002	0.194615021256495	0.193000942820698	4295	tags=38%, list=26%, signal=28%	11218/162989/11100/5937/115752/26747/3189/105/196441/23350/55323/3192/24144/3185/54512/8106/5393/9984/5394/51010/9410/3191/11340/9128	ADARB2/DDX20/DEDD2/DIS3L/EXOSC10/EXOSC3/EXOSC4/EXOSC8/EXOSC9/HNRNPF/HNRNPH3/HNRNPL/HNRNPU/HNRNPUL1/LARP6/NUFIP1/PABPN1/PRPF4/RBMS1/SNRNP40/TFIP11/THOC1/U2SURP/ZFC3H1	pos.rank
multicellular organism growth	86	-0.418089405831423	-1.47488479835089	0.001998001998002	0.194615021256495	0.193000942820698	6288	tags=56%, list=38%, signal=35%	1822/25937/1281/55512/5914/367/83931/23371/3549/5324/10365/320/57282/5781/115948/80169/5916/80010/3020/6491/9215/7543/472/55717/10848/677/55224/114798/2648/2019/83605/6506/91461/114789/3202/7516/8820/7157/2033/5915/123016/9462/57468/79728/6338/2131/26058/28982	APBA1/AR/ATM/ATN1/ODAD3/CCM2/COL3A1/CTC1/EN1/EP300/ETNK2/EXT1/GIGYF2/H3-3A/HESX1/HOXA5/IHH/KAT2A/KLF2/LARGE1/FLVCR1/PALB2/PKDCC/PLAG1/PPP1R13L/PTPN11/RARA/RARB/RARG/RASAL2/RMI1/SCNN1B/SLC12A5/SLC1A2/SLC25A25/SLC4A10/SLITRK1/SMPD3/STIL/STK40/TNS2/TP53/TTC8/WDR11/WWTR1/XRCC2/ZFP36L1/ZFX	pos.rank
cell division	335	-0.341418906626308	-1.30858082448903	0.001998001998002	0.194615021256495	0.193000942820698	6407	tags=46%, list=38%, signal=29%	7329/205564/11076/81620/54820/9133/11200/993/8091/84790/10735/79980/4751/29882/6993/1062/1778/4134/23552/51550/10783/3070/9113/991/9798/286053/119504/221035/57553/10460/9918/117583/54617/3833/256364/2771/55835/4750/81610/201254/221150/54627/890/5581/1164/256126/8658/8697/1068/84612/151648/1452/8379/57787/7251/54888/63971/157313/8317/5119/26271/905/3981/4739/55920/9735/9183/57542/89782/84722/3980/253012/22897/1017/7813/2029/10776/23383/378708/25936/10615/990/9564/11339/387103/5899/9903/201161/83872/699/9928/10393/7443/84930/10636/8556/23310/6867/79892/10309/93323/5932/29945/79003/93973/23172/84552/4926/3192/5499/1639/10376/348235/84643/11065/23141/644186/10296/3978/6990/25847/900/126731/10534/7013/348995/80152/57448/246184/983/79866/1019/5500/9055/91272/163859/7846/25909/7175/3832/53918/9184/10592/382/203068/54892/54962/51433/8239/6790/6188/9793/10907/51529/1104	ACTR8/AHCTF1/ANAPC10/ANAPC11/ANAPC13/ANAPC16/ANAPC2/ANAPC4/ANAPC5/ANKLE2/CENPS/ARF6/ARPP19/AURKA/BCAR1/BIRC6/BOD1/BORA/BUB1/BUB3/CCNA2/CCNB2/CCNG1/CCNO/CCNT2/CCSAP/CDC14A/CDC20/CDC23/CDC25A/CDC26/CDC6/CDC7/CDCA2/CDK1/CDK2/CDK20/CDK4/CDT1/CENPE/CENPJ/CENPT/CENPV/CENPW/CEP164/CETN1/CHEK2/CHMP1A/CINP/CKAP5/CKS2/CSNK1A1/DCTN1/DSN1/DYNC1H1/DYNLT1/DYNLT3/EML3/ENSA/EVI5/ABRAXAS2/FAM83D/FBXO5/GNAI2/HAUS8/HELLS/HEPACAM2/HMCN1/HMGA2/HNRNPU/INO80/IST1/KIF11/KIF13A/KIF14/KIF2B/KIFC1/KLHL21/KLHL42/KNTC1/LATS1/LIG1/LIG3/LIG4/LMLN/MAD1L1/MAEA/MAP10/MAP4/MARK4/MASTL/MAU2/MCMBP/MICAL3/MIS12/NCAPD2/NCAPD3/NCAPG2/NDE1/NEDD9/NEK1/NEK2/NEK6/NSL1/NSMCE2/NSUN2/NUMA1/NUP43/OIP5/PARD3B/PARD6B/PARD6G/PELO/PPP1CA/PPP1CB/PRC1/PRKCE/PSRC1/RALB/RBBP8/RCC1/RCC2/REEP3/RGS14/RPS3/SDE2/SENP5/SGO1/SKA2/SKA3/SMC2/SPAG5/ZNRD2/STAG2/CENPX/SYCE2/SYCE3/TACC1/TACC3/TERF1/TIPIN/TNKS/TPPP/TPR/TSG101/TUBA1A/TUBA1B/TUBA1C/TUBB/TXNL4A/UBE2C/UBE2I/USP9X/VRK1/ZW10	pos.rank
mRNA export from nucleus	51	-0.435119983707491	-1.46033215111676	0.002997002997003	0.258902387934646	0.256755129420664	3214	tags=31%, list=19%, signal=25%	84324/8021/23049/2733/84248/5976/84321/7919/23381/54890/79902/79228/10482/7175/9984/29107	ALKBH5/DDX39B/FYTTD1/GLE1/NUP214/NUP85/NXF1/NXT1/SARNP/SMG1/SMG5/THOC1/THOC3/THOC6/TPR/UPF1	pos.rank
mitotic cell cycle	115	-0.389126681554672	-1.40243494089777	0.002997002997003	0.258902387934646	0.256755129420664	4252	tags=51%, list=25%, signal=38%	10426/7280/7278/6777/10383/81620/85378/84790/4751/10382/1062/347733/55732/2669/221150/64343/8697/1068/128153/27175/81027/7283/5515/2029/10776/6045/387103/7516/3988/84930/10636/10309/55193/9221/3619/23172/1639/4693/10376/83903/348235/4603/4602/11258/10534/114791/80152/84617/332/984/3550/5426/7846/3832/203068/6790/8089/54475/51529	ANAPC11/ARPP19/AURKA/AZI2/FIRRM/BIRC5/CCNO/CDC23/CDK11B/CDT1/CENPE/CENPT/CENPW/CETN1/DCTN1/DCTN3/ENSA/ABRAXAS2/GEM/HASPIN/IK/INCENP/KIF11/LIPA/MASTL/MYB/MYBL1/NDP/NEK2/NLE1/NOLC1/PBRM1/POLE/PPP2CA/RGS14/RNF2/SKA2/SKA3/SPATA17/ZNRD2/STAT5B/TUBA1A/TUBA1B/TUBA1C/TUBA3C/TUBB1/TUBB2A/TUBB2B/TUBB4A/TUBB4B/TUBB/TUBB6/TUBG1/TUBG2/TUBGCP3/TUBGCP5/TUBGCP6/XRCC2/YEATS4	pos.rank
protein localization to kinetochore	11	-0.674083775396533	-1.77403458865906	0.00322234156820623	0.269669709989259	0.267433150545537	3129	tags=64%, list=19%, signal=52%	9183/283489/27085/983/3550/9184/7272	BUB3/CDK1/CHAMP1/IK/MTBP/TTK/ZW10	pos.rank
rRNA transcription	13	-0.627776042725535	-1.72825478684349	0.00415800415800416	0.318146718146718	0.315508104981789	1987	tags=46%, list=12%, signal=41%	7157/284119/10360/10849/10927/2975	POLR1G/GTF3C1/NPM3/CAVIN1/SPIN1/TP53	pos.rank
positive regulation of telomere maintenance in response to DNA damage	14	-0.605103261571009	-1.68805819836666	0.00412796697626419	0.318146718146718	0.315508104981789	5648	tags=64%, list=34%, signal=43%	54891/54617/51377/125476/10445/79913/29844/93973/83444	ACTR5/ACTR8/INO80/INO80B/INO80C/INO80D/MCRS1/TFPT/UCHL5	pos.rank
endoplasmic reticulum unfolded protein response	44	-0.450117176120249	-1.48625545192721	0.004	0.318146718146718	0.315508104981789	6127	tags=59%, list=37%, signal=37%	7494/467/55829/10956/55432/1491/9709/54956/26608/1649/22926/5770/27248/9217/57414/54870/7466/79139/56965/79668/9451/90993/267/64224/10273/7415	AMFR/ATF3/ATF6/CREB3L1/CTH/DDIT3/DERL1/EIF2AK3/ERLEC1/HERPUD1/HERPUD2/OS9/PARP16/PARP6/PARP8/PTPN1/QRICH1/RHBDD2/STUB1/TBL2/VAPB/VCP/SELENOS/WFS1/XBP1/YOD1	pos.rank
ER overload response	11	-0.630618607987927	-1.65964419209542	0.00429645542427497	0.319608545172455	0.31695780805397	5708	tags=91%, list=34%, signal=60%	55829/2932/1649/57003/7466/7157/9451/83734/54499/84919	ATG10/CCDC47/DDIT3/EIF2AK3/GSK3B/PPP1R15B/TMCO1/TP53/SELENOS/WFS1	pos.rank
protein localization to CENP-A containing chromatin	15	-0.600091970303975	-1.69790105768805	0.00512295081967213	0.352136752136752	0.349216235855912	4659	tags=80%, list=28%, signal=58%	121504/8370/8363/8294/8359/8362/8360/8361/8364/8365/1058/3012	CENPA/H2AC8/H4C1/H4C3/H4C4/H4C6/H4C8/H4C9/H4C11/H4C12/H4C14/H4C16	pos.rank
negative regulation of megakaryocyte differentiation	16	-0.589962661350736	-1.6865065519962	0.00512820512820513	0.352136752136752	0.349216235855912	4659	tags=75%, list=28%, signal=54%	121504/8370/8363/8294/8359/8362/8360/8361/8364/4602/3276/8365	H4C1/H4C3/H4C4/H4C6/H4C8/H4C9/H4C11/H4C12/H4C14/H4C16/MYB/PRMT1	pos.rank
tricarboxylic acid cycle	32	-0.489824385444112	-1.56128726090333	0.00501002004008016	0.352136752136752	0.349216235855912	1965	tags=31%, list=12%, signal=28%	4191/1431/3419/4693/3418/8801/2271/1743/3658/47	ACLY/CS/DLST/FH/IDH2/IDH3A/IREB2/MDH2/NDP/SUCLG2	pos.rank
erythrocyte homeostasis	10	-0.64595444594398	-1.67550624098236	0.00539956803455724	0.361501079913607	0.358502898715471	3918	tags=60%, list=23%, signal=46%	6218/3071/5052/558/6338/3658	AXL/IREB2/NCKAP1L/PRDX1/RPS17/SCNN1B	pos.rank
nucleosome assembly	94	-0.390871268141159	-1.38842000234474	0.00599400599400599	0.391510928096294	0.388263854245883	8031	tags=64%, list=48%, signal=33%	5928/23522/7259/474382/1616/3008/51773/3024/55506/8366/8970/474381/4676/50809/85453/8342/373861/4674/3006/8971/132243/64754/6662/121504/29855/3020/8208/23523/8370/8363/3010/7290/8520/55723/54107/8352/8294/8359/3148/23270/8362/8360/9733/3018/3007/8354/8361/4673/8364/8365/8348/4171/653604/8355/144108/6046/8353/23234/8968/8341	ASF1B/BRD2/CABIN1/CHAF1B/DAXX/DNAJC9/H1-8/H1-10/H2AB1/H2AB2/MACROH2A2/H3-3A/HAT1/H1-9P/HIRA/H1-1/H1-2/H1-3/H1-4/H1-6/H2BC3/H2BC11/H2BC14/H2BC15/H2BC17/H3C3/H3C6/H3C7/H3C8/H3C11/H4C1/H4C2/H4C3/H4C4/H4C6/H4C8/H4C9/H4C11/H4C12/H3C13/H4C14/H4C16/HMGB2/HP1BP3/KAT6B/MCM2/NAP1L1/NAP1L2/NAP1L4/POLE3/RBBP4/RSF1/SART3/SMYD3/SOX9/SPTY2D1/TSPYL1/TSPYL4/TSPYL5/UBN1	pos.rank
ribosome disassembly	13	-0.606284256539798	-1.66908833284493	0.00727650727650728	0.453174104336895	0.449415614654293	1051	tags=31%, list=6%, signal=29%	8562/9325/28985/53918	DENR/MCTS1/PELO/TRIP4	pos.rank
retrograde protein transport, ER to cytosol	16	-0.57107979248248	-1.63252672555449	0.00717948717948718	0.453174104336895	0.449415614654293	5708	tags=69%, list=34%, signal=45%	55829/10956/10952/9709/6400/27248/79139/84447/550/7415/55666	AUP1/DERL1/ERLEC1/HERPUD1/NPLOC4/OS9/SEC61B/SEL1L/SYVN1/VCP/SELENOS	pos.rank
late endosome to vacuole transport via multivesicular body sorting pathway	10	-0.609398961118498	-1.58068694938708	0.00755939524838013	0.460092283526409	0.456276416546963	4084	tags=60%, list=24%, signal=45%	54741/128866/51534/91782/23585/79643	CHMP4B/CHMP6/CHMP7/LEPROT/TMEM50A/VTA1	pos.rank
regulation of DNA replication	45	-0.432071165714911	-1.43064232286644	0.00899100899100899	0.52343308865048	0.519091892089604	4746	tags=42%, list=28%, signal=30%	94/54617/3399/890/79960/5518/26271/51377/54107/5515/125476/10445/79913/26057/29844/93973/83444/79075/157570	ACTR5/ACTR8/ACVRL1/ANKRD17/CCNA2/DSCC1/ESCO2/FBXO5/ID3/INO80/INO80B/INO80C/JADE1/MCRS1/POLE3/PPP2CA/PPP2R1A/TFPT/UCHL5	pos.rank
