ID	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	symbol	direct
transcription initiation at RNA polymerase II promoter	42	-0.485548243351272	-1.59217151609479	0.000999000999000999	0.204071283685888	0.201085878997697	4640	tags=57%, list=24%, signal=43%	6924/5436/2962/1022/6872/9441/6875/2960/9440/2961/9443/6883/1871/2966/6873/1870/2963/129685/902/6878/5438/6881/6874/5433	CCNH/CDK7/E2F2/E2F3/GTF2E1/GTF2E2/GTF2F1/GTF2F2/GTF2H2/MED17/MED26/MED7/POLR2D/POLR2G/POLR2I/TAF1/TAF10/TAF12/TAF2/TAF4/TAF4B/TAF6/TAF8/ELOA	pos.rank
mRNA splicing, via spliceosome	183	-0.405565136080445	-1.49055354457053	0.000999000999000999	0.204071283685888	0.201085878997697	5370	tags=49%, list=28%, signal=36%	6632/84950/10291/54883/9416/144983/10569/6430/11066/10492/26121/55285/51639/8241/6633/8896/9128/7307/51759/6427/24144/24148/9129/27316/9775/4858/1659/85437/9785/6426/27238/57461/4236/55599/58509/11193/55660/988/51645/5356/55696/6628/1665/27336/51690/7737/4686/22938/57703/1655/27258/4670/25929/51319/9733/153527/51503/8449/10180/51428/23020/10189/60625/84292/338657/9904/94104/6634/7536/10713/10921/84811/10432/51340/22913/27339/79753/10594/57819/51163/6428/6629/55596/59286/83443/6637/79171/23524/3312/79622	ALYREF/BUD13/BUD31/C9orf78/CACTIN/CENATAC/CDC5L/CRNKL1/CWC15/CWC22/CWC25/DBR1/DDX23/DDX41/DDX5/DHX15/DHX16/DHX35/DHX38/DHX8/EIF4A3/GEMIN5/GPKOW/HNRNPA1L2/HNRNPM/HSPA8/HTATSF1/ISY1/LSM2/LSM3/LSM7/MFAP1/NCBP1/NOVA2/PAXBP1/PLRG1/PPIL1/PRPF19/PRPF3/PRPF31/PRPF38A/PRPF4/PRPF40A/PRPF6/PRPF8/RALY/RBM10/RBM14/RBM19/RBM22/RBM41/RBM42/RBM6/RBMX/RNF113A/RNPC3/RNPS1/RSRC1/SART3/SF1/SF3A1/SF3B5/SF3B6/SLU7/SNIP1/SNRNP200/SNRNP25/SNRNP35/SNRPB/SNRPB2/SNRPD1/SNRPD2/SNRPD3/SNRPG/SNW1/SRRM2/SRSF1/SRSF2/SRSF3/SRSF5/SYNCRIP/TFIP11/U2AF1/UBL5/USP39/WBP4/WDR83/ZCCHC8/ZCRB1/ZMAT2	pos.rank
translation	168	-0.388451911172543	-1.42222456830815	0.000999000999000999	0.204071283685888	0.201085878997697	6854	tags=51%, list=36%, signal=33%	6238/51247/6138/55168/124995/64960/28998/6210/23521/6147/51065/51650/326340/1615/6142/6128/6154/9045/6232/55005/6234/79590/118672/6130/9349/6135/646799/6122/6143/8761/9255/3035/11224/6231/80315/6144/6158/6193/22849/6233/28973/6181/6191/6167/6301/64979/6152/6168/92399/4736/6169/6222/6206/2197/6160/6205/6137/6228/25929/6207/55133/6161/6159/6208/27161/6218/6129/6227/6201/6132/6125/1725/1979/6209/6133/7453/6139/6235/116832/23/6203/1915/132864/6202/6155/1981	ABCF1/AGO2/AIMP1/CPEB2/CPEB3/CPEB4/DARS1/DHPS/EEF1A1/EIF4EBP2/EIF4G1/FAU/GEMIN5/HARS1/MRPL10/MRPL13/MRPL24/MRPL36/MRPS15/MRPS18A/MRPS18B/MRPS33/MRRF/PABPC4/PAIP2/PSTK/RMND1/RPL10A/RPL11/RPL13/RPL13A/RPL14/RPL15/RPL17/RPL18A/RPL19/RPL21/RPL23/RPL23A/RPL24/RPL26/RPL27/RPL28/RPL29/RPL3/RPL31/RPL32/RPL35/RPL37/RPL37A/RPL38/RPL39L/RPL5/RPL6/RPL7/RPL7A/RPL8/RPL9/RPLP2/RPS11/RPS12/RPS13/RPS14/RPS15/RPS15A/RPS17/RPS18/RPS21/RPS23/RPS26/RPS27/RPS27A/RPS27L/RPS28/RPS29/RPS4X/RPS5/RPS7/RPS8/RPS9/RRBP1/SARS1/SRBD1/WARS1/ZAR1/ZAR1L	pos.rank
DNA repair	237	-0.375479684391954	-1.39366455903934	0.000999000999000999	0.204071283685888	0.201085878997697	6658	tags=49%, list=35%, signal=32%	545/7415/1017/2956/84717/56893/378708/56154/23244/580/57551/5976/9555/1642/125476/56852/9978/328/51426/22976/51547/9320/5888/4521/8208/144715/11201/80119/2305/57646/493861/7374/10445/2070/11219/29997/79008/2067/23049/4436/54780/26270/4869/7832/5985/56946/5884/80198/1022/29844/23376/2967/983/259282/79035/7323/83444/85015/4331/5883/116028/84444/143/4221/65123/2176/988/58493/1647/11315/5982/4255/5981/64859/7507/5983/9656/283899/9401/6119/5424/7737/8924/84126/8914/9643/55929/5429/2175/3297/9126/6749/5889/2968/8458/10111/8243/57634/7517/11277/1111/90381/5892/2072/80820/2189/11143/2965/63967/11198/3978/79447/11073/8295/84464/10155/8467	APEX1/CENPS/ATR/ATRIP/BARD1/BOD1L1/BTG2/EMSY/CDC5L/CDK1/CDK2/CDK7/CHAF1B/CHEK1/CLSPN/DDB1/DMAP1/DOT1L/EEPD1/EID3/EP400/ERCC1/ERCC4/EYA4/FANCA/FANCC/FANCG/FBXO6/FOXM1/GADD45A/NOP53/GTF2H1/GTF2H3/GTF2H4/MACROH2A1/HDGFL2/HERC2/HSF1/INIP/INO80B/INO80C/INO80E/INTS3/KAT7/LIG1/MCRS1/MDC1/MEN1/MGMT/MNAT1/MORF4L2/MSH2/MSH6/MUS81/NABP1/NABP2/NPM1/NSMCE4A/NUDT1/PAGR1/PARK7/PARP4/PAXIP1/PDS5A/PIF1/POLD1/POLH/POLI/POLK/RAD17/RAD18/RAD50/RAD51/RAD51C/RAD51D/RAD9A/RAD9B/RBX1/RECQL4/RFC1/RFC2/RFC3/RFC5/RMI2/RNF113A/RPA3/SIRT7/SLX1B/SLX4/SMARCA5/SMC1A/SMC3/SMG1/SSRP1/SUPT16H/TAOK1/TEX15/TFPT/TICRR/TIMELESS/TOPBP1/TREX1/TREX2/TRIM28/TRIP12/TRRAP/TTF2/UBE2D3/UBQLN4/UFL1/UNG/UPF1/USP28/USP45/VCP/XPA/XRCC3	pos.rank
nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	10	-0.757230314545071	-1.93579182806426	0.00209863588667366	0.236474291710388	0.233014856132987	4611	tags=100%, list=24%, signal=76%	56915/129563/23016/11340/9652/23404/5393/54512/118460	DIS3L2/EXOSC2/EXOSC4/EXOSC5/EXOSC6/EXOSC7/EXOSC8/EXOSC9/SKIC3	pos.rank
mitotic nuclear membrane reassembly	10	-0.70479220711136	-1.8017384787734	0.00209863588667366	0.236474291710388	0.233014856132987	2926	tags=70%, list=15%, signal=59%	221035/23141/8815/148362/7329/6683/27183	ANKLE2/BANF1/BROX/REEP3/SPAST/UBE2I/VPS4A	pos.rank
positive regulation of telomere capping	17	-0.608459535571833	-1.74535585074712	0.00202839756592292	0.236474291710388	0.233014856132987	5033	tags=59%, list=27%, signal=43%	8550/5594/225689/5609/79035/8658/4751/4216/5595/9212	AURKB/MAP2K7/MAP3K4/MAPK1/MAPK15/MAPK3/MAPKAPK5/NABP2/NEK2/TNKS	pos.rank
ribosomal large subunit assembly	20	-0.562565373892077	-1.66131877654669	0.00202634245187437	0.236474291710388	0.233014856132987	6157	tags=70%, list=32%, signal=47%	6147/6128/84154/29997/4839/6135/51154/6152/23212/55299/54475/23195/6125/56342	BRIX1/NOP53/MDN1/MRTO4/NLE1/NOP2/PPAN/RPF2/RPL11/RPL23A/RPL24/RPL5/RPL6/RRS1	pos.rank
regulation of cell morphogenesis	25	-0.534987850978044	-1.63270648595592	0.00201409869083585	0.236474291710388	0.233014856132987	5859	tags=56%, list=31%, signal=39%	152503/85369/10979/126374/1364/54764/114793/192670/1072/157922/832/9203/128486/118987	AGO4/CAMSAP1/CAPZB/CFL1/CLDN4/FERMT2/FITM2/FMNL2/PDZD8/SH3D19/STRIP1/WTIP/ZMYM3/ZRANB1	pos.rank
positive regulation of telomerase activity	34	-0.503767478564116	-1.60639907577629	0.002	0.236474291710388	0.233014856132987	4293	tags=50%, list=23%, signal=39%	25913/5594/225689/5609/4931/8658/10575/5073/4751/4216/5595/1736/9212/7520/10576/65057/92345	ACD/AURKB/CCT2/CCT4/DKC1/MAP2K7/MAP3K4/MAPK1/MAPK15/MAPK3/NAF1/NEK2/NVL/PARN/POT1/TNKS/XRCC5	pos.rank
positive regulation of erythrocyte differentiation	30	-0.512475321040035	-1.60591412191037	0.002	0.236474291710388	0.233014856132987	5413	tags=57%, list=29%, signal=41%	23456/6772/9636/3091/1432/3635/3071/6774/2624/2309/2623/7564/60682/129138/2113/3276/3624	ABCB10/ANKRD54/ETS1/FOXO3/GATA1/GATA2/HIF1A/INHBA/INPP5D/ISG15/MAPK14/NCKAP1L/PRMT1/SMAP1/STAT1/STAT3/ZNF16	pos.rank
regulation of actin filament polymerization	30	-0.507334871069007	-1.58980579266499	0.002	0.236474291710388	0.233014856132987	5970	tags=60%, list=31%, signal=41%	26999/57580/23406/5063/89848/54942/10094/343578/345456/2006/5296/57704/23191/9873/79822/3059/90952/5216	ARHGAP28/ARHGAP40/ARPC3/COTL1/CYFIP1/CYFIP2/ELN/ESAM/ABITRAM/FCHSD1/FCHSD2/GBA2/HCLS1/PAK3/PFN1/PFN3/PIK3R2/PREX1	pos.rank
positive regulation of TOR signaling	32	-0.492422111553445	-1.55642547367261	0.002002002002002	0.236474291710388	0.233014856132987	6690	tags=69%, list=35%, signal=45%	57521/8649/153129/140775/3362/6009/2621/28956/55004/389541/201163/10542/64223/58528/10000/54468/51520/8841/10670/253260/79726/6396	AKT3/FLCN/GAS6/HDAC3/HTR6/LAMTOR1/LAMTOR2/LAMTOR3/LAMTOR4/LAMTOR5/LARS1/MIOS/MLST8/RHEB/RICTOR/RPTOR/RRAGA/RRAGD/SEC13/SLC38A9/SMCR8/WDR59	pos.rank
long-term memory	38	-0.478040090146592	-1.55031892464974	0.001998001998002	0.236474291710388	0.233014856132987	4648	tags=45%, list=25%, signal=34%	6446/114781/6722/139411/440275/22849/1813/4776/2648/6198/5923/164312/339977/107/1497/4909/894	ADCY1/BTBD9/CCND2/CPEB3/CTNS/DRD2/EIF2AK4/KAT2A/LRRC66/LRRN4/NFATC4/NTF4/PTCHD1/RASGRF1/RPS6KB1/SGK1/SRF	pos.rank
DNA replication	91	-0.390479839178519	-1.37605571870583	0.001998001998002	0.236474291710388	0.233014856132987	5562	tags=48%, list=29%, signal=34%	4175/51426/8208/11201/80119/4781/5931/51455/5985/79075/1763/5426/983/4782/116028/9768/4174/346673/23649/7150/10926/56953/5983/9401/6119/116447/5424/5928/5930/5001/5429/1854/163859/6749/4176/11277/1111/90381/6418/11143/11198/84464/63922/4171	CDK1/CHAF1B/CHEK1/CHTF18/DBF4/DNA2/DSCC1/DUT/KAT7/PCLAF/MCM2/MCM5/MCM6/MCM7/NFIB/NFIC/NT5M/ORC5/PIF1/POLA2/POLD1/POLE/POLH/POLI/POLK/RBBP4/RBBP6/RBBP7/RECQL4/REV1/RFC3/RFC5/RMI2/RPA3/SDE2/SET/SLX4/SSRP1/STRA8/SUPT16H/TICRR/TOP1/TOP1MT/TREX1	pos.rank
DNA replication checkpoint signaling	11	-0.668610591614206	-1.74651848406804	0.00312825860271116	0.314725160137048	0.310120975013132	5142	tags=82%, list=27%, signal=60%	144715/1763/5884/5883/8318/8914/54962/81620/63967	CDC45/CDT1/CLSPN/DNA2/RAD17/RAD9A/RAD9B/TIMELESS/TIPIN	pos.rank
positive regulation of telomerase RNA localization to Cajal body	15	-0.622633703228219	-1.73890182124059	0.00306435137895812	0.314725160137048	0.310120975013132	4357	tags=67%, list=23%, signal=51%	10574/55164/22948/10575/55505/1736/55651/10576/92345/908	CCT2/CCT4/CCT5/CCT6A/CCT7/DKC1/NAF1/NHP2/NOP10/SHQ1	pos.rank
positive regulation of transcription elongation by RNA polymerase II	48	-0.44102486412018	-1.46790869659947	0.002997002997003	0.314725160137048	0.310120975013132	4679	tags=48%, list=25%, signal=36%	10915/2962/23613/90390/9412/9441/6830/54797/8861/9282/112950/10001/170394/400569/9440/29079/9443/4686/6837/51003/79577/55090/84246	CDC73/GTF2F1/LDB1/MED10/MED11/MED14/MED17/MED18/MED21/MED22/MED26/MED30/MED31/MED4/MED6/MED7/MED8/MED9/NCBP1/PWWP2B/SUPT6H/TCERG1/ZMYND8	pos.rank
attachment of spindle microtubules to kinetochore	17	-0.579694954480732	-1.66284513809232	0.00405679513184584	0.380933062880325	0.375360307462368	6421	tags=71%, list=34%, signal=47%	84142/25936/11243/57405/23172/57082/6795/83540/7756/9184/9212/79003	AURKB/AURKC/BUB3/KNL1/ABRAXAS1/ABRAXAS2/MIS12/NSL1/NUF2/PMF1/SPC25/ZNF207	pos.rank
regulation of mitotic cell cycle	62	-0.416119296539441	-1.41935564954584	0.003996003996004	0.380933062880325	0.375360307462368	5198	tags=44%, list=27%, signal=32%	26574/415116/23331/7531/6990/10795/150094/10393/91754/29882/2290/25847/26271/84632/10296/64682/6119/56475/1613/8841/1164/51053/7161/29945/55726/8729/51434	AATF/AFAP1L2/ANAPC1/ANAPC10/ANAPC13/ANAPC2/ANAPC4/ANAPC7/INTS13/CKS2/DAPK3/DYNLT3/FBXO5/FOXG1/GBF1/GMNN/HDAC3/MAEA/NEK9/PIM3/RPA3/RPRM/SIK1/TP73/TTC28/YWHAE/ZNF268	pos.rank
negative regulation of heart rate	10	-0.662105662305148	-1.69261413045171	0.00419727177334732	0.381410147919981	0.375830413117721	4601	tags=70%, list=24%, signal=53%	55328/6717/125111/7124/57731/2281/5350	FKBP1B/GJD3/PLN/RNLS/SPTBN4/SRI/TNF	pos.rank
blastocyst development	22	-0.532310709388385	-1.59678987072139	0.00504032258064516	0.40567396313364	0.399739267523648	4839	tags=55%, list=26%, signal=41%	402569/121599/10361/2116/9412/10436/5501/6137/5460/4751/1603/10443	DAD1/EMG1/ETV2/KPNA7/MED21/N4BP2L2/NEK2/NPM2/POU5F1/PPP1CC/RPL13/SPIC	pos.rank
negative regulation of innate immune response	32	-0.483303532008786	-1.52760388107141	0.005005005005005	0.40567396313364	0.399739267523648	8678	tags=72%, list=46%, signal=39%	9474/3428/80254/115004/11213/197358/9111/730249/207/147945/1813/10906/58509/5537/7301/8815/79132/23220/11277/9140/55646/9212/7534	AKT1/ATG12/ATG5/AURKB/BANF1/CACTIN/CEP63/DHX58/DRD2/DTX4/IFI16/IRAK3/ACOD1/LYAR/CGAS/NLRC3/NLRP4/NMI/PPP6C/TRAFD1/TREX1/TYRO3/YWHAZ	pos.rank
RNA catabolic process	31	-0.483144176625475	-1.52213986149442	0.005	0.40567396313364	0.399739267523648	7520	tags=71%, list=40%, signal=43%	115752/51013/87178/4939/3669/8635/6036/22803/51010/8761/5394/56915/51092/23016/4686/22894/11340/23404/5393/54512/5511/118460	DIS3/DIS3L/EXOSC1/EXOSC10/EXOSC2/EXOSC3/EXOSC4/EXOSC5/EXOSC6/EXOSC7/EXOSC8/EXOSC9/ISG20/NCBP1/OAS2/PABPC4/PNPT1/PPP1R8/RNASE2/RNASET2/SIDT2/XRN2	pos.rank
mitotic cell cycle	126	-0.367647846580531	-1.32558519840784	0.004995004995005	0.40567396313364	0.399739267523648	8569	tags=61%, list=45%, signal=34%	9400/3550/51174/10534/8314/22974/10844/83852/4605/83903/994/220134/10636/55872/7846/84084/494551/332/5901/57348/4752/1068/2669/348235/10474/10309/5515/6790/10382/84930/84790/2029/121441/1909/10383/55051/23172/3988/5536/3832/5426/1213/129563/6904/1060/91754/8089/4693/7280/55143/55193/10426/11113/85378/4659/55270/146909/64343/11258/8218/54475/7277/4751/7283/9126/113130/81620/113457/3619/387103/9212/25/347688/10376/6045/80152/10381	ABL1/AURKA/AURKB/AZI2/BAP1/BIRC5/CCNO/CDC25B/CDCA5/CDCA8/CDT1/CENPC/CENPT/CENPW/CETN1/CIT/CLTC/CLTCL1/DCTN3/DIS3L2/EDNRA/ENSA/ABRAXAS2/GEM/HASPIN/IK/INCENP/KIF11/KIF18B/LIPA/MASTL/MYBL2/NDP/NEDD1/NEK2/NEK3/NEK9/NLE1/NRDE2/NUDT15/PBK/PBRM1/POLE/PPP1R12A/PPP2CA/PPP5C/RAB6C/RAN/RECQL5/RGS14/RNF2/SETDB2/SKA1/SKA2/SMC3/ZNRD2/TADA3/TBCD/TPX2/TTYH1/TUBA1A/TUBA1B/TUBA1C/TUBA3D/TUBA4A/TUBB2A/TUBB3/TUBB4A/TUBB4B/TUBB8/TUBD1/TUBG1/TUBGCP2/TUBGCP3/TUBGCP6/WEE2/YEATS4	pos.rank
NAD biosynthesis via nicotinamide riboside salvage pathway	10	-0.656590148098817	-1.67851420982901	0.00524658971668416	0.410545645330535	0.404539680786436	2803	tags=60%, list=15%, signal=51%	9390/54956/4837/160728/10135/83594	NAMPT/NNMT/NUDT12/PARP16/SLC22A13/SLC5A8	pos.rank
spliceosomal tri-snRNP complex assembly	14	-0.598943060905626	-1.65061908304589	0.00614124872057318	0.421948723069626	0.41577594033765	4577	tags=71%, list=24%, signal=54%	26121/24148/9129/25980/9733/10421/27339/10594/57819/11218	AAR2/CD2BP2/DDX20/LSM2/PRPF19/PRPF3/PRPF31/PRPF6/PRPF8/SART3	pos.rank
regulation of cell division	21	-0.525082622290163	-1.55910997607486	0.00606673407482305	0.421948723069626	0.41577594033765	5872	tags=52%, list=31%, signal=36%	1810/10474/10519/51562/79187/112869/6871/2648/146909/57325/55689	SGF29/CIB1/KAT14/DR1/FSD1/KAT2A/KIF18B/MBIP/TADA2A/TADA3/YEATS2	pos.rank
cognition	52	-0.433316690550101	-1.45475974467226	0.00599400599400599	0.421948723069626	0.41577594033765	3992	tags=35%, list=21%, signal=27%	11255/6100/139411/874/124512/57512/23191/143496/1139/113246/7124/6543/3630/55209/84061/134/23316/1497	ADORA1/C12orf57/CBR3/CHRNA7/CTNS/CUX2/CYFIP1/GPR158/HRH3/INS/MAGT1/METTL23/OR52B4/PTCHD1/RP9/SETD5/SLC8A2/TNF	pos.rank
translational initiation	54	-0.428292839076617	-1.44351993094687	0.00599400599400599	0.421948723069626	0.41577594033765	6626	tags=59%, list=35%, signal=39%	51386/10209/9470/253314/1967/10605/84285/317649/8892/1977/8891/1965/728689/3646/6193/8668/8664/8893/7458/8667/8890/1968/27161/6218/9669/8894/8662/6059/1975/56919/1981/220064	ABCE1/AGO2/DHX33/EIF1/EIF1AD/EIF2B1/EIF2B2/EIF2B3/EIF2B4/EIF2B5/EIF2S1/EIF2S2/EIF2S3/EIF3B/EIF3CL/EIF3D/EIF3E/EIF3H/EIF3I/EIF3L/EIF4B/EIF4E/EIF4E1B/EIF4E2/EIF4E3/EIF4G1/EIF4H/EIF5B/LTO1/PAIP1/RPS17/RPS5	pos.rank
RNA splicing	180	-0.345923944169556	-1.27065729153073	0.00599400599400599	0.421948723069626	0.41577594033765	6634	tags=48%, list=35%, signal=32%	54033/4904/4116/23091/25962/22985/80324/7369/84081/81576/51574/6636/9130/11129/11189/55677/57805/9410/6632/5515/5518/378950/9416/79706/10569/10199/9406/11066/10915/10492/6633/55051/9128/7307/6100/6427/378948/79005/24148/79650/9129/1659/10625/85437/84967/80145/6830/2521/27257/55702/54517/55599/9295/11193/11319/8559/6628/1665/51329/23543/29890/55954/154007/284695/9584/4686/8882/494115/51319/84321/8449/8458/55147/6634/10713/10921/10594/23759/5511/421/5940/6637/10081/3276/55119/51747/79622	ACIN1/ARL6IP4/ARVCF/CCAR2/YJU2B/YJU2/CELF3/CLASRP/DDX23/DHX15/DHX16/DHX8/ECD/FAM50A/FUS/IVNS1ABP/IWS1/VIRMA/LARP7/LSM1/LSM10/LUC7L3/MAGOH/MPHOSPH10/NCBP1/NRDE2/NSRP1/PDCD7/PPIL2/PPP1R8/PPP2CA/PPP2R1A/PRKRIP1/PRMT1/PRPF18/PRPF3/PRPF38B/PRPF4/PRPF6/PRPF8/PUS1/PUS7/RBFOX2/RBM11/RBM15B/RBM23/RBM39/RBMXL1/RBMY1A1/RBMY1B/RBMY1E/RNPC3/RNPS1/RP9/RSRC1/SCNM1/SLU7/SNRNP25/SNRNP35/SNRNP40/SNRNP48/SNRPB/SNRPD1/SNRPD2/SNRPD3/SNRPF/SNRPG/SRSF11/SRSF2/SUPT6H/SYNCRIP/TCERG1/THOC3/THOC7/TTF2/U2AF1/UMOD/USB1/USP39/WBP4/YBX1/ZC3H13/ZCRB1/ZMAT5/ZNF326/ZPR1/ZRANB2	pos.rank
