ID	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	symbol	direct
positive regulation of osteoblast differentiation	17	-0.48700334409913	-1.38192923443081	0.0582226762002043	0.823863636363636	0.823863636363636	539	tags=47%, list=33%, signal=32%	650/54361/7477/182/222663/93/4057/90	ACVR1/ACVR2B/BMP2/JAG1/LTF/SCUBE3/WNT4/WNT7B	pos.rank
positive regulation of NF-kappaB transcription factor activity	27	-0.451063997594483	-1.37935477159249	0.0470941883767535	0.823863636363636	0.823863636363636	630	tags=59%, list=39%, signal=37%	4919/28232/3556/1191/8809/4914/238/7037/8792/7040/6376/4057/857/7097/10333/958	ALK/CAV1/CD40/CLU/CX3CL1/IL18R1/IL1RAP/LTF/NTRK1/ROR1/SLCO3A1/TFRC/TGFB1/TLR2/TLR6/TNFRSF11A	pos.rank
heart development	32	-0.427226870964343	-1.33849975065757	0.055	0.823863636363636	0.823863636363636	592	tags=56%, list=37%, signal=36%	4916/5591/650/2200/10266/6997/7040/775/2065/93/10203/4851/2057/5310/6469/2335/90/3675	ACVR1/ACVR2B/BMP2/CACNA1C/CALCRL/EPOR/ERBB3/FBN1/FN1/ITGA3/NOTCH1/NTRK3/PKD1/PRKDC/RAMP2/SHH/TDGF1/TGFB1	pos.rank
positive regulation of transcription by RNA polymerase II	77	-0.379767736554537	-1.31554074098993	0.026973026973027	0.823863636363636	0.823863636363636	560	tags=47%, list=35%, signal=32%	5591/650/4221/7855/7043/3655/4060/3192/56963/7471/7422/1012/182/1901/4072/7040/1956/375790/7098/940/2022/6775/4851/3627/2902/2255/302/6376/3074/6548/7097/5310/6469/7476/90/958	ACVR1/AGRN/ANXA2/BMP2/CD28/CD40/CDH13/CX3CL1/CXCL10/EGFR/ENG/EPCAM/FGF10/FZD5/GRIN1/HEXB/HNRNPU/ITGA6/JAG1/LUM/MEN1/NOTCH1/PKD1/PRKDC/RGMA/S1PR1/SHH/SLC9A1/STAT4/TGFB1/TGFB3/TLR2/TLR3/VEGFA/WNT1/WNT7A	pos.rank
multicellular organism development	48	-0.3939094165056	-1.30012103161183	0.0539460539460539	0.823863636363636	0.823863636363636	672	tags=79%, list=42%, signal=48%	2066/28316/7301/2324/2261/3643/11167/1003/2321/5159/7010/999/1001/4919/4916/4920/10461/4914/3815/6259/3480/238/1012/2322/558/1956/1000/2065/2260/5156/1004/2050/4915/1002/6098/4593/1009/1013	ALK/AXL/CDH1/CDH11/CDH13/CDH15/CDH2/CDH20/CDH3/CDH4/CDH5/CDH6/EGFR/EPHB4/ERBB3/ERBB4/FGFR1/FGFR3/FLT1/FLT3/FLT4/FSTL1/IGF1R/INSR/KIT/MERTK/MUSK/NTRK1/NTRK2/NTRK3/PDGFRA/PDGFRB/ROR1/ROR2/ROS1/RYK/TEK/TYRO3	pos.rank
cell-cell adhesion	76	-0.361727591480571	-1.25180756344561	0.046953046953047	0.823863636363636	0.823863636363636	647	tags=53%, list=40%, signal=33%	999/960/4040/23114/9414/3956/1630/8876/57722/3655/3672/7070/22918/301/1951/4072/4756/100133941/1956/1824/1000/79633/27286/3384/945/302/3673/6376/1829/57555/22801/3682/29851/3674/120114/150084/914/5663/1952/3675	ANXA1/ANXA2/CD2/CD24/CD33/CD44/CD93/CDH1/CDH2/CELSR2/CELSR3/CX3CL1/DCC/DSC2/DSG2/EGFR/EPCAM/FAT3/FAT4/ICAM2/ICOS/IGDCC4/IGSF5/ITGA1/ITGA11/ITGA2/ITGA2B/ITGA3/ITGA6/ITGAE/LGALS1/LRP6/NEO1/NFASC/NLGN2/PSEN1/SRPX2/THY1/TJP2/VNN1	pos.rank
peptide hormone processing	10	0.428660436137072	1.4393087804497	0.0806451612903226	0.866599799398195	0.866599799398195	927	tags=100%, list=57%, signal=43%	1889/9718/590/5126/10699/1803/5045/7941/5046/25825	BACE2/BCHE/CORIN/DPP4/ECE1/ECE2/FURIN/PCSK2/PCSK6/PLA2G7	pos.rank
dorsal/ventral pattern formation	12	-0.52738546680607	-1.40128620592795	0.0666666666666667	0.866599799398195	0.866599799398195	158	tags=33%, list=10%, signal=30%	57453/6469/7476/90	ACVR1/DSCAML1/SHH/WNT7A	pos.rank
positive regulation of calcium-mediated signaling	10	-0.542013850277118	-1.38372949373904	0.0787234042553192	0.866599799398195	0.866599799398195	672	tags=90%, list=42%, signal=53%	5159/5025/22953/100/1012/920/3973/5156/916	ADA/CD3E/CD4/CDH13/LHCGR/P2RX2/P2RX4/PDGFRA/PDGFRB	pos.rank
cerebellum development	12	-0.516022414541681	-1.37109408005888	0.0833333333333333	0.866599799398195	0.866599799398195	689	tags=83%, list=43%, signal=48%	3746/1902/8455/3480/6331/916/5802/2213/23385/5663	ATRN/CD3E/FCGR2B/IGF1R/KCNC1/LPAR1/NCSTN/PSEN1/PTPRS/SCN5A	pos.rank
bone development	12	-0.511590393220928	-1.35931800594982	0.0854166666666667	0.866599799398195	0.866599799398195	575	tags=67%, list=36%, signal=43%	3694/650/7471/633/2022/23213/55959/56034	BGN/BMP2/ENG/ITGB6/PDGFC/SULF1/SULF2/WNT1	pos.rank
positive regulation of protein binding	10	-0.532133503683658	-1.35850554977018	0.0893617021276596	0.866599799398195	0.866599799398195	201	tags=40%, list=12%, signal=35%	3077/857/5310/5663	CAV1/HFE/PKD1/PSEN1	pos.rank
response to insulin	10	-0.529322145667053	-1.35132831803884	0.0936170212765957	0.866599799398195	0.866599799398195	659	tags=80%, list=41%, signal=48%	249/1277/6513/8792/2692/7097/22937/6272	ALPL/COL1A1/GHRHR/SCAP/SLC2A1/SORT1/TLR2/TNFRSF11A	pos.rank
protein N-linked glycosylation	12	-0.506961642819003	-1.34701921408477	0.0927083333333333	0.866599799398195	0.866599799398195	232	tags=33%, list=14%, signal=29%	146664/6185/2683/11282	B4GALT1/MGAT4B/MGAT5B/RPN2	pos.rank
response to estrogen	12	-0.504653731842262	-1.34088699387817	0.0958333333333333	0.866599799398195	0.866599799398195	666	tags=75%, list=41%, signal=44%	7010/2056/7043/4311/100133941/2692/3320/857/7476	CAV1/CD24/EPO/GHRHR/HSP90AA1/MME/TEK/TGFB3/WNT7A	pos.rank
humoral immune response	15	-0.481057540598784	-1.33705550226081	0.0853909465020576	0.866599799398195	0.866599799398195	294	tags=40%, list=18%, signal=33%	940/9308/3119/4851/4057/683	BST1/CD28/CD83/HLA-DQB1/LTF/NOTCH1	pos.rank
positive regulation of epithelial cell proliferation	17	-0.465556054500051	-1.32107002913912	0.0888661899897855	0.866599799398195	0.866599799398195	454	tags=47%, list=28%, signal=34%	6331/7422/1956/4851/2255/3915/6489/2896	EGFR/FGF10/GRN/LAMC1/NOTCH1/SCN5A/ST8SIA1/VEGFA	pos.rank
T cell costimulation	21	-0.446019759963738	-1.31797947863438	0.0832497492477432	0.866599799398195	0.866599799398195	580	tags=52%, list=36%, signal=34%	3956/921/1949/100133941/940/6366/916/80380/857/29851/6693	CAV1/CCL21/CD24/CD28/CD3E/CD5/EFNB3/ICOS/LGALS1/PDCD1LG2/SPN	pos.rank
biological_process	23	-0.439640225400954	-1.31408853813147	0.0875251509054326	0.866599799398195	0.866599799398195	409	tags=43%, list=25%, signal=33%	27293/54972/633/55739/10099/23505/1955/66000/813/57136	APMAP/BGN/CALU/NAXD/MEGF9/SMPDL3B/TMEM108/TMEM131/TMEM132A/TSPAN3	pos.rank
canonical Wnt signaling pathway	30	-0.420844270744101	-1.30758439358779	0.081	0.866599799398195	0.866599799398195	619	tags=53%, list=38%, signal=34%	4040/11211/8434/8322/54361/7855/6259/7477/7471/81029/4811/6469/7476/8321/6424/2719	FZD1/FZD10/FZD4/FZD5/GPC3/LRP6/NID1/RECK/RYK/SFRP4/SHH/WNT1/WNT4/WNT5B/WNT7A/WNT7B	pos.rank
T cell receptor signaling pathway	22	-0.437542685283474	-1.30237182017199	0.0932798395185557	0.866599799398195	0.866599799398195	514	tags=50%, list=32%, signal=35%	79679/3105/5788/7070/100/25800/940/3119/916/926/5663	ADA/CD28/CD3E/CD8B/HLA-DQB1/HLA-A/PSEN1/PTPRC/SLC39A6/THY1/VTCN1	pos.rank
positive regulation of interleukin-8 production	21	-0.440728780708524	-1.30234474065591	0.0962888665997994	0.866599799398195	0.866599799398195	385	tags=43%, list=24%, signal=33%	51744/1991/7098/9370/7097/7096/929/51311/914	ADIPOQ/CD14/CD2/CD244/ELANE/TLR1/TLR2/TLR3/TLR8	pos.rank
negative regulation of transcription by RNA polymerase II	37	-0.406634626832382	-1.29632328347195	0.0769230769230769	0.866599799398195	0.866599799398195	669	tags=54%, list=41%, signal=32%	3006/2056/10507/4017/5727/811/650/4221/10155/5245/3192/7422/7442/1991/93/4851/857/6469/4855/5663	ACVR2B/BMP2/CALR/CAV1/ELANE/EPO/H1-2/HNRNPU/LOXL2/MEN1/NOTCH1/NOTCH4/PHB1/PSEN1/PTCH1/SEMA4D/SHH/TRIM28/TRPV1/VEGFA	pos.rank
regulation of heart rate by cardiac conduction	11	-0.51210921433415	-1.34022218629789	0.105042016806723	0.870283562591255	0.870283562591255	454	tags=55%, list=28%, signal=39%	6331/3762/1824/775/857/1829	CACNA1C/CAV1/DSC2/DSG2/KCNJ5/SCN5A	pos.rank
positive regulation of neuroblast proliferation	10	-0.509665566569931	-1.30114622725131	0.132978723404255	0.870283562591255	0.870283562591255	416	tags=50%, list=26%, signal=37%	7422/4851/63827/6376/6469	BCAN/CX3CL1/NOTCH1/SHH/VEGFA	pos.rank
positive regulation of translation	12	-0.489546962472859	-1.30074764824606	0.117708333333333	0.870283562591255	0.870283562591255	560	tags=50%, list=35%, signal=33%	5591/55226/940/3673/6198/1938	CD28/EEF2/ITGA2/NAT10/PRKDC/RPS6KB1	pos.rank
cellular response to hypoxia	22	-0.434895815101851	-1.2944932536866	0.102306920762287	0.870283562591255	0.870283562591255	512	tags=55%, list=32%, signal=38%	5034/29923/7422/2030/358/7040/6517/10525/4851/6548/10449/114990	ACAA2/AQP1/HILPDA/HYOU1/NOTCH1/P4HB/SLC29A1/SLC2A4/SLC9A1/TGFB1/VASN/VEGFA	pos.rank
positive regulation of fibroblast proliferation	15	-0.464834223758642	-1.29196427467287	0.113168724279835	0.870283562591255	0.870283562591255	589	tags=67%, list=36%, signal=43%	972/4282/5154/7471/358/1956/5156/2255/2335/56034	AQP1/CD74/EGFR/FGF10/FN1/MIF/PDGFA/PDGFC/PDGFRA/WNT1	pos.rank
positive regulation of Notch signaling pathway	13	-0.478783890865176	-1.28916142350599	0.124223602484472	0.870283562591255	0.870283562591255	517	tags=62%, list=32%, signal=42%	81619/3815/7471/182/80213/4851/2255/3955	FGF10/JAG1/KIT/LFNG/NOTCH1/TM2D3/TSPAN14/WNT1	pos.rank
T cell differentiation in thymus	10	-0.504801226897333	-1.28872785405089	0.140425531914894	0.870283562591255	0.870283562591255	560	tags=60%, list=35%, signal=39%	5591/7855/100/7471/6469/3575	ADA/FZD5/IL7R/PRKDC/SHH/WNT1	pos.rank
negative regulation of transforming growth factor beta receptor signaling pathway	14	-0.470441169217743	-1.28832454566021	0.128998968008256	0.870283562591255	0.870283562591255	539	tags=50%, list=33%, signal=34%	650/7043/7471/135228/3309/114990/7049	BMP2/CD109/HSPA5/TGFB3/TGFBR3/VASN/WNT1	pos.rank
positive chemotaxis	14	-0.470205859335719	-1.28768013884235	0.128998968008256	0.870283562591255	0.870283562591255	573	tags=43%, list=35%, signal=28%	4282/7422/3627/2255/6376/3958	CX3CL1/CXCL10/FGF10/LGALS3/MIF/VEGFA	pos.rank
lipid storage	10	-0.503553624904196	-1.28554279951129	0.143617021276596	0.870283562591255	0.870283562591255	440	tags=50%, list=27%, signal=37%	26580/3073/2583/857/3074	B4GALNT1/BSCL2/CAV1/HEXA/HEXB	pos.rank
regulation of DNA-templated transcription	17	-0.45204572622208	-1.28273288455827	0.127681307456588	0.870283562591255	0.870283562591255	553	tags=76%, list=34%, signal=51%	3643/7046/91/3547/811/650/5245/2915/4756/93/2022/4851/1952	ACVR1B/ACVR2B/BMP2/CALR/CELSR2/ENG/GRM5/IGSF1/INSR/NEO1/NOTCH1/PHB1/TGFBR1	pos.rank
MAPK cascade	18	-0.446848749477698	-1.28059383163372	0.115618661257606	0.870283562591255	0.870283562591255	538	tags=56%, list=33%, signal=37%	4221/4882/5788/4217/4771/1956/151742/2260/3486/857	CAV1/EGFR/FGFR1/IGFBP3/MAP3K5/MEN1/NF2/NPR2/PPM1L/PTPRC	pos.rank
cellular response to mechanical stimulus	23	-0.427838774423392	-1.27881389635184	0.117706237424547	0.870283562591255	0.870283562591255	554	tags=57%, list=34%, signal=38%	1277/3596/3480/6513/358/7098/2022/3673/6548/943/51311/958/4055	AQP1/CD40/COL1A1/ENG/IGF1R/IL13/ITGA2/LTBR/SLC2A1/SLC9A1/TLR3/TLR8/TNFRSF8	pos.rank
negative regulation of fat cell differentiation	11	-0.486472902177826	-1.27313033681529	0.146008403361345	0.870283562591255	0.870283562591255	539	tags=55%, list=33%, signal=37%	650/7471/182/7040/9370/6272	ADIPOQ/BMP2/JAG1/SORT1/TGFB1/WNT1	pos.rank
positive regulation of kinase activity	37	-0.39767521047943	-1.26776127901324	0.100899100899101	0.870283562591255	0.870283562591255	672	tags=59%, list=42%, signal=36%	5159/7010/4919/4916/972/4920/10461/4914/6259/3480/238/2322/558/1956/920/2065/2260/5156/2050/4915/6098/4593	ALK/AXL/CD4/CD74/EGFR/EPHB4/ERBB3/FGFR1/FLT3/IGF1R/MERTK/MUSK/NTRK1/NTRK2/NTRK3/PDGFRA/PDGFRB/ROR1/ROR2/ROS1/RYK/TEK	pos.rank
neuron differentiation	24	-0.421984634985238	-1.26735859164335	0.117587939698492	0.870283562591255	0.870283562591255	606	tags=50%, list=38%, signal=32%	11211/8322/54361/7855/6259/7477/7471/81029/1901/4915/7476/8321	FZD1/FZD10/FZD4/FZD5/NTRK2/RYK/S1PR1/WNT1/WNT4/WNT5B/WNT7A/WNT7B	pos.rank
axonogenesis	17	-0.445797960999303	-1.26500411633557	0.149131767109295	0.870283562591255	0.870283562591255	780	tags=71%, list=48%, signal=37%	57463/84189/63923/1630/6259/3480/8506/65078/139065/57453/288/7476	AMIGO1/ANK3/CNTNAP1/DCC/DSCAML1/IGF1R/RTN4R/RYK/SLITRK4/SLITRK6/TNN/WNT7A	pos.rank
microglial cell activation	17	-0.44559256317253	-1.2644212758583	0.150153217568948	0.870283562591255	0.870283562591255	547	tags=47%, list=34%, signal=31%	1191/3596/7442/7098/712/6376/7097/10333	C1QA/CLU/CX3CL1/IL13/TLR2/TLR3/TLR6/TRPV1	pos.rank
blood vessel remodeling	15	-0.454738944744156	-1.2639053685878	0.135802469135802	0.870283562591255	0.870283562591255	495	tags=47%, list=31%, signal=33%	4882/182/1636/558/93/2255/4883	ACE/ACVR2B/AXL/FGF10/JAG1/NPR2/NPR3	pos.rank
negative regulation of protein phosphorylation	21	-0.425394675482412	-1.25703276610824	0.138415245737212	0.870283562591255	0.870283562591255	799	tags=76%, list=49%, signal=39%	1139/2048/5621/8613/4040/4916/5591/4221/140885/7040/23705/3486/5585/199731/135228/5663	CADM1/CADM4/CD109/CHRNA7/EPHB2/IGFBP3/LRP6/MEN1/NTRK3/PKN1/PLPP3/PRKDC/PRNP/PSEN1/SIRPA/TGFB1	pos.rank
positive regulation of synapse assembly	27	-0.405603526178323	-1.24033654246949	0.143286573146293	0.870283562591255	0.870283562591255	816	tags=74%, list=51%, signal=37%	2047/57463/84189/2048/64084/9378/2895/3556/441381/347731/4914/139065/8128/27286/57633/7162/4915/57555/7476/1946	AMIGO1/CLSTN2/EFNA5/EPHB1/EPHB2/GRID2/IL1RAP/LRRC24/LRRN1/LRRTM3/NLGN2/NRXN1/NTRK1/NTRK2/SLITRK4/SLITRK6/SRPX2/ST8SIA2/TPBG/WNT7A	pos.rank
positive regulation of type II interferon production	28	-0.403823488405003	-1.24032453584084	0.138138138138138	0.870283562591255	0.870283562591255	531	tags=43%, list=33%, signal=29%	7855/8809/3105/6504/51744/114836/7098/916/3554/929/51311/914	CD14/CD2/CD244/CD3E/FZD5/HLA-A/IL18R1/IL1R1/SLAMF1/SLAMF6/TLR3/TLR8	pos.rank
neuron migration	26	-0.406467571298607	-1.23572954417665	0.140421263791374	0.870283562591255	0.870283562591255	366	tags=42%, list=23%, signal=33%	92737/4756/558/3320/2260/2823/23245/4915/2676/5663/3675	ASTN2/AXL/DNER/FGFR1/GFRA3/GPM6A/HSP90AA1/ITGA3/NEO1/NTRK2/PSEN1	pos.rank
cell-cell signaling	51	-0.369042309945618	-1.22431589674255	0.111888111888112	0.870283562591255	0.870283562591255	710	tags=53%, list=44%, signal=31%	3600/1943/9255/7010/23452/8822/1949/650/10461/5154/125111/7070/7471/8792/4050/651/712/8839/6366/945/3627/102/6376/2028/8744/6469/8321	ADAM10/AIMP1/ANGPTL2/BMP2/BMP3/C1QA/CCL21/CD33/CX3CL1/CXCL10/EFNA2/EFNB3/ENPEP/FGF17/FZD1/GJD3/IL15/LTB/MERTK/PDGFA/SHH/TEK/THY1/TNFRSF11A/TNFSF9/CCN5/WNT1	pos.rank
positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	62	-0.355925631208941	-1.20430135478131	0.102897102897103	0.870283562591255	0.870283562591255	672	tags=56%, list=42%, signal=34%	5159/7010/5025/4919/10507/4916/1839/4920/4914/3815/3480/5245/4036/5154/5364/7040/2322/558/1956/64805/940/2065/3320/6366/2260/5156/2022/7162/6376/2492/4915/2137/4593/2335/56034	AXL/CCL21/CD28/CX3CL1/EGFR/ENG/ERBB3/EXTL3/FGFR1/FLT3/FN1/FSHR/HBEGF/HSP90AA1/IGF1R/KIT/LRP2/MUSK/NTRK1/NTRK2/NTRK3/P2RX4/P2RY12/PDGFA/PDGFC/PDGFRA/PDGFRB/PHB1/PLXNB1/ROR1/ROR2/SEMA4D/TEK/TGFB1/TPBG	pos.rank
positive regulation of MAPK cascade	44	-0.365437997966915	-1.19502115984735	0.147852147852148	0.870283562591255	0.870283562591255	909	tags=77%, list=56%, signal=35%	150/50937/7039/2324/2261/3643/1139/2321/7046/5027/1464/7010/1902/9283/972/650/7043/3815/6259/3480/5788/3672/5154/6997/2915/2322/1000/920/2260/2255/3486/6376/4915/9170	ADRA2A/BMP2/CD4/CD74/CDH2/CDON/CHRNA7/CSPG4/CX3CL1/FGF10/FGFR1/FGFR3/FLT1/FLT3/FLT4/GPR37L1/GRM5/IGF1R/IGFBP3/INSR/ITGA1/KIT/LPAR1/LPAR2/NTRK2/P2RX7/PDGFA/PTPRC/RYK/TDGF1/TEK/TGFA/TGFB3/TGFBR1	pos.rank
positive regulation of DNA-templated transcription	53	-0.355414997065565	-1.18434531892661	0.150849150849151	0.870283562591255	0.870283562591255	682	tags=51%, list=42%, signal=30%	952/2056/999/4040/972/1277/5727/650/8322/54361/7043/10155/5245/4217/7471/7040/1956/920/4851/5585/57326/6469/7476/8321/4855/90/5663	ACVR1/BMP2/CD38/CD4/CD74/CDH1/COL1A1/EGFR/EPO/FZD1/FZD4/LRP6/MAP3K5/NOTCH1/NOTCH4/PBXIP1/PHB1/PKN1/PSEN1/PTCH1/SHH/TGFB1/TGFB3/TRIM28/WNT1/WNT4/WNT7A	pos.rank
