id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
Acvr1c	ENSG00000123612	ACVR1C	130399	ACVR1C	4	0.87478	0.87505	0.999651	1447	0	0.015726	0.031378	0.031521	0.960116	52	0	0.015726
Acvr2a	ENSG00000121989	ACVR2A	92	ACVR2A	4	0.74765	0.74695	0.999651	1214	0	0.014878	0.078659	0.079038	0.960116	133	0	0.014878
Acvr2b	ENSG00000114739	ACVR2B	93	ACVR2B	4	0.64575	0.64527	0.999651	1048	0	-0.0019904	0.83028	0.83083	0.991265	1374	0	-0.0019904
Acvrl1	ENSG00000139567	ACVRL1	94	ACVRL1	4	0.72406	0.72353	0.999651	1171	0	0.009825	0.15003	0.14973	0.960116	251	0	0.009825
Ada	ENSG00000196839	ADA	100	ADA	4	0.38949	0.38719	0.999651	625	0	-0.032522	0.73236	0.73153	0.991265	1201	0	-0.032522
Adam10	ENSG00000137845	ADAM10	102	ADAM10	4	0.27285	0.27103	0.999651	434	0	-0.042776	0.86312	0.86353	0.991265	1441	0	-0.042776
Adam12	ENSG00000148848	ADAM12	8038	ADAM12	4	0.45784	0.45605	0.999651	736	0	0.022615	0.53434	0.53267	0.960134	919	0	0.022615
Adam15	ENSG00000143537	ADAM15	8751	ADAM15	4	0.84582	0.84621	0.999651	1390	0	0.020804	0.32315	0.3214	0.960116	542	0	0.020804
Adam17	ENSG00000151694	ADAM17	6868	ADAM17	4	0.86767	0.8678	0.999651	1434	0	0.027788	0.062762	0.062717	0.960116	103	0	0.027788
Adam19	ENSG00000135074	ADAM19	8728	ADAM19	4	0.025214	0.035791	0.975015	60	1	0.042531	0.35319	0.35095	0.960116	596	0	0.042531
Adam2	ENSG00000104755	ADAM2	2515	ADAM2	4	0.36035	0.35809	0.999651	584	0	0.050836	0.406	0.40367	0.960134	694	0	0.050836
Adam22	ENSG00000008277	ADAM22	53616	ADAM22	4	0.89074	0.8906	0.999651	1472	0	0.046615	0.33945	0.33746	0.960116	570	0	0.046615
Adam23	ENSG00000114948	ADAM23	8745	ADAM23	4	0.8761	0.87643	0.999651	1449	0	0.0028962	0.55212	0.5507	0.963302	946	0	0.0028962
Adam3	ENSG00000197475	ADAM3A	1587	ADAM3A	4	0.19198	0.19175	0.999651	307	0	-0.021415	0.80849	0.80918	0.991265	1342	0	-0.021415
Adam6a	ENSG00000271968	ADAM6	8755	ADAM6	4	0.196	0.19572	0.999651	315	0	-0.0019761	0.91893	0.91853	0.991265	1526	0	-0.0019761
Adam9	ENSG00000168615	ADAM9	8754	ADAM9	4	0.20443	0.20357	0.999651	325	0	-0.017644	0.37855	0.37651	0.960116	645	0	-0.017644
Adamts15	ENSG00000166106	ADAMTS15	170689	ADAMTS15	4	0.67763	0.67657	0.999651	1096	0	0.022235	0.16983	0.16964	0.960116	284	0	0.022235
Adamtsl4	ENSG00000143382	ADAMTSL4	54507	ADAMTSL4	4	0.48388	0.48202	0.999651	782	0	0.0046163	0.5364	0.53482	0.960134	923	0	0.0046163
Adcy6	ENSG00000174233	ADCY6	112	ADCY6	4	0.084076	0.08858	0.976758	150	1	0.065917	0.17893	0.17861	0.960116	298	0	0.065917
Adcy9	ENSG00000162104	ADCY9	115	ADCY9	4	0.31172	0.30994	0.999651	501	0	0.0073079	0.47746	0.47557	0.960134	805	0	0.0073079
Adcyap1r1	ENSG00000078549	ADCYAP1R1	117	ADCYAP1R1	4	0.57218	0.57152	0.999651	932	0	-0.0051001	0.076189	0.076715	0.960116	128	0	-0.0051001
Adgra2	ENSG00000020181	ADGRA2	25960	ADGRA2	4	0.35621	0.35389	0.999651	578	0	0.012274	0.27779	0.27606	0.960116	456	0	0.012274
Adgra3	ENSG00000152990	ADGRA3	166647	ADGRA3	4	0.58454	0.58367	0.999651	948	0	-0.016133	0.86582	0.86605	0.991265	1444	0	-0.016133
Adgre1	ENSG00000174837	ADGRE1	2015	ADGRE1	4	0.30695	0.30495	0.999651	492	0	-0.017291	0.12703	0.12707	0.960116	210	0	-0.017291
Adgre4	ENSG00000268758	ADGRE4P	326342	ADGRE4P	4	0.51815	0.51602	0.999651	838	0	-0.032358	0.85724	0.85777	0.991265	1427	0	-0.032358
Adgrf5	ENSG00000069122	ADGRF5	221395	ADGRF5	4	0.95117	0.95107	0.999651	1566	0	0.020465	0.66162	0.66064	0.987744	1108	0	0.020465
Adgrg2	ENSG00000173698	ADGRG2	10149	ADGRG2	4	0.088001	0.09199	0.979603	155	1	0.02764	0.081124	0.081331	0.960116	136	0	0.02764
Adgrg6	ENSG00000112414	ADGRG6	57211	ADGRG6	4	0.0075889	0.01458	0.947836	24	1	-0.033506	0.56912	0.56851	0.968758	972	0	-0.033506
Adgrv1	ENSG00000164199	ADGRV1	84059	ADGRV1	4	0.4414	0.43937	0.999651	715	0	0.010931	0.13412	0.13423	0.960116	222	0	0.010931
Adipoq	ENSG00000181092	ADIPOQ	9370	ADIPOQ	4	0.58779	0.58703	0.999651	954	0	-0.026696	0.83631	0.83648	0.991265	1381	0	-0.026696
Adora2b	ENSG00000170425	ADORA2B	136	ADORA2B	4	0.69479	0.69392	0.999651	1119	0	0.0081104	0.16801	0.16775	0.960116	280	0	0.0081104
Adra1b	ENSG00000170214	ADRA1B	147	ADRA1B	4	0.27862	0.27688	0.999651	445	0	-0.0028425	0.20487	0.20396	0.960116	343	0	-0.0028425
Adra2a	ENSG00000150594	ADRA2A	150	ADRA2A	4	0.75394	0.75352	0.999651	1224	0	-0.00054816	0.42425	0.42209	0.960134	728	0	-0.00054816
Afp	ENSG00000081051	AFP	174	AFP	4	0.76793	0.76799	0.999651	1251	0	0.0081524	0.058255	0.058292	0.960116	95	0	0.0081524
Ager	ENSG00000204305	AGER	177	AGER	4	0.64212	0.64117	0.999651	1041	0	0.016022	0.095813	0.095424	0.960116	160	0	0.016022
Agrn	ENSG00000188157	AGRN	375790	AGRN	4	0.87098	0.87103	0.999651	1440	0	-0.0011289	0.78943	0.78934	0.991265	1310	0	-0.0011289
Agtr1a	ENSG00000144891	AGTR1	185	AGTR1	4	0.36147	0.35914	0.999651	587	0	-0.050445	0.57218	0.57152	0.968758	977	0	-0.050445
Agtr2	ENSG00000180772	AGTR2	186	AGTR2	4	0.74577	0.74495	0.999651	1209	0	0.024745	0.47033	0.46868	0.960134	796	0	0.024745
Ahsg	ENSG00000145192	AHSG	197	AHSG	4	0.61413	0.61268	0.999651	995	0	0.034915	0.090448	0.090444	0.960116	149	0	0.034915
Aimp1	ENSG00000164022	AIMP1	9255	AIMP1	4	0.42633	0.42407	0.999651	690	0	0.018385	0.56576	0.56491	0.967523	968	0	0.018385
Ajap1	ENSG00000196581	AJAP1	55966	AJAP1	4	0.95909	0.95901	0.999651	1580	0	0.02033	0.52058	0.51869	0.960134	882	0	0.02033
Akp3	ENSG00000163295	ALPI	248	ALPI	4	0.59155	0.59079	0.999651	958	0	0.02903	0.70142	0.70079	0.991265	1157	0	0.02903
Alcam	ENSG00000170017	ALCAM	214	ALCAM	4	0.91429	0.91399	0.999651	1508	0	0.004139	0.83939	0.83968	0.991265	1389	0	0.004139
Alk	ENSG00000171094	ALK	238	ALK	4	0.40564	0.40325	0.999651	657	0	0.0027119	0.74783	0.74716	0.991265	1227	0	0.0027119
Alpi	ENSG00000163295	ALPI	248	ALPI	4	0.072226	0.07776	0.976151	129	1	-0.0107	0.3255	0.32373	0.960116	548	0	-0.0107
Alpl	ENSG00000162551	ALPL	249	ALPL	4	0.89024	0.89014	0.999651	1470	0	0.024921	0.57716	0.57644	0.968758	983	0	0.024921
Ambp	ENSG00000106927	AMBP	259	AMBP	4	0.36522	0.36288	0.999651	591	0	-0.044769	0.9667	0.96675	0.991265	1617	0	-0.044769
Amelx	ENSG00000125363	AMELX	265	AMELX	4	0.46378	0.46217	0.999651	747	0	0.0027194	0.44647	0.44474	0.960134	758	0	0.0027194
Amica1	ENSG00000160593	JAML	120425	JAML	4	0.51754	0.5154	0.999651	836	0	-0.0070956	0.35734	0.35504	0.960116	604	0	-0.0070956
Amigo1	ENSG00000181754	AMIGO1	57463	AMIGO1	4	0.73021	0.72964	0.999651	1184	0	0.013267	0.51266	0.5107	0.960134	864	0	0.013267
Angpt1	ENSG00000154188	ANGPT1	284	ANGPT1	4	0.7759	0.77592	0.999651	1265	0	0.018548	0.18028	0.17983	0.960116	300	0	0.018548
Angptl2	ENSG00000136859	ANGPTL2	23452	ANGPTL2	4	0.59954	0.59858	0.999651	971	0	-0.00048359	0.58887	0.5881	0.968758	1006	0	-0.00048359
Angptl3	ENSG00000132855	ANGPTL3	27329	ANGPTL3	4	0.67605	0.67515	0.999651	1094	0	-0.0027099	0.14117	0.14108	0.960116	236	0	-0.0027099
Angptl4	ENSG00000167772	ANGPTL4	51129	ANGPTL4	4	0.69929	0.69866	0.999651	1130	0	-0.02054	0.90531	0.90482	0.991265	1505	0	-0.02054
Ank2	ENSG00000145362	ANK2	287	ANK2	4	0.71167	0.71114	0.999651	1145	0	0.0092942	0.22153	0.2207	0.960116	372	0	0.0092942
Ank3	ENSG00000151150	ANK3	288	ANK3	4	0.04919	0.057211	0.976151	96	1	-0.053674	0.91396	0.9137	0.991265	1518	0	-0.053674
Ano1	ENSG00000131620	ANO1	55107	ANO1	4	0.94441	0.94388	0.999651	1554	0	0.028864	0.25323	0.25199	0.960116	417	0	0.028864
Ano6	ENSG00000177119	ANO6	196527	ANO6	4	0.34863	0.3465	0.999651	562	0	-0.00063864	0.13129	0.13118	0.960116	217	0	-0.00063864
Ano9	ENSG00000185101	ANO9	338440	ANO9	4	0.52329	0.5215	0.999651	847	0	-0.0087562	0.33289	0.331	0.960116	559	0	-0.0087562
Anpep	ENSG00000166825	ANPEP	290	ANPEP	4	0.28476	0.28281	0.999651	454	0	-0.012748	0.43185	0.42962	0.960134	736	0	-0.012748
Antxr1	ENSG00000169604	ANTXR1	84168	ANTXR1	4	0.97513	0.97517	0.999651	1609	0	0.045961	0.1839	0.18369	0.960116	306	0	0.045961
Antxr2	ENSG00000163297	ANTXR2	118429	ANTXR2	4	0.0037004	0.0074974	0.947836	11	2	-0.077543	0.88032	0.88034	0.991265	1465	0	-0.077543
Anxa1	ENSG00000135046	ANXA1	301	ANXA1	4	0.0283	0.03852	0.976151	65	1	0.0072349	0.73817	0.73737	0.991265	1212	0	0.0072349
Anxa2	ENSG00000182718	ANXA2	302	ANXA2	4	0.23707	0.23621	0.999651	375	0	-0.0089187	0.86996	0.86996	0.991265	1450	0	-0.0089187
Anxa4	ENSG00000196975	ANXA4	307	ANXA4	4	0.80062	0.80079	0.999651	1309	0	-0.00068953	0.045648	0.045955	0.960116	76	0	-0.00068953
Anxa5	ENSG00000164111	ANXA5	308	ANXA5	4	0.88904	0.88876	0.999651	1469	0	0.031705	0.14538	0.14498	0.960116	244	0	0.031705
Anxa9	ENSG00000143412	ANXA9	8416	ANXA9	4	0.34367	0.34169	0.999651	555	0	0.014791	0.55528	0.55413	0.963302	951	0	0.014791
Aoc3	ENSG00000131471	AOC3	8639	AOC3	4	0.87322	0.87344	0.999651	1444	0	0.012914	0.75118	0.75075	0.991265	1234	0	0.012914
Ap2m1	ENSG00000161203	AP2M1	1173	AP2M1	4	0.95347	0.95347	0.999651	1570	0	0.034253	0.11369	0.11356	0.960116	189	0	0.034253
Apmap	ENSG00000101474	APMAP	57136	APMAP	4	0.56011	0.55949	0.999651	912	0	-0.011225	0.97098	0.97101	0.992279	1621	0	-0.011225
Apoa1	ENSG00000118137	APOA1	335	APOA1	4	0.89661	0.89627	0.999651	1479	0	0.074288	0.023153	0.023358	0.960116	38	0	0.074288
Apoa4	ENSG00000110244	APOA4	337	APOA4	4	0.89982	0.89953	0.999651	1483	0	0.031422	0.57963	0.57885	0.968758	987	0	0.031422
Apoh	ENSG00000091583	APOH	350	APOH	4	0.12419	0.12581	0.991124	209	1	0.0083465	0.33211	0.33026	0.960116	558	0	0.0083465
App	ENSG00000142192	APP	351	APP	4	0.39022	0.38786	0.999651	627	0	-0.061509	0.25701	0.25563	0.960116	423	0	-0.061509
Aqp1	ENSG00000240583	AQP1	358	AQP1	4	0.58481	0.58398	0.999651	949	0	-0.0098482	0.77246	0.77257	0.991265	1276	0	-0.0098482
Aqp11	ENSG00000178301	AQP11	282679	AQP11	4	0.27615	0.27437	0.999651	440	0	-0.013263	0.55756	0.55655	0.963302	957	0	-0.013263
Aqp4	ENSG00000171885	AQP4	361	AQP4	4	0.062762	0.068981	0.976151	114	1	-0.046049	0.25575	0.25449	0.960116	420	0	-0.046049
Areg	ENSG00000109321	AREG	374	AREG	4	0.84491	0.84536	0.999651	1388	0	0.058737	0.067254	0.067387	0.960116	112	0	0.058737
Arf6	ENSG00000165527	ARF6	382	ARF6	4	0.10115	0.10406	0.989192	172	1	0.051184	0.092402	0.092247	0.960116	153	0	0.051184
Armcx2	ENSG00000184867	ARMCX2	9823	ARMCX2	4	0.19376	0.19362	0.999651	311	0	-0.070482	0.84283	0.84326	0.991265	1400	0	-0.070482
Arpc2	ENSG00000163466	ARPC2	10109	ARPC2	4	0.14817	0.14849	0.999651	245	1	0.011019	0.10019	0.099927	0.960116	168	0	0.011019
Arsa	ENSG00000100299	ARSA	410	ARSA	4	0.11081	0.11302	0.989192	188	1	-0.01116	0.34252	0.3405	0.960116	577	0	-0.01116
Arsb	ENSG00000113273	ARSB	411	ARSB	4	0.22587	0.22494	0.999651	361	0	0.0032327	0.46477	0.46315	0.960134	788	0	0.0032327
Art1	ENSG00000129744	ART1	417	ART1	4	0.4284	0.42606	0.999651	694	0	-0.04767	0.87643	0.87674	0.991265	1459	0	-0.04767
Art2b	ENSG00000237408	ART2BP	106481723	ART2BP	4	0.099701	0.10258	0.989192	169	1	-0.031684	0.34673	0.34464	0.960116	585	0	-0.031684
Asah1	ENSG00000104763	ASAH1	427	ASAH1	4	0.31093	0.30896	0.999651	500	0	0.012724	0.72824	0.72772	0.991265	1194	0	0.012724
Asah2	ENSG00000188611	ASAH2	56624	ASAH2	4	0.96031	0.96047	0.999651	1586	0	0.045356	0.27697	0.27525	0.960116	454	0	0.045356
Asic1	ENSG00000110881	ASIC1	41	ASIC1	4	0.81949	0.82002	0.999651	1342	0	0.015873	0.52749	0.52568	0.960134	902	0	0.015873
Aspn	ENSG00000106819	ASPN	54829	ASPN	4	0.23665	0.23573	0.999651	374	0	0.07585	0.09289	0.092569	0.960116	154	0	0.07585
Astn1	ENSG00000152092	ASTN1	460	ASTN1	4	0.54227	0.54065	0.999651	882	0	0.016466	0.57578	0.57502	0.968758	981	0	0.016466
Astn2	ENSG00000148219	ASTN2	23245	ASTN2	4	0.78466	0.78462	0.999651	1282	0	-0.015991	0.89164	0.89149	0.991265	1483	0	-0.015991
Atg9a	ENSG00000198925	ATG9A	79065	ATG9A	4	0.51602	0.51393	0.999651	832	0	-0.036356	0.96124	0.96138	0.991265	1606	0	-0.036356
Atp13a3	ENSG00000133657	ATP13A3	79572	ATP13A3	4	0.29652	0.29433	0.999651	477	0	-0.02111	0.91545	0.91515	0.991265	1520	0	-0.02111
Atp1a1	ENSG00000163399	ATP1A1	476	ATP1A1	4	0.83779	0.83805	0.999651	1376	0	-0.0071817	0.64406	0.64348	0.980711	1087	0	-0.0071817
Atp1b1	ENSG00000143153	ATP1B1	481	ATP1B1	4	0.85577	0.85626	0.999651	1417	0	0.0098223	0.7347	0.73405	0.991265	1206	0	0.0098223
Atp1b2	ENSG00000129244	ATP1B2	482	ATP1B2	4	0.57301	0.57245	0.999651	935	0	-0.043143	0.984	0.98406	0.996974	1636	0	-0.043143
Atp1b3	ENSG00000069849	ATP1B3	483	ATP1B3	3	0.36061	0.35998	0.999651	585	0	0.023194	0.043253	0.042443	0.960116	71	0	0.023194
Atp2a3	ENSG00000074370	ATP2A3	489	ATP2A3	4	0.041587	0.050457	0.976151	83	1	-0.023099	0.84439	0.84479	0.991265	1404	0	-0.023099
Atp5b	ENSG00000110955	ATP5F1B	506	ATP5F1B	4	0.7347	0.73405	0.999651	1192	0	-0.01297	0.52779	0.52603	0.960134	903	0	-0.01297
Atp5h	ENSG00000167863	ATP5PD	10476	ATP5PD	4	0.68165	0.68073	0.999651	1103	0	0.024157	0.54052	0.53907	0.960848	930	0	0.024157
Atp6ap1	ENSG00000071553	ATP6AP1	537	ATP6AP1	4	0.20089	0.20018	0.999651	321	0	-0.014767	0.80773	0.80846	0.991265	1341	0	-0.014767
Atp6ap2	ENSG00000182220	ATP6AP2	10159	ATP6AP2	4	0.87018	0.87013	0.999651	1438	0	0.002018	0.42078	0.41847	0.960134	719	0	0.002018
Atp6v1a	ENSG00000114573	ATP6V1A	523	ATP6V1A	4	0.52178	0.51995	0.999651	844	0	0.0066348	0.39347	0.39098	0.960116	672	0	0.0066348
Atrn	ENSG00000088812	ATRN	8455	ATRN	4	0.1951	0.19486	0.999651	314	0	-0.021712	0.58427	0.5834	0.968758	997	0	-0.021712
Axl	ENSG00000167601	AXL	558	AXL	4	0.40529	0.40293	0.999651	656	0	-0.00092976	0.77795	0.7779	0.991265	1290	0	-0.00092976
B2m	ENSG00000166710	B2M	567	B2M	4	0.94103	0.94039	0.999651	1548	0	0.045383	0.094352	0.093949	0.960116	157	0	0.045383
B3galnt1	ENSG00000169255	B3GALNT1	8706	B3GALNT1	4	0.57688	0.57615	0.999651	939	0	0.016311	0.62431	0.6231	0.972314	1062	0	0.016311
B3galt1	ENSG00000172318	B3GALT1	8708	B3GALT1	4	0.43766	0.43546	0.999651	709	0	0.011086	0.43527	0.43311	0.960134	739	0	0.011086
B3galt2	ENSG00000162630	B3GALT2	8707	B3GALT2	4	0.48644	0.48443	0.999651	787	0	0.046019	0.33983	0.33787	0.960116	571	0	0.046019
B3galt6	ENSG00000176022	B3GALT6	126792	B3GALT6	4	0.22371	0.22278	0.999651	358	0	-0.037547	0.92787	0.92759	0.991265	1544	0	-0.037547
B3gat3	ENSG00000149541	B3GAT3	26229	B3GAT3	4	0.67875	0.67778	0.999651	1098	0	-0.0013601	0.3452	0.34313	0.960116	582	0	-0.0013601
B3gnt2	ENSG00000170340	B3GNT2	10678	B3GNT2	4	0.77246	0.77257	0.999651	1257	0	-0.0011778	0.4858	0.4838	0.960134	819	0	-0.0011778
B4galnt1	ENSG00000135454	B4GALNT1	2583	B4GALNT1	4	0.95035	0.9503	0.999651	1564	0	0.011217	0.87007	0.87005	0.991265	1451	0	0.011217
B4galt1	ENSG00000086062	B4GALT1	2683	B4GALT1	4	0.033938	0.043524	0.976151	72	1	-0.014744	0.92468	0.9245	0.991265	1537	0	-0.014744
B4galt3	ENSG00000158850	B4GALT3	8703	B4GALT3	4	0.70584	0.70509	0.999651	1138	0	-0.024021	0.49088	0.48895	0.960134	828	0	-0.024021
Bace2	ENSG00000182240	BACE2	25825	BACE2	4	0.080139	0.084902	0.976151	143	1	-0.0032318	0.55556	0.55441	0.963302	952	0	-0.0032318
Bcam	ENSG00000187244	BCAM	4059	BCAM	4	0.39994	0.39739	0.999651	644	0	0.006354	0.84569	0.84607	0.991265	1407	0	0.006354
Bcan	ENSG00000132692	BCAN	63827	BCAN	4	0.013837	0.025836	0.947836	43	1	-0.0031206	0.87018	0.87013	0.991265	1452	0	-0.0031206
Bche	ENSG00000114200	BCHE	590	BCHE	4	0.27409	0.27238	0.999651	437	0	0.001305	0.24858	0.24758	0.960116	411	0	0.001305
Bdkrb2	ENSG00000168398	BDKRB2	624	BDKRB2	4	0.73373	0.73292	0.999651	1190	0	0.030379	0.48612	0.48406	0.960134	820	0	0.030379
Bgn	ENSG00000182492	BGN	633	BGN	4	0.21936	0.21843	0.999651	351	0	-0.066936	0.78149	0.78151	0.991265	1296	0	-0.066936
Bmp1	ENSG00000168487	BMP1	649	BMP1	4	0.088491	0.09239	0.979603	156	1	-0.046508	0.30854	0.30666	0.960116	515	0	-0.046508
Bmp10	ENSG00000163217	BMP10	27302	BMP10	4	0.51297	0.51098	0.999651	828	0	-0.013054	0.13365	0.13375	0.960116	221	0	-0.013054
Bmp2	ENSG00000125845	BMP2	650	BMP2	4	0.55528	0.55413	0.999651	903	0	0.0014508	0.66045	0.65946	0.987744	1105	0	0.0014508
Bmp3	ENSG00000152785	BMP3	651	BMP3	4	0.88536	0.88502	0.999651	1460	0	-0.0020466	0.79524	0.79548	0.991265	1319	0	-0.0020466
Bmpr1a	ENSG00000107779	BMPR1A	657	BMPR1A	4	0.79284	0.79302	0.999651	1298	0	0.0027569	0.1199	0.11962	0.960116	199	0	0.0027569
Bmpr2	ENSG00000204217	BMPR2	659	BMPR2	4	0.22066	0.21978	0.999651	354	0	0.020765	0.19376	0.19362	0.960116	325	0	0.020765
Boc	ENSG00000144857	BOC	91653	BOC	4	0.46935	0.46771	0.999651	757	0	0.014309	0.43698	0.43473	0.960134	743	0	0.014309
Bscl2	ENSG00000168000	BSCL2	26580	BSCL2	4	0.43834	0.43612	0.999651	710	0	-0.017266	0.5744	0.57378	0.968758	980	0	-0.017266
Bsg	ENSG00000172270	BSG	682	BSG	4	0.24646	0.2454	0.999651	391	0	-0.045298	0.88944	0.88922	0.991265	1479	0	-0.045298
Bsn	ENSG00000164061	BSN	8927	BSN	4	0.71944	0.71898	0.999651	1163	0	0.0021502	0.93166	0.93134	0.991265	1553	0	0.0021502
Bsph1	ENSG00000188334	BSPH1	100131137	BSPH1	4	0.30015	0.29801	0.999651	482	0	-0.00040245	0.49812	0.49602	0.960134	838	0	-0.00040245
Bsph2	NA	NA	NA	NA	4	0.70939	0.70884	0.999651	1142	0	0.014931	0.48036	0.47839	0.960134	810	0	0.014931
Bst1	ENSG00000109743	BST1	683	BST1	4	0.097759	0.10073	0.989192	167	1	-0.015286	0.963	0.96305	0.991265	1609	0	-0.015286
Bst2	ENSG00000130303	BST2	684	BST2	4	0.81627	0.817	0.999651	1336	0	0.023472	0.088491	0.088455	0.960116	145	0	0.023472
Btbd17	ENSG00000204347	BTBD17	388419	BTBD17	4	0.25112	0.25001	0.999651	399	0	0.024079	0.53404	0.5323	0.960134	918	0	0.024079
Btd	ENSG00000169814	BTD	686	BTD	4	0.84426	0.84474	0.999651	1386	0	0.043984	0.36484	0.36246	0.960116	621	0	0.043984
Btla	ENSG00000186265	BTLA	151888	BTLA	4	0.53699	0.53538	0.999651	873	0	0.029918	0.39815	0.39559	0.960116	681	0	0.029918
Btn2a2	ENSG00000124508	BTN2A2	10385	BTN2A2	4	0.29046	0.28839	0.999651	464	0	-0.021256	0.47939	0.4774	0.960134	808	0	-0.021256
Btnl1	NA	NA	NA	NA	4	0.80234	0.80249	0.999651	1314	0	0.027262	0.12371	0.1238	0.960116	204	0	0.027262
C1qa	ENSG00000173372	C1QA	712	C1QA	4	0.83658	0.83675	0.999651	1375	0	-0.0051617	0.79668	0.79694	0.991265	1323	0	-0.0051617
C1qbp	ENSG00000108561	C1QBP	708	C1QBP	4	0.73353	0.73271	0.999651	1189	0	0.00636	0.43834	0.43612	0.960134	744	0	0.00636
C3ar1	ENSG00000171860	C3AR1	719	C3AR1	4	0.42495	0.42271	0.999651	688	0	0.0026418	0.60975	0.60834	0.971692	1035	0	0.0026418
C5ar1	ENSG00000197405	C5AR1	728	C5AR1	4	0.63993	0.63886	0.999651	1036	0	0.011376	0.33328	0.33152	0.960116	560	0	0.011376
Cables2	ENSG00000149679	CABLES2	81928	CABLES2	4	0.94008	0.93945	0.999651	1546	0	0.067175	0.04919	0.049454	0.960116	81	0	0.067175
