id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
ABCD1	ENSG00000101986	ABCD1	215	ABCD1	12	0.0421	0.11781	0.590242	3705	6	-0.22115	0.99757	0.99775	1	18657	0	-0.22115
ABCD2	ENSG00000173208	ABCD2	225	ABCD2	12	0.19969	0.33432	0.803581	7827	5	-0.11275	0.83005	0.93372	1	16676	2	-0.11275
ABCD3	ENSG00000117528	ABCD3	5825	ABCD3	12	0.11354	0.21959	0.70364	5894	6	-0.21683	0.65004	0.83891	1	14985	3	-0.21683
ABCD4	ENSG00000119688	ABCD4	5826	ABCD4	12	0.27934	0.41815	0.860532	9176	3	0.21657	0.16821	0.33404	0.833123	7547	6	0.21657
ABCE1	ENSG00000164163	ABCE1	6059	ABCE1	12	0.24095	0.37579	0.826188	8529	3	0.16514	0.020811	0.05747	0.435071	2494	6	0.16514
ABCF1	ENSG00000204574	ABCF1	23	ABCF1	12	0.51402	0.63131	0.957028	12447	4	0.081648	0.1565	0.3155	0.818724	7266	5	0.081648
ABCF2	ENSG00000033050	ABCF2	10061	ABCF2	12	0.33149	0.47294	0.886107	10090	4	0.033547	0.026263	0.072039	0.476845	2858	4	0.033547
ABCF3	ENSG00000161204	ABCF3	55324	ABCF3	12	0.30052	0.43932	0.869951	9531	4	0.080004	0.019441	0.053759	0.424576	2385	5	0.080004
ABCG1	ENSG00000160179	ABCG1	9619	ABCG1	12	0.98859	0.97783	1	18224	1	0.43331	0.00063963	0.0018904	0.087719	397	10	0.43331
ABCG2	ENSG00000118777	ABCG2	9429	ABCG2	12	0.90889	0.92019	1	17042	1	0.22059	0.0083626	0.021666	0.268866	1517	6	0.22059
ABCG4	ENSG00000172350	ABCG4	64137	ABCG4	12	0.99595	0.99271	1	18580	0	0.41316	0.00056936	0.0016697	0.085429	369	9	0.41316
ABCG5	ENSG00000138075	ABCG5	64240	ABCG5	2	0.53614	0.4807	0.896035	12732	1	0.16303	0.28063	0.2972	0.815907	9900	1	0.16303
ABCG8	ENSG00000143921	ABCG8	64241	ABCG8	10	0.29198	0.41872	0.861095	9394	3	0.11887	0.55497	0.75009	1	13794	3	0.11887
ABHD1	ENSG00000143994	ABHD1	84696	ABHD1	12	0.80402	0.86248	1	15938	3	0.28486	0.03733	0.099889	0.558748	3371	7	0.28486
ABHD10	ENSG00000144827	ABHD10	55347	ABHD10	12	0.74227	0.81378	1	15158	3	0.25022	0.075367	0.19016	0.718901	4975	7	0.25022
ABHD11	ENSG00000106077	ABHD11	83451	ABHD11	12	0.042359	0.11797	0.590242	3713	6	-0.24274	0.089491	0.21747	0.748133	5487	3	-0.24274
ABHD12	ENSG00000100997	ABHD12	26090	ABHD12	12	0.020616	0.069491	0.477292	2712	6	-0.39662	0.99821	0.99839	1	18700	0	-0.39662
ABHD12B	ENSG00000131969	ABHD12B	145447	ABHD12B	12	0.14808	0.28177	0.783145	6744	4	0.17543	0.13499	0.28639	0.805409	6699	6	0.17543
ABHD13	ENSG00000139826	ABHD13	84945	ABHD13	12	0.061912	0.15808	0.647732	4483	4	0.24198	0.043469	0.11628	0.599826	3660	6	0.24198
ABHD14A-ACY1	ENSG00000114786	ABHD14A-ACY1	100526760	ABHD14A-ACY1	12	0.149	0.28335	0.783145	6767	5	-0.12465	0.28715	0.518	0.973171	10002	5	-0.12465
ABHD14B	ENSG00000114779	ABHD14B	84836	ABHD14B	12	0.211	0.34612	0.814676	8009	4	-0.037071	0.35718	0.58967	0.997498	11161	3	-0.037071
ABHD15	ENSG00000168792	ABHD15	116236	ABHD15	12	0.75158	0.8209	1	15267	3	0.11102	0.17906	0.3524	0.848765	7830	4	0.11102
ABHD16A	ENSG00000204427	ABHD16A	7920	ABHD16A	12	0.22325	0.35838	0.821532	8229	4	0.20895	0.11908	0.26821	0.803172	6296	6	0.20895
ABHD16B	ENSG00000183260	ABHD16B	140701	ABHD16B	12	0.38386	0.53259	0.922977	10854	4	0.047844	0.24558	0.46365	0.940979	9283	5	0.047844
ABHD17A	ENSG00000129968	ABHD17A	81926	ABHD17A	12	0.83044	0.87784	1	16201	1	0.18577	0.083241	0.20815	0.740941	5294	6	0.18577
ABHD17B	ENSG00000107362	ABHD17B	51104	ABHD17B	12	0.060372	0.15189	0.647732	4425	5	0.15981	0.12651	0.2764	0.804094	6474	6	0.15981
ABHD17C	ENSG00000136379	ABHD17C	58489	ABHD17C	12	3.0209e-05	0.0002785	0.024387	210	6	-0.23747	0.78448	0.90795	1	16181	2	-0.23747
ABHD2	ENSG00000140526	ABHD2	11057	ABHD2	12	0.72817	0.80252	1	14999	3	0.057883	0.95386	0.98107	1	17932	2	0.057883
ABHD3	ENSG00000158201	ABHD3	171586	ABHD3	12	0.36291	0.51693	0.916041	10607	5	-0.14828	0.33622	0.57138	0.992694	10844	4	-0.14828
ABHD4	ENSG00000100439	ABHD4	63874	ABHD4	12	0.026181	0.076263	0.477292	3006	7	-0.41469	0.12265	0.2725	0.804094	6374	2	-0.41469
ABHD5	ENSG00000011198	ABHD5	51099	ABHD5	12	0.31579	0.4598	0.88453	9809	4	-0.16763	0.57221	0.78042	1	14013	4	-0.16763
ABHD6	ENSG00000163686	ABHD6	57406	ABHD6	12	0.928	0.93632	1	17326	1	0.77373	2.0795e-05	4.3671e-05	0.008702	93	10	0.77373
ABHD8	ENSG00000127220	ABHD8	79575	ABHD8	12	0.21137	0.34612	0.814676	8017	5	-0.09119	0.031534	0.088872	0.536772	3118	5	-0.09119
ABI1	ENSG00000136754	ABI1	10006	ABI1	12	0.59057	0.70566	0.983424	13537	2	0.038327	0.41314	0.65939	1	12122	5	0.038327
ABI2	ENSG00000138443	ABI2	10152	ABI2	12	0.082366	0.17564	0.647732	5112	6	-0.23826	0.15367	0.31294	0.818724	7196	3	-0.23826
ABI3	ENSG00000108798	ABI3	51225	ABI3	12	0.77807	0.83977	1	15587	2	0.19615	0.14946	0.30779	0.818724	7085	6	0.19615
ABI3BP	ENSG00000154175	ABI3BP	25890	ABI3BP	12	0.016075	0.058626	0.450972	2418	8	-0.38064	0.99364	0.99438	1	18470	1	-0.38064
ABL1	ENSG00000097007	ABL1	25	ABL1	12	0.90991	0.92061	1	17053	2	-0.079319	0.53424	0.75407	1	13536	4	-0.079319
ABL2	ENSG00000143322	ABL2	27	ABL2	12	0.8852	0.9056	1	16749	2	0.058843	0.64361	0.83425	1	14905	4	0.058843
ABLIM1	ENSG00000099204	ABLIM1	3983	ABLIM1	12	0.064167	0.16103	0.647732	4591	4	-0.046515	0.27885	0.50923	0.971504	9871	4	-0.046515
ABLIM2	ENSG00000163995	ABLIM2	84448	ABLIM2	12	0.89418	0.91215	1	16867	2	0.091357	0.23456	0.45366	0.940979	9075	5	0.091357
ABLIM3	ENSG00000173210	ABLIM3	22885	ABLIM3	12	0.0019374	0.0062732	0.118496	977	6	-0.29559	0.52247	0.74381	1	13401	2	-0.29559
ABO	ENSG00000175164	ABO	28	ABO	12	0.00069368	0.0033695	0.087616	673	5	0.12059	0.26812	0.49164	0.958153	9668	5	0.12059
ABR	ENSG00000159842	ABR	29	ABR	12	0.17566	0.31397	0.796443	7418	4	3.894e-05	0.025176	0.069378	0.468403	2799	4	3.894e-05
ABRA	ENSG00000174429	ABRA	137735	ABRA	12	0.98652	0.97523	1	18181	1	0.2465	0.09842	0.23235	0.761914	5739	6	0.2465
ABRACL	ENSG00000146386	ABRACL	58527	ABRACL	12	0.48195	0.60772	0.954223	12024	2	0.27858	0.020749	0.057234	0.434265	2489	8	0.27858
ABT1	ENSG00000146109	ABT1	29777	ABT1	12	0.29148	0.42957	0.864823	9385	5	-0.042473	0.51664	0.73864	1	13334	2	-0.042473
ABTB1	ENSG00000114626	ABTB1	80325	ABTB1	12	0.30955	0.45193	0.880466	9700	5	-0.06027	0.7007	0.86515	1	15421	3	-0.06027
ABTB2	ENSG00000166016	ABTB2	25841	ABTB2	12	0.5491	0.6704	0.977079	12935	2	0.16233	0.077456	0.19489	0.723394	5063	6	0.16233
ACAA1	ENSG00000060971	ACAA1	30	ACAA1	12	0.97339	0.96553	1	17921	1	0.1674	0.0076632	0.019978	0.259768	1446	6	0.1674
ACAA2	ENSG00000167315	ACAA2	10449	ACAA2	12	0.49003	0.61423	0.954932	12124	2	0.043511	0.080539	0.20266	0.735556	5189	5	0.043511
ACACA	ENSG00000278540	ACACA	31	ACACA	12	0.039202	0.11391	0.590242	3577	7	-0.28259	0.44814	0.68868	1	12540	3	-0.28259
ACACB	ENSG00000076555	ACACB	32	ACACB	12	0.23299	0.37141	0.826188	8383	5	-0.25254	0.15761	0.31653	0.818724	7300	3	-0.25254
ACAD10	ENSG00000111271	ACAD10	80724	ACAD10	12	0.43857	0.56971	0.935561	11505	4	0.010257	0.27425	0.49819	0.96201	9776	5	0.010257
ACAD11	ENSG00000240303	ACAD11	84129	ACAD11	12	0.93217	0.9402	1	17403	2	0.53965	0.0022452	0.0062298	0.151796	775	7	0.53965
ACAD9	ENSG00000177646	ACAD9	28976	ACAD9	12	0.32169	0.46551	0.88453	9915	5	-0.050377	0.88456	0.9522	1	17159	2	-0.050377
ACADL	ENSG00000115361	ACADL	33	ACADL	12	0.90381	0.91712	1	16985	2	0.25518	0.014338	0.035805	0.335818	2010	8	0.25518
ACADM	ENSG00000117054	ACADM	34	ACADM	12	0.60246	0.72022	0.987669	13734	3	-0.01604	0.22721	0.44386	0.935507	8946	4	-0.01604
ACADS	ENSG00000122971	ACADS	35	ACADS	12	0.0053506	0.01686	0.219359	1453	6	-0.31492	0.46423	0.70163	1	12730	3	-0.31492
ACADSB	ENSG00000196177	ACADSB	36	ACADSB	4	0.013749	0.037836	0.401453	2246	3	-0.71229	0.54319	0.61232	1	13662	1	-0.71229
ACADVL	ENSG00000072778	ACADVL	37	ACADVL	12	0.6073	0.72192	0.98848	13782	3	-0.025689	0.41179	0.65744	1	12093	4	-0.025689
ACAN	ENSG00000157766	ACAN	176	ACAN	12	0.023835	0.074759	0.477292	2882	4	-0.06791	0.44359	0.68461	1	12490	4	-0.06791
ACAP1	ENSG00000072818	ACAP1	9744	ACAP1	12	0.80586	0.8627	1	15965	2	0.38793	0.012057	0.029909	0.307159	1838	8	0.38793
ACAP2	ENSG00000114331	ACAP2	23527	ACAP2	12	0.48808	0.6134	0.954932	12095	3	0.59643	5.0834e-05	0.00013258	0.019459	127	8	0.59643
ACAP3	ENSG00000131584	ACAP3	116983	ACAP3	12	0.71997	0.79778	1	14911	2	0.35286	0.016165	0.039931	0.349485	2157	7	0.35286
ACAT1	ENSG00000075239	ACAT1	38	ACAT1	12	0.17299	0.31218	0.796443	7355	6	-0.17358	0.9762	0.98615	1	18153	1	-0.17358
ACAT2	ENSG00000120437	ACAT2	39	ACAT2	12	0.30201	0.44088	0.870856	9566	4	-0.15899	0.94316	0.97535	1	17787	1	-0.15899
ACBD3	ENSG00000182827	ACBD3	64746	ACBD3	12	0.14997	0.28357	0.783145	6786	5	-0.15811	0.67306	0.84926	1	15177	2	-0.15811
ACBD4	ENSG00000181513	ACBD4	79777	ACBD4	12	0.33765	0.48683	0.901416	10196	3	-0.02653	0.16869	0.33404	0.833123	7557	5	-0.02653
ACBD5	ENSG00000107897	ACBD5	91452	ACBD5	12	0.009326	0.039632	0.401453	1854	6	-0.29682	0.3609	0.59517	0.99945	11218	3	-0.29682
ACBD6	ENSG00000230124	ACBD6	84320	ACBD6	12	0.19251	0.32806	0.801047	7711	4	0.11078	0.16337	0.32694	0.830897	7436	6	0.11078
ACBD7	ENSG00000176244	ACBD7	414149	ACBD7	12	0.22879	0.36602	0.826188	8324	4	-0.033314	0.80786	0.92087	1	16416	2	-0.033314
ACCS	ENSG00000110455	ACCS	84680	ACCS	12	0.14467	0.27247	0.771955	6658	6	-0.2069	0.10812	0.24502	0.7696	5992	5	-0.2069
ACCSL	ENSG00000205126	ACCSL	390110	ACCSL	12	0.34879	0.49696	0.90343	10378	2	0.0027641	0.64149	0.83351	1	14879	4	0.0027641
ACD	ENSG00000102977	ACD	65057	ACD	12	0.35433	0.50284	0.905832	10475	2	0.021596	0.63489	0.82734	1	14793	4	0.021596
ACE	ENSG00000159640	ACE	1636	ACE	12	0.00016785	0.00086113	0.045033	361	8	-0.5802	0.7383	0.88188	1	15750	1	-0.5802
ACE2	ENSG00000130234	ACE2	59272	ACE2	12	0.45508	0.58928	0.950911	11704	3	0.12054	0.25806	0.4764	0.946452	9507	5	0.12054
ACER1	ENSG00000167769	ACER1	125981	ACER1	12	0.11674	0.22393	0.704756	5982	6	-0.053495	0.12546	0.27614	0.804094	6448	4	-0.053495
ACER2	ENSG00000177076	ACER2	340485	ACER2	12	0.043512	0.11915	0.590242	3755	6	-0.18569	0.32626	0.56435	0.992694	10667	4	-0.18569
ACER3	ENSG00000078124	ACER3	55331	ACER3	12	0.39949	0.54363	0.929679	11038	4	-0.11646	0.76803	0.89618	1	16004	3	-0.11646
ACHE	ENSG00000087085	ACHE	43	ACHE	12	0.028445	0.079282	0.477691	3120	7	-0.33385	0.92127	0.96563	1	17524	2	-0.33385
ACIN1	ENSG00000100813	ACIN1	22985	ACIN1	12	0.39591	0.5403	0.927738	10984	4	-0.10099	0.20296	0.40023	0.893488	8460	3	-0.10099
ACKR1	ENSG00000213088	ACKR1	2532	ACKR1	12	0.62686	0.73533	0.992519	13976	3	0.008588	0.26855	0.49164	0.958153	9675	4	0.008588
ACKR2	ENSG00000144648	ACKR2	1238	ACKR2	12	0.68144	0.76948	1	14503	3	0.14781	0.061064	0.15959	0.680289	4420	5	0.14781
ACKR3	ENSG00000144476	ACKR3	57007	ACKR3	12	0.00084562	0.003507	0.087616	730	5	-0.056053	0.13793	0.28938	0.807166	6772	5	-0.056053
ACKR4	ENSG00000129048	ACKR4	51554	ACKR4	12	0.46541	0.59594	0.95156	11829	4	-0.13436	0.28873	0.51985	0.973171	10035	3	-0.13436
ACLY	ENSG00000131473	ACLY	47	ACLY	12	0.20876	0.34423	0.814676	7968	5	-0.12105	0.32491	0.56348	0.992694	10648	3	-0.12105
ACMSD	ENSG00000153086	ACMSD	130013	ACMSD	12	0.75088	0.82061	1	15253	1	0.00078963	0.11863	0.26122	0.785807	6286	4	0.00078963
ACO1	ENSG00000122729	ACO1	48	ACO1	12	0.06588	0.16228	0.647732	4655	5	-0.015097	0.172	0.33973	0.838457	7654	4	-0.015097
ACO2	ENSG00000100412	ACO2	50	ACO2	12	0.0074409	0.026346	0.297955	1667	3	0.013327	0.056466	0.143	0.638026	4227	4	0.013327
ACOD1	ENSG00000102794	ACOD1	730249	ACOD1	12	0.77535	0.8371	1	15560	2	0.064655	0.39255	0.63504	1	11795	5	0.064655
ACOT1	ENSG00000184227	ACOT1	641371	ACOT1	12	0.5403	0.66258	0.975827	12788	3	0.10767	0.13586	0.28683	0.805409	6719	4	0.10767
ACOT11	ENSG00000162390	ACOT11	26027	ACOT11	12	0.007234	0.026096	0.297955	1650	7	-0.38518	0.43187	0.67577	1	12359	4	-0.38518
ACOT12	ENSG00000172497	ACOT12	134526	ACOT12	12	0.054981	0.13609	0.605721	4227	7	-0.26186	0.40266	0.64412	1	11950	3	-0.26186
ACOT13	ENSG00000112304	ACOT13	55856	ACOT13	12	0.31191	0.45522	0.883339	9734	5	-0.10158	0.79015	0.91057	1	16238	2	-0.10158
ACOT2	ENSG00000119673	ACOT2	10965	ACOT2	12	0.63251	0.73807	0.992778	14033	3	0.24304	0.012232	0.030274	0.308131	1855	6	0.24304
ACOT4	ENSG00000177465	ACOT4	122970	ACOT4	12	0.076613	0.17152	0.647732	4952	5	-0.16294	0.78717	0.90907	1	16208	3	-0.16294
ACOT6	ENSG00000205669	ACOT6	641372	ACOT6	12	0.12604	0.24417	0.741928	6198	4	0.018036	0.37039	0.60339	0.999539	11397	4	0.018036
ACOT7	ENSG00000097021	ACOT7	11332	ACOT7	12	0.70016	0.78374	1	14703	2	-0.073425	0.81347	0.92373	1	16478	3	-0.073425
ACOT8	ENSG00000101473	ACOT8	10005	ACOT8	4	0.89169	0.86729	1	16834	0	0.32159	0.070041	0.12153	0.608157	4755	2	0.32159
ACOT9	ENSG00000123130	ACOT9	23597	ACOT9	12	0.11622	0.22343	0.704756	5967	6	-0.19367	0.98879	0.9911	1	18334	1	-0.19367
ACOX1	ENSG00000161533	ACOX1	51	ACOX1	12	0.27451	0.40819	0.84787	9097	4	-0.0054269	0.26973	0.49285	0.958153	9699	5	-0.0054269
ACOX2	ENSG00000168306	ACOX2	8309	ACOX2	12	0.67294	0.76148	0.997686	14416	3	0.18864	0.0091727	0.023432	0.276214	1599	6	0.18864
ACOX3	ENSG00000087008	ACOX3	8310	ACOX3	12	0.18549	0.32239	0.800739	7594	5	-0.079893	0.70442	0.86717	1	15449	2	-0.079893
ACOXL	ENSG00000153093	ACOXL	55289	ACOXL	12	0.17863	0.31562	0.796443	7474	4	-0.11711	0.38564	0.62809	1	11669	5	-0.11711
ACP1	ENSG00000143727	ACP1	52	ACP1	12	0.54768	0.66958	0.977079	12909	3	-0.10211	0.93071	0.96993	1	17640	1	-0.10211
ACP2	ENSG00000134575	ACP2	53	ACP2	12	0.76001	0.82649	1	15371	2	0.2036	0.082626	0.20657	0.738964	5273	7	0.2036
ACP5	ENSG00000102575	ACP5	54	ACP5	12	0.43314	0.56741	0.9355	11434	4	-0.11175	0.8439	0.9401	1	16828	3	-0.11175
