id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
AASS	ENSG00000008311	AASS	10157	AASS	12	0.84394	0.86333	0.994827	16324	1	0.37355	0.014966	0.036442	0.374629	1804	7	0.37355
AATF	ENSG00000275700	AATF	26574	AATF	12	0.16706	0.25845	0.717018	6750	3	-0.086357	0.068989	0.1149	0.521764	4153	3	-0.086357
AATK	ENSG00000181409	AATK	9625	AATK	12	0.20544	0.29933	0.758795	7445	2	0.12685	0.019275	0.04301	0.38272	2093	5	0.12685
ABAT	ENSG00000183044	ABAT	18	ABAT	12	0.96483	0.93921	1	17749	1	0.00040004	0.06327	0.10723	0.508886	3969	4	0.00040004
ABCA1	ENSG00000165029	ABCA1	19	ABCA1	12	0.99298	0.9879	1	18587	0	0.48687	0.00012938	0.00026699	0.022653	220	6	0.48687
ABCA10	ENSG00000154263	ABCA10	10349	ABCA10	12	0.23996	0.33991	0.785206	8106	4	-0.21057	0.35897	0.47938	0.876503	10313	2	-0.21057
ABCA12	ENSG00000144452	ABCA12	26154	ABCA12	12	0.92157	0.8959	0.994827	17004	1	-0.012922	0.28484	0.38298	0.803889	8999	2	-0.012922
ABCA13	ENSG00000179869	ABCA13	154664	ABCA13	12	0.038436	0.066535	0.439797	2862	6	-0.34245	0.99908	0.99866	1	18832	0	-0.34245
ABCA2	ENSG00000107331	ABCA2	20	ABCA2	12	0.023828	0.043275	0.369343	2200	5	-0.069661	0.9801	0.9702	1	18139	0	-0.069661
ABCA3	ENSG00000167972	ABCA3	21	ABCA3	12	0.1269	0.20225	0.668449	5683	4	0.013007	0.00097086	0.0012455	0.047751	493	3	0.013007
ABCA4	ENSG00000198691	ABCA4	24	ABCA4	12	0.38254	0.50779	0.889039	10697	1	0.046786	0.12864	0.18895	0.617154	5785	3	0.046786
ABCA5	ENSG00000154265	ABCA5	23461	ABCA5	12	0.10024	0.16008	0.607402	4895	5	-0.28573	0.98864	0.98293	1	18409	0	-0.28573
ABCA6	ENSG00000154262	ABCA6	23460	ABCA6	12	0.35718	0.4822	0.880705	10326	3	-0.15378	0.85318	0.88644	1	16552	2	-0.15378
ABCA7	ENSG00000064687	ABCA7	10347	ABCA7	12	0.038966	0.067294	0.44051	2883	2	0.17604	0.60599	0.70297	0.965564	13732	3	0.17604
ABCA8	ENSG00000141338	ABCA8	10351	ABCA8	12	0.29491	0.41086	0.845241	9142	4	-0.19907	0.9723	0.95976	1	17945	1	-0.19907
ABCA9	ENSG00000154258	ABCA9	10350	ABCA9	12	0.51608	0.61306	0.93144	12393	3	0.023694	0.15148	0.2217	0.654548	6396	4	0.023694
ABCB1	ENSG00000085563	ABCB1	5243	ABCB1	12	0.019248	0.03399	0.318253	1987	6	-0.38308	0.96626	0.95146	1	17805	1	-0.38308
ABCB10	ENSG00000135776	ABCB10	23456	ABCB10	12	0.0006244	0.00095579	0.042776	424	5	-0.16473	0.4335	0.54969	0.908364	11422	3	-0.16473
ABCB11	ENSG00000073734	ABCB11	8647	ABCB11	12	0.024081	0.043374	0.369343	2213	2	-0.003329	0.38987	0.51418	0.887383	10908	3	-0.003329
ABCB4	ENSG00000005471	ABCB4	5244	ABCB4	12	0.92754	0.89797	0.994827	17073	1	0.28986	0.042264	0.073487	0.437892	3166	6	0.28986
ABCB5	ENSG00000004846	ABCB5	340273	ABCB5	12	0.62252	0.70355	0.949252	13960	2	0.16136	0.68484	0.7665	0.985405	14681	2	0.16136
ABCB6	ENSG00000115657	ABCB6	10058	ABCB6	12	0.012518	0.025141	0.296545	1597	5	-0.29052	0.91511	0.91194	1	17117	1	-0.29052
ABCB7	ENSG00000131269	ABCB7	22	ABCB7	12	0.029209	0.050929	0.386814	2458	2	-0.10603	0.77445	0.81712	0.992751	15548	1	-0.10603
ABCB8	ENSG00000197150	ABCB8	11194	ABCB8	12	0.26847	0.37519	0.817227	8636	4	0.17082	0.14186	0.21138	0.650255	6146	4	0.17082
ABCB9	ENSG00000150967	ABCB9	23457	ABCB9	12	0.96724	0.94222	1	17802	1	0.20065	0.10353	0.15714	0.582389	5077	4	0.20065
ABCC1	ENSG00000103222	ABCC1	4363	ABCC1	12	0.92813	0.89797	0.994827	17079	1	0.20869	0.094837	0.14394	0.558835	4856	5	0.20869
ABCC10	ENSG00000124574	ABCC10	89845	ABCC10	12	0.26758	0.37469	0.817227	8620	3	-0.16535	0.41513	0.5298	0.890069	11198	2	-0.16535
ABCC11	ENSG00000121270	ABCC11	85320	ABCC11	12	0.96649	0.9418	1	17783	1	0.45697	0.0054275	0.012615	0.2213	1068	7	0.45697
ABCC12	ENSG00000140798	ABCC12	94160	ABCC12	12	0.22485	0.31918	0.771608	7802	4	-0.094331	0.87699	0.89725	1	16814	1	-0.094331
ABCC2	ENSG00000023839	ABCC2	1244	ABCC2	12	0.00054983	0.00088518	0.041465	399	7	-0.53641	0.97474	0.96218	1	18000	0	-0.53641
ABCC3	ENSG00000108846	ABCC3	8714	ABCC3	12	0.0020971	0.0027638	0.077057	676	6	-0.40482	0.51618	0.61734	0.933646	12432	2	-0.40482
ABCC4	ENSG00000125257	ABCC4	10257	ABCC4	12	0.82699	0.84867	0.994827	16080	2	0.12056	0.56536	0.66616	0.958931	13115	2	0.12056
ABCC5	ENSG00000114770	ABCC5	10057	ABCC5	12	0.72828	0.75765	0.95934	14932	1	-0.050415	0.55949	0.65899	0.954945	13033	2	-0.050415
ABCC6	ENSG00000091262	ABCC6	368	ABCC6	12	0.10015	0.16008	0.607402	4893	5	0.10911	0.42789	0.54274	0.900097	11342	2	0.10911
ABCC8	ENSG00000006071	ABCC8	6833	ABCC8	12	0.052621	0.092535	0.499512	3495	6	-0.15998	0.046757	0.081604	0.458446	3356	3	-0.15998
ABCC9	ENSG00000069431	ABCC9	10060	ABCC9	12	0.94869	0.91886	0.999153	17379	1	-0.0359	0.62736	0.72124	0.96726	14078	1	-0.0359
ABCD1	ENSG00000101986	ABCD1	215	ABCD1	12	0.0067171	0.01032	0.170779	1143	5	-0.19724	0.9969	0.99539	1	18718	0	-0.19724
ABCD2	ENSG00000173208	ABCD2	225	ABCD2	12	0.65412	0.7181	0.952016	14217	2	-0.06626	0.79015	0.82881	0.995823	15744	1	-0.06626
ABCD3	ENSG00000117528	ABCD3	5825	ABCD3	12	0.34595	0.47124	0.878841	10092	1	0.14142	0.3254	0.44291	0.854407	9714	3	0.14142
ABCD4	ENSG00000119688	ABCD4	5826	ABCD4	12	0.099182	0.15559	0.604191	4865	5	-0.051742	0.82854	0.86488	1	16211	2	-0.051742
ABCE1	ENSG00000164163	ABCE1	6059	ABCE1	12	0.44628	0.54503	0.895198	11504	2	0.12013	0.053138	0.089603	0.46846	3598	4	0.12013
ABCF1	ENSG00000204574	ABCF1	23	ABCF1	12	0.93257	0.90291	0.996809	17138	1	-0.061539	0.39219	0.51459	0.887383	10937	3	-0.061539
ABCF2	ENSG00000033050	ABCF2	10061	ABCF2	12	0.1549	0.24481	0.711668	6438	5	-0.10937	0.16729	0.24712	0.687525	6777	2	-0.10937
ABCF3	ENSG00000161204	ABCF3	55324	ABCF3	12	0.27188	0.37835	0.82054	8701	2	-0.01789	0.25847	0.35533	0.787408	8519	2	-0.01789
ABCG1	ENSG00000160179	ABCG1	9619	ABCG1	12	0.99606	0.99382	1	18695	0	0.36038	0.025486	0.049896	0.38272	2402	6	0.36038
ABCG2	ENSG00000118777	ABCG2	9429	ABCG2	12	0.85957	0.87246	0.994827	16476	1	0.12795	0.38092	0.50409	0.884425	10726	4	0.12795
ABCG4	ENSG00000172350	ABCG4	64137	ABCG4	12	0.19758	0.29105	0.750736	7304	4	-0.12304	0.00086077	0.0011681	0.046963	465	4	-0.12304
ABCG5	ENSG00000138075	ABCG5	64240	ABCG5	2	0.61298	0.58624	0.922613	13803	0	0.29544	0.12953	0.12138	0.535136	5806	1	0.29544
ABCG8	ENSG00000143921	ABCG8	64241	ABCG8	10	0.44181	0.54188	0.892848	11439	2	-0.033712	0.24323	0.34221	0.775209	8227	4	-0.033712
ABHD1	ENSG00000143994	ABHD1	84696	ABHD1	12	0.99469	0.99136	1	18643	0	0.20631	0.072777	0.12084	0.535136	4261	5	0.20631
ABHD10	ENSG00000144827	ABHD10	55347	ABHD10	12	0.079384	0.12749	0.557922	4311	3	0.15581	0.74375	0.80116	0.991543	15253	2	0.15581
ABHD11	ENSG00000106077	ABHD11	83451	ABHD11	12	0.53867	0.63336	0.935562	12723	2	0.19763	0.0039912	0.011091	0.218667	953	4	0.19763
ABHD12	ENSG00000100997	ABHD12	26090	ABHD12	12	0.0023845	0.0032486	0.086255	712	7	-0.63876	0.73953	0.7974	0.991298	15209	1	-0.63876
ABHD12B	ENSG00000131969	ABHD12B	145447	ABHD12B	12	0.21671	0.30956	0.761653	7645	4	-0.1161	0.035526	0.064916	0.425676	2882	2	-0.1161
ABHD13	ENSG00000139826	ABHD13	84945	ABHD13	12	0.075374	0.1243	0.553858	4191	4	-0.35074	0.96281	0.9475	1	17736	1	-0.35074
ABHD14A-ACY1	ENSG00000114786	ABHD14A-ACY1	100526760	ABHD14A-ACY1	12	0.40141	0.52371	0.889039	10935	2	0.27992	0.036222	0.065641	0.425856	2911	6	0.27992
ABHD14B	ENSG00000114779	ABHD14B	84836	ABHD14B	12	0.10214	0.1617	0.607402	4956	5	-0.066114	0.36041	0.48049	0.876503	10344	3	-0.066114
ABHD15	ENSG00000168792	ABHD15	116236	ABHD15	12	0.46364	0.56211	0.904635	11737	3	-0.11764	0.29428	0.39608	0.815373	9175	3	-0.11764
ABHD16A	ENSG00000204427	ABHD16A	7920	ABHD16A	12	0.25019	0.35072	0.794536	8309	3	-0.1071	0.23874	0.33082	0.766941	8146	2	-0.1071
ABHD16B	ENSG00000183260	ABHD16B	140701	ABHD16B	12	0.3358	0.46266	0.878841	9912	4	-0.27728	0.76515	0.8134	0.992751	15465	2	-0.27728
ABHD17A	ENSG00000129968	ABHD17A	81926	ABHD17A	12	0.56402	0.65164	0.938371	13089	3	-0.020033	0.072949	0.12123	0.535136	4267	4	-0.020033
ABHD17B	ENSG00000107362	ABHD17B	51104	ABHD17B	12	0.90707	0.89053	0.994827	16874	1	0.013376	0.31591	0.42715	0.844191	9542	3	0.013376
ABHD17C	ENSG00000136379	ABHD17C	58489	ABHD17C	12	0.0033598	0.0047711	0.107801	831	7	-0.6531	0.69311	0.77004	0.985405	14746	2	-0.6531
ABHD2	ENSG00000140526	ABHD2	11057	ABHD2	12	0.97717	0.95982	1	18084	0	0.22992	0.20358	0.29064	0.72722	7548	4	0.22992
ABHD3	ENSG00000158201	ABHD3	171586	ABHD3	12	0.43194	0.53335	0.889039	11319	2	0.38103	0.0016411	0.0019103	0.05814	621	6	0.38103
ABHD4	ENSG00000100439	ABHD4	63874	ABHD4	12	0.072867	0.11636	0.53294	4121	3	0.14598	0.15802	0.23018	0.661305	6574	5	0.14598
ABHD5	ENSG00000011198	ABHD5	51099	ABHD5	12	0.44316	0.53992	0.890581	11455	3	-0.12416	0.056294	0.094784	0.479261	3740	2	-0.12416
ABHD6	ENSG00000163686	ABHD6	57406	ABHD6	12	0.73393	0.76428	0.962278	14987	2	0.40096	0.0046597	0.011852	0.2213	1000	7	0.40096
ABHD8	ENSG00000127220	ABHD8	79575	ABHD8	12	0.011695	0.018537	0.228325	1534	4	-0.054613	0.33208	0.44918	0.854407	9851	2	-0.054613
ABI1	ENSG00000136754	ABI1	10006	ABI1	12	0.41729	0.52714	0.889039	11128	3	-0.18742	0.13418	0.1978	0.630722	5928	2	-0.18742
ABI2	ENSG00000138443	ABI2	10152	ABI2	12	0.78807	0.80582	0.977326	15575	2	0.30431	0.0095942	0.028617	0.374629	1407	5	0.30431
ABI3	ENSG00000108798	ABI3	51225	ABI3	12	0.66523	0.7257	0.952016	14318	2	0.068455	0.28701	0.38517	0.805049	9028	3	0.068455
ABI3BP	ENSG00000154175	ABI3BP	25890	ABI3BP	12	0.0079521	0.01184	0.18018	1243	7	-0.49759	0.79276	0.83169	0.996553	15770	2	-0.49759
ABL1	ENSG00000097007	ABL1	25	ABL1	12	0.23278	0.33264	0.785206	7962	4	-0.21814	0.46416	0.57961	0.922931	11787	3	-0.21814
ABL2	ENSG00000143322	ABL2	27	ABL2	12	0.70087	0.74022	0.952016	14634	2	-0.18347	0.98951	0.9839	1	18436	0	-0.18347
ABLIM1	ENSG00000099204	ABLIM1	3983	ABLIM1	12	0.81264	0.82974	0.987354	15882	2	0.058897	0.98369	0.97491	1	18261	0	0.058897
ABLIM2	ENSG00000163995	ABLIM2	84448	ABLIM2	12	0.26896	0.37567	0.817227	8651	3	-0.044116	0.13259	0.19676	0.63048	5882	5	-0.044116
ABLIM3	ENSG00000173210	ABLIM3	22885	ABLIM3	12	0.35659	0.48159	0.880705	10312	4	-0.22203	0.5437	0.64152	0.945107	12810	1	-0.22203
ABO	ENSG00000175164	ABO	28	ABO	12	0.0084989	0.012619	0.185767	1287	7	-0.38624	0.44014	0.55687	0.913768	11499	2	-0.38624
ABR	ENSG00000159842	ABR	29	ABR	12	0.71249	0.74462	0.95255	14767	2	0.072063	0.3766	0.50078	0.884425	10650	2	0.072063
ABRA	ENSG00000174429	ABRA	137735	ABRA	12	0.99076	0.98432	1	18510	0	0.036158	0.5914	0.69092	0.963853	13518	3	0.036158
ABRACL	ENSG00000146386	ABRACL	58527	ABRACL	12	0.74335	0.77101	0.966425	15085	2	0.31255	0.025939	0.050078	0.38272	2432	6	0.31255
ABT1	ENSG00000146109	ABT1	29777	ABT1	12	0.89744	0.88562	0.994827	16785	1	-0.089619	0.88022	0.89783	1	16835	1	-0.089619
ABTB1	ENSG00000114626	ABTB1	80325	ABTB1	12	0.31469	0.43366	0.861455	9498	3	0.15159	0.51963	0.61902	0.933646	12482	3	0.15159
ABTB2	ENSG00000166016	ABTB2	25841	ABTB2	12	0.75961	0.78272	0.968797	15264	2	0.044503	0.12477	0.18519	0.61505	5688	4	0.044503
ACAA1	ENSG00000060971	ACAA1	30	ACAA1	12	0.95615	0.9277	0.999153	17529	1	0.28167	0.025488	0.049896	0.38272	2403	5	0.28167
ACAA2	ENSG00000167315	ACAA2	10449	ACAA2	12	0.51023	0.61024	0.93144	12324	3	0.077421	0.52298	0.61959	0.933646	12525	2	0.077421
ACACA	ENSG00000278540	ACACA	31	ACACA	12	0.94303	0.91074	0.997534	17282	1	0.44414	0.0054278	0.012625	0.2213	1069	6	0.44414
ACACB	ENSG00000076555	ACACB	32	ACACB	12	0.56743	0.6573	0.940077	13141	2	0.06478	0.92998	0.91988	1	17257	1	0.06478
ACAD10	ENSG00000111271	ACAD10	80724	ACAD10	12	0.12882	0.2036	0.670425	5729	3	0.068026	0.24152	0.33501	0.770485	8197	4	0.068026
ACAD11	ENSG00000240303	ACAD11	84129	ACAD11	12	0.4712	0.56936	0.908383	11827	2	0.22854	0.30948	0.41887	0.838409	9433	4	0.22854
ACAD9	ENSG00000177646	ACAD9	28976	ACAD9	12	0.78637	0.80414	0.977326	15550	2	-0.10371	0.99362	0.99101	1	18588	0	-0.10371
ACADL	ENSG00000115361	ACADL	33	ACADL	12	0.83007	0.85242	0.994827	16121	1	0.14339	0.32071	0.43304	0.848908	9626	2	0.14339
ACADM	ENSG00000117054	ACADM	34	ACADM	12	0.986	0.97512	1	18357	0	0.32692	0.014381	0.035728	0.374629	1763	7	0.32692
ACADS	ENSG00000122971	ACADS	35	ACADS	12	0.0064598	0.010036	0.168644	1124	7	-0.42526	0.78655	0.8255	0.994684	15689	2	-0.42526
ACADSB	ENSG00000196177	ACADSB	36	ACADSB	4	0.94791	0.95139	1	17365	0	0.38572	0.17419	0.20314	0.642423	6959	2	0.38572
ACADVL	ENSG00000072778	ACADVL	37	ACADVL	12	0.57358	0.65901	0.940077	13222	2	-0.07297	0.68636	0.76792	0.985405	14692	2	-0.07297
ACAN	ENSG00000157766	ACAN	176	ACAN	12	0.57436	0.66021	0.941429	13229	2	0.35431	0.013178	0.033888	0.374629	1667	6	0.35431
ACAP1	ENSG00000072818	ACAP1	9744	ACAP1	12	0.039384	0.072813	0.470325	2898	4	0.071412	0.5842	0.68647	0.963203	13414	3	0.071412
ACAP2	ENSG00000114331	ACAP2	23527	ACAP2	12	0.97303	0.9517	1	17956	0	0.11001	0.051374	0.08701	0.465046	3530	4	0.11001
ACAP3	ENSG00000131584	ACAP3	116983	ACAP3	12	0.25503	0.35619	0.799517	8400	2	-0.038318	0.28248	0.38067	0.803184	8951	3	-0.038318
ACAT1	ENSG00000075239	ACAT1	38	ACAT1	12	0.013827	0.026769	0.301098	1665	4	-0.21081	0.33586	0.45072	0.854407	9912	3	-0.21081
ACAT2	ENSG00000120437	ACAT2	39	ACAT2	12	0.29147	0.40722	0.844374	9083	4	-0.29355	0.84177	0.87461	1	16367	1	-0.29355
ACBD3	ENSG00000182827	ACBD3	64746	ACBD3	12	0.1793	0.26814	0.725063	6961	4	-0.031568	0.0092073	0.022563	0.309076	1384	3	-0.031568
ACBD4	ENSG00000181513	ACBD4	79777	ACBD4	12	0.10268	0.1617	0.607402	4978	4	-0.12562	0.23061	0.32477	0.765278	8017	4	-0.12562
ACBD5	ENSG00000107897	ACBD5	91452	ACBD5	12	0.0020938	0.0027633	0.077057	675	7	-0.54913	0.96446	0.95018	1	17774	1	-0.54913
ACBD6	ENSG00000230124	ACBD6	84320	ACBD6	12	0.21335	0.30609	0.76134	7589	3	-0.15823	0.8027	0.84144	1	15885	2	-0.15823
ACBD7	ENSG00000176244	ACBD7	414149	ACBD7	12	0.85576	0.87127	0.994827	16453	1	-0.071709	0.38386	0.50624	0.884425	10787	2	-0.071709
ACCS	ENSG00000110455	ACCS	84680	ACCS	12	0.047197	0.083301	0.482108	3253	6	-0.26291	0.97541	0.96332	1	18021	0	-0.26291
ACCSL	ENSG00000205126	ACCSL	390110	ACCSL	12	0.21395	0.30759	0.761653	7598	4	-0.088915	0.020454	0.044036	0.38272	2162	3	-0.088915
ACD	ENSG00000102977	ACD	65057	ACD	12	0.36553	0.49178	0.885643	10480	2	0.13594	0.093546	0.14256	0.558536	4826	5	0.13594
ACE	ENSG00000159640	ACE	1636	ACE	12	0.00020248	0.00022986	0.015322	285	6	-0.49681	0.53903	0.63445	0.940177	12739	1	-0.49681
ACE2	ENSG00000130234	ACE2	59272	ACE2	12	0.95368	0.92451	0.999153	17476	1	-0.039948	0.90908	0.90913	1	17059	1	-0.039948
ACER1	ENSG00000167769	ACER1	125981	ACER1	12	0.43092	0.5329	0.889039	11304	3	0.17347	0.066054	0.11041	0.51188	4071	5	0.17347
ACER2	ENSG00000177076	ACER2	340485	ACER2	12	0.00086641	0.0013433	0.054603	462	8	-0.505	0.18218	0.26741	0.705859	7159	3	-0.505
ACER3	ENSG00000078124	ACER3	55331	ACER3	12	0.26774	0.37519	0.817227	8621	3	0.082306	0.37053	0.49432	0.884425	10533	4	0.082306
ACHE	ENSG00000087085	ACHE	43	ACHE	12	0.0070819	0.010909	0.175295	1175	5	0.058952	0.058555	0.097835	0.482028	3815	4	0.058952
ACIN1	ENSG00000100813	ACIN1	22985	ACIN1	12	0.052298	0.092535	0.499512	3478	4	-0.17584	0.6811	0.76301	0.983357	14651	2	-0.17584
ACKR1	ENSG00000213088	ACKR1	2532	ACKR1	12	0.46735	0.56532	0.905956	11783	3	0.27016	0.022737	0.046936	0.38272	2266	6	0.27016
ACKR2	ENSG00000144648	ACKR2	1238	ACKR2	12	0.19353	0.28948	0.750736	7227	3	0.25467	0.0028394	0.0095095	0.218667	808	5	0.25467
ACKR3	ENSG00000144476	ACKR3	57007	ACKR3	12	0.014368	0.027464	0.301098	1703	7	-0.40635	0.90912	0.90913	1	17060	1	-0.40635
ACKR4	ENSG00000129048	ACKR4	51554	ACKR4	12	0.59589	0.68184	0.947298	13530	1	0.09933	0.21405	0.29975	0.731817	7739	3	0.09933
ACLY	ENSG00000131473	ACLY	47	ACLY	12	0.050391	0.089416	0.496187	3394	4	-0.23219	0.9185	0.91344	1	17144	1	-0.23219
ACMSD	ENSG00000153086	ACMSD	130013	ACMSD	12	0.2597	0.36181	0.803357	8484	3	0.16369	0.28186	0.38	0.802975	8937	3	0.16369
ACO1	ENSG00000122729	ACO1	48	ACO1	12	0.17289	0.26121	0.717018	6853	2	-0.030928	0.010589	0.030374	0.374629	1483	4	-0.030928
ACO2	ENSG00000100412	ACO2	50	ACO2	12	0.33752	0.46517	0.878841	9941	3	-0.17861	0.7529	0.80606	0.992548	15344	2	-0.17861
ACOD1	ENSG00000102794	ACOD1	730249	ACOD1	12	0.28718	0.40346	0.844374	8989	4	-0.19823	0.49489	0.60314	0.933646	12167	2	-0.19823
ACOT1	ENSG00000184227	ACOT1	641371	ACOT1	12	0.14806	0.23033	0.695543	6241	2	0.14484	0.16127	0.2371	0.672756	6645	4	0.14484
ACOT11	ENSG00000162390	ACOT11	26027	ACOT11	12	0.10079	0.16031	0.607402	4912	3	0.23605	0.015847	0.037481	0.377019	1869	6	0.23605
ACOT12	ENSG00000172497	ACOT12	134526	ACOT12	12	0.14375	0.22755	0.691952	6119	4	0.055763	0.455	0.57191	0.922931	11678	2	0.055763
ACOT13	ENSG00000112304	ACOT13	55856	ACOT13	12	0.37689	0.50444	0.889039	10629	3	0.039797	0.75527	0.80755	0.992742	15365	2	0.039797
ACOT2	ENSG00000119673	ACOT2	10965	ACOT2	12	0.077791	0.12539	0.553858	4272	4	-0.15195	0.0026739	0.0092365	0.218667	785	5	-0.15195
ACOT4	ENSG00000177465	ACOT4	122970	ACOT4	12	0.0066372	0.010296	0.170779	1139	6	-0.59681	0.59765	0.69706	0.963853	13603	3	-0.59681
ACOT6	ENSG00000205669	ACOT6	641372	ACOT6	12	0.6669	0.72729	0.952016	14330	2	0.032809	0.80002	0.83815	0.999935	15851	2	0.032809
ACOT7	ENSG00000097021	ACOT7	11332	ACOT7	12	0.22806	0.32471	0.778989	7869	4	0.26105	0.012317	0.032813	0.374629	1599	6	0.26105
ACOT8	ENSG00000101473	ACOT8	10005	ACOT8	4	0.20489	0.23925	0.709095	7425	2	-0.12177	0.37924	0.39089	0.811227	10694	1	-0.12177
ACOT9	ENSG00000123130	ACOT9	23597	ACOT9	12	0.022796	0.041973	0.367119	2152	4	-0.20542	0.32547	0.44291	0.854407	9718	3	-0.20542
ACOX1	ENSG00000161533	ACOX1	51	ACOX1	12	0.95749	0.92896	0.999153	17565	1	-0.016358	0.79206	0.83121	0.996553	15762	2	-0.016358
ACOX2	ENSG00000168306	ACOX2	8309	ACOX2	12	0.6917	0.73613	0.952016	14547	2	0.15499	0.53229	0.62841	0.93658	12656	3	0.15499
ACOX3	ENSG00000087008	ACOX3	8310	ACOX3	12	0.28095	0.39442	0.836616	8881	4	-0.13928	0.59525	0.69421	0.963853	13570	2	-0.13928
ACOXL	ENSG00000153093	ACOXL	55289	ACOXL	12	0.10182	0.16146	0.607402	4944	4	-0.10559	0.16942	0.24934	0.688683	6832	4	-0.10559
