id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
1700009P17Rik	NA	NA	NA	NA	5	0.66455	0.6737	1	11358	1	0.18436	0.59277	0.59334	1	10436	1	0.18436
1700010B08Rik	NA	NA	NA	NA	5	0.26587	0.39196	1	6607	2	0.040468	0.64171	0.64216	1	11316	0	0.040468
1700010D01Rik	NA	NA	NA	NA	5	0.85773	0.85801	1	14938	0	0.3671	0.39306	0.42876	1	7403	1	0.3671
1700010I14Rik	ENSG00000112539	C6orf118	168090	C6orf118	5	0.43375	0.5257	1	8775	1	0.16086	0.035596	0.08524	0.972262	1591	2	0.16086
1700011A15Rik	NA	NA	NA	NA	5	0.29467	0.42446	1	7094	2	-0.32959	0.71705	0.71749	1	12647	0	-0.32959
1700011E24Rik	ENSG00000239605	STPG4	285051	STPG4	5	0.26358	0.38945	1	6577	1	-0.10613	0.63292	0.63334	1	11141	0	-0.10613
1700011H14Rik	ENSG00000100557	CCDC198	55195	CCDC198	5	0.92294	0.92328	1	16375	0	0.54246	0.032616	0.078766	0.972262	1463	3	0.54246
1700011I03Rik	ENSG00000230561	CCDC192	728586	CCDC192	5	0.64644	0.65971	1	11088	1	-0.046354	0.43869	0.462	1	8027	1	-0.046354
1700011L22Rik	ENSG00000237136	C4orf51	646603	C4orf51	5	0.10649	0.21409	0.973787	3977	2	-0.34185	0.97905	0.97917	1	17732	0	-0.34185
1700012A03Rik	NA	NA	NA	NA	5	0.24858	0.37266	1	6324	1	0.58298	0.024423	0.060643	0.968676	1132	3	0.58298
1700012B07Rik	NA	NA	NA	NA	5	0.12428	0.23386	0.9972	4259	2	0.022317	0.21651	0.31592	1	5439	1	0.022317
1700012B09Rik	ENSG00000257057	C11orf97	643037	C11orf97	5	0.024181	0.065816	0.709553	1667	3	-0.77685	0.53216	0.53741	1	9409	1	-0.77685
1700012L04Rik	NA	NA	NA	NA	1	0.7781	0.77867	1	13373	0	0.4205	0.2219	0.22155	1	5499	0	0.4205
1700012P22Rik	ENSG00000157330	CFAP107	93190	CFAP107	5	0.90763	0.908	1	16042	0	0.25861	0.51831	0.52555	1	9194	1	0.25861
1700013D24Rik	NA	NA	NA	NA	5	0.080581	0.17597	0.930453	3407	3	-0.34873	0.83588	0.83637	1	14847	0	-0.34873
1700013F07Rik	ENSG00000179902	CFAP276	127003	CFAP276	5	0.010079	0.033108	0.578917	1010	4	-0.81916	0.64154	0.64199	1	11312	0	-0.81916
1700013G24Rik	NA	NA	NA	NA	5	0.99268	0.99273	1	18090	0	0.61767	0.012487	0.033592	0.924707	654	3	0.61767
1700013H16Rik	NA	NA	NA	NA	5	0.26306	0.38885	1	6566	1	0.076603	0.75693	0.75735	1	13373	0	0.076603
1700015E13Rik	ENSG00000171722	SPATA46	284680	SPATA46	5	0.86156	0.86181	1	15026	0	0.40546	0.58051	0.58145	1	10228	1	0.40546
1700015F17Rik	ENSG00000251154	PTTG1IP2	102723899	PTTG1IP2	5	0.0034093	0.012238	0.429694	502	4	-0.85696	0.9684	0.96856	1	17442	0	-0.85696
1700015G11Rik	ENSG00000255359	CCDC179	100500938	CCDC179	4	0.036001	0.086944	0.776764	2062	2	-0.1512	0.069988	0.12262	1	2382	2	-0.1512
1700016C15Rik	ENSG00000173728	SPMIP3	200159	SPMIP3	5	0.042459	0.10297	0.817322	2292	3	-0.55442	0.80588	0.80628	1	14268	0	-0.55442
1700016D06Rik	NA	NA	NA	NA	5	0.050494	0.11874	0.841902	2562	3	-0.64333	0.45921	0.47756	1	8323	1	-0.64333
1700016H13Rik	ENSG00000163633	C4orf36	132989	C4orf36	5	0.62688	0.64492	1	10826	1	0.47001	0.031451	0.076169	0.970841	1426	1	0.47001
1700016K19Rik	ENSG00000187624	LIAT1	400566	LIAT1	5	0.20508	0.32406	1	5577	2	-0.1684	0.56784	0.56966	1	10007	1	-0.1684
1700017B05Rik	ENSG00000167173	C15orf39	56905	C15orf39	5	0.90155	0.90194	1	15892	0	0.077206	0.38146	0.42064	1	7248	1	0.077206
1700017D01Rik	NA	NA	NA	NA	5	0.45593	0.53749	1	8955	1	-0.022238	0.9534	0.95365	1	17124	0	-0.022238
1700017N19Rik	ENSG00000165805	C12orf50	160419	C12orf50	5	0.24942	0.37358	1	6337	1	-0.17946	0.13792	0.22316	1	3912	1	-0.17946
1700018B08Rik	ENSG00000260456	C16orf95	100506581	C16orf95	5	0.80126	0.80173	1	13830	0	0.5921	0.015748	0.041092	0.937597	790	3	0.5921
1700018C11Rik	ENSG00000230601	TEX48	100505478	TEX48	5	0.95158	0.95183	1	17051	0	0.49345	0.060583	0.12046	1	2161	2	0.49345
1700018F24Rik	NA	NA	NA	NA	5	0.8339	0.83436	1	14439	0	0.14124	0.38867	0.42559	1	7342	1	0.14124
1700019A02Rik	NA	NA	NA	NA	5	0.00021393	0.00098064	0.178855	97	4	-0.96892	0.77977	0.7803	1	13797	0	-0.96892
1700019B03Rik	ENSG00000198723	SAXO5	374877	SAXO5	5	0.79959	0.80005	1	13794	0	-0.086806	0.89341	0.89387	1	15936	0	-0.086806
1700019D03Rik	ENSG00000187699	C2orf88	84281	C2orf88	5	0.0043276	0.015203	0.467203	581	4	-0.67873	0.16895	0.26407	1	4599	1	-0.67873
1700019G17Rik	NA	NA	NA	NA	4	0.50969	0.53096	1	9496	1	-0.048976	0.70306	0.70228	1	12407	0	-0.048976
1700019L03Rik	NA	NA	NA	NA	5	0.67944	0.68587	1	11592	1	0.23287	0.32121	0.37995	1	6550	1	0.23287
1700019N19Rik	ENSG00000165863	SPMIP5	143379	SPMIP5	5	0.30823	0.43958	1	7348	1	0.12123	0.64768	0.64819	1	11433	0	0.12123
1700019O17Rik	ENSG00000177673	TEX44	165100	TEX44	5	0.86454	0.86485	1	15101	0	-0.014596	0.88472	0.8852	1	15744	0	-0.014596
1700020A23Rik	ENSG00000258713	C20orf141	128653	C20orf141	5	0.68377	0.68955	1	11672	1	0.59034	0.021734	0.054661	0.953263	1048	3	0.59034
1700020L24Rik	ENSG00000270806	C17orf50	146853	C17orf50	5	0.95043	0.95067	1	17027	0	0.40377	0.13436	0.21843	1	3820	2	0.40377
1700020N15Rik	NA	NA	NA	NA	5	0.08655	0.18702	0.942063	3589	1	-0.088896	0.95204	0.95226	1	17093	0	-0.088896
1700021F05Rik	ENSG00000130349	MTRES1	51250	MTRES1	4	0.023068	0.058309	0.680267	1623	2	-0.28821	0.76801	0.76755	1	13574	0	-0.28821
1700021F07Rik	ENSG00000124237	CIMIP1	128602	CIMIP1	5	0.99654	0.99651	1	18215	0	0.43091	0.35975	0.40551	1	6984	1	0.43091
1700021K19Rik	NA	NA	NA	NA	5	0.09795	0.20452	0.960364	3849	1	0.4232	0.090023	0.15979	1	2845	2	0.4232
1700022I11Rik	ENSG00000174038	C9orf131	138724	C9orf131	5	0.15829	0.27206	1	4827	2	-0.13496	0.91921	0.91955	1	16440	0	-0.13496
1700022P22Rik	NA	NA	NA	NA	5	0.28396	0.41245	1	6914	2	-0.38497	0.92537	0.92571	1	16563	0	-0.38497
1700023E05Rik	NA	NA	NA	NA	5	0.9435	0.94374	1	16858	0	0.16418	0.094042	0.16506	1	2938	1	0.16418
1700023F06Rik	NA	NA	NA	NA	5	0.75798	0.75842	1	12991	0	0.2055	0.11966	0.199	1	3505	2	0.2055
1700024G13Rik	ENSG00000178645	C10orf53	282966	C10orf53	5	0.96995	0.97005	1	17511	0	0.50587	0.00090474	0.0033638	0.356123	173	3	0.50587
1700024P04Rik	NA	NA	NA	NA	5	0.3916	0.50418	1	8368	1	-0.056576	0.094197	0.16526	1	2942	1	-0.056576
1700024P16Rik	ENSG00000187889	FYB2	199920	FYB2	5	0.8995	0.89991	1	15848	0	0.30358	0.16399	0.25754	1	4491	2	0.30358
1700025F22Rik	NA	NA	NA	NA	5	0.0048086	0.016806	0.479197	624	4	-0.85385	0.96857	0.96873	1	17449	0	-0.85385
1700025G04Rik	ENSG00000116667	C1orf21	81563	C1orf21	5	0.03952	0.09712	0.807137	2185	3	-0.62885	0.16128	0.25398	1	4429	1	-0.62885
1700026D08Rik	NA	NA	NA	NA	5	0.21908	0.33957	1	5816	1	0.15468	0.13758	0.22268	1	3902	1	0.15468
1700026L06Rik	ENSG00000165698	SPACA9	11092	SPACA9	5	0.22637	0.34769	1	5939	2	0.13296	0.10926	0.18528	1	3264	2	0.13296
1700028K03Rik	ENSG00000203910	C1orf146	388649	C1orf146	5	0.15603	0.26954	1	4787	2	-0.0017486	0.73775	0.7382	1	13000	0	-0.0017486
1700028P14Rik	ENSG00000204711	CFAP95	138255	CFAP95	5	0.19618	0.31411	1	5424	1	-0.19978	0.98168	0.9818	1	17786	0	-0.19978
1700029F12Rik	NA	NA	NA	NA	5	0.90789	0.90827	1	16047	0	0.23037	0.58198	0.5829	1	10251	1	0.23037
1700029H14Rik	ENSG00000283199	C13orf46	100507747	C13orf46	5	0.14931	0.26191	1	4662	2	-0.28162	0.41494	0.44451	1	7695	1	-0.28162
1700029I15Rik	ENSG00000234776	FREY1	143678	FREY1	5	0.084769	0.18368	0.936356	3536	2	0.1277	0.49474	0.50593	1	8844	1	0.1277
1700029J07Rik	ENSG00000205129	CFAP96	441054	CFAP96	5	0.27978	0.40772	1	6827	2	0.12509	0.089973	0.15973	1	2844	2	0.12509
1700029P11Rik	NA	NA	NA	NA	4	0.14486	0.23646	0.999776	4597	2	-0.45112	0.53317	0.53241	1	9426	0	-0.45112
1700030F18Rik	NA	NA	NA	NA	5	0.32311	0.45621	1	7618	2	0.075822	0.11614	0.19446	1	3434	2	0.075822
1700030J22Rik	ENSG00000166455	C16orf46	123775	C16orf46	5	0.9917	0.99177	1	18065	0	0.28958	0.72731	0.72769	1	12823	0	0.28958
1700030K09Rik	ENSG00000105072	C19orf44	84167	C19orf44	5	0.84042	0.84082	1	14580	0	0.49783	0.076704	0.14196	1	2543	2	0.49783
1700031F05Rik	NA	NA	NA	NA	5	0.37222	0.49468	1	8200	1	0.10419	0.34848	0.39798	1	6847	1	0.10419
1700034E13Rik	ENSG00000250803	ZNF475	100505841	ZNF475	5	0.0055909	0.019322	0.498408	696	3	-0.83189	0.88714	0.88764	1	15784	0	-0.83189
1700034F02Rik	NA	NA	NA	NA	5	0.62097	0.64062	1	10749	1	-0.18173	0.18104	0.2797	1	4855	1	-0.18173
1700034J05Rik	ENSG00000214700	C12orf71	728858	C12orf71	5	0.76344	0.76389	1	13083	0	-0.10408	0.62465	0.62505	1	11000	0	-0.10408
1700034O15Rik	ENSG00000165131	LLCFC1	135927	LLCFC1	5	0.069891	0.1559	0.904722	3118	1	0.36407	0.1943	0.29715	1	5113	1	0.36407
1700037C18Rik	ENSG00000215131	C16orf90	646174	C16orf90	5	0.82894	0.8294	1	14339	0	0.37205	0.056252	0.11472	1	2082	2	0.37205
1700037H04Rik	ENSG00000101220	ADISSP	54976	ADISSP	5	0.83432	0.8348	1	14449	0	-0.16162	0.81239	0.81291	1	14393	0	-0.16162
1700039E15Rik	NA	NA	NA	NA	5	0.16389	0.27826	1	4919	1	0.36229	0.054696	0.11258	1	2047	1	0.36229
1700040L02Rik	ENSG00000183346	CABCOCO1	219621	CABCOCO1	4	0.95351	0.95337	1	17099	0	0.29227	0.13185	0.21188	1	3767	1	0.29227
1700042B14Rik	NA	NA	NA	NA	2	0.40642	0.40639	1	8522	1	-0.44882	0.92998	0.92982	1	16643	0	-0.44882
1700042G07Rik	ENSG00000250719	P3R3URF	110117498	P3R3URF	5	0.22058	0.34122	1	5841	2	-0.27302	0.75155	0.75203	1	13267	0	-0.27302
1700049G17Rik	NA	NA	NA	NA	4	0.00049018	0.0017793	0.21011	173	4	-0.64152	0.99951	0.99953	1	18362	0	-0.64152
1700052N19Rik	NA	NA	NA	NA	5	0.066411	0.14935	0.896378	3012	3	-0.56009	0.86301	0.86329	1	15326	0	-0.56009
1700054O13Rik	NA	NA	NA	NA	5	0.80903	0.8095	1	13969	0	0.012703	0.020152	0.051136	0.949199	981	1	0.012703
1700055N04Rik	NA	NA	NA	NA	5	0.91194	0.91229	1	16140	0	0.09888	0.79638	0.79685	1	14098	0	0.09888
1700056E22Rik	NA	NA	NA	NA	5	0.70034	0.70374	1	11966	1	0.14998	0.63319	0.63362	1	11147	0	0.14998
1700057G04Rik	NA	NA	NA	NA	4	0.12933	0.21649	0.977796	4344	2	-0.45375	0.69025	0.68954	1	12189	0	-0.45375
1700061G19Rik	NA	NA	NA	NA	5	0.53732	0.58453	1	9797	1	0.25905	0.44188	0.46438	1	8085	1	0.25905
1700065I17Rik	NA	NA	NA	NA	5	0.74463	0.7451	1	12741	1	0.29289	0.57942	0.58044	1	10205	1	0.29289
1700066B19Rik	ENSG00000283288	SMIM33	111064649	SMIM33	5	0.83535	0.83582	1	14471	0	0.3921	0.16736	0.26195	1	4565	2	0.3921
1700066M21Rik	ENSG00000178074	C2orf69	205327	C2orf69	5	0.0045183	0.015844	0.476419	595	3	-1.1685	0.58034	0.5813	1	10226	1	-1.1685
1700067K01Rik	ENSG00000188032	C19orf67	646457	C19orf67	5	0.23016	0.35193	1	5998	2	-0.24119	0.11476	0.19261	1	3400	1	-0.24119
1700067P10Rik	NA	NA	NA	NA	5	0.69456	0.69868	1	11864	1	0.033118	0.65984	0.66029	1	11666	0	0.033118
1700074P13Rik	ENSG00000186163	PRSS59P	207147	PRSS59P	5	0.027065	0.07185	0.737206	1750	3	-0.73216	0.99254	0.9926	1	18064	0	-0.73216
1700080E11Rik	ENSG00000246082	NUDT16L2P	152195	NUDT16L2P	5	0.16707	0.28179	1	4971	1	0.49073	0.021961	0.055175	0.953332	1056	1	0.49073
1700080O16Rik	NA	NA	NA	NA	5	0.82838	0.82883	1	14330	0	0.48329	0.13266	0.21618	1	3780	2	0.48329
1700084C01Rik	NA	NA	NA	NA	5	0.89791	0.89832	1	15815	0	0.42606	0.073043	0.13702	1	2446	2	0.42606
1700088E04Rik	ENSG00000128346	C22orf23	84645	C22orf23	5	0.92895	0.92928	1	16508	0	0.16174	0.72711	0.7275	1	12819	0	0.16174
1700092M07Rik	ENSG00000283268	TEX54	111216277	TEX54	5	0.28633	0.41507	1	6953	1	0.22492	0.77861	0.77914	1	13769	0	0.22492
1700093K21Rik	ENSG00000237651	C2orf74	339804	C2orf74	5	0.043277	0.10458	0.820713	2318	3	-0.49621	0.25846	0.34075	1	5876	1	-0.49621
1700094D03Rik	NA	NA	NA	NA	4	0.13131	0.21901	0.979529	4384	2	-0.47359	0.30493	0.33473	1	6368	1	-0.47359
1700101E01Rik	NA	NA	NA	NA	5	0.29248	0.42194	1	7045	1	-0.031783	0.73449	0.73488	1	12947	0	-0.031783
1700102P08Rik	ENSG00000188315	C3orf62	375341	C3orf62	5	0.07774	0.17066	0.922327	3336	2	-0.28769	0.21242	0.3136	1	5385	1	-0.28769
1700106J16Rik	NA	NA	NA	NA	5	0.30428	0.4352	1	7277	1	0.12011	0.81389	0.81438	1	14423	0	0.12011
1700109H08Rik	NA	NA	NA	NA	5	0.29227	0.4217	1	7042	1	0.11747	0.026443	0.065142	0.969007	1209	1	0.11747
1700110M21Rik	NA	NA	NA	NA	5	0.56084	0.59943	1	10040	1	0.23265	0.12034	0.1999	1	3525	2	0.23265
