id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
ABCE1	ENSG00000164163	ABCE1	6059	ABCE1	7	0.084065	0.23989	0.761725	3196	4	-0.72866	0.20883	0.38537	0.96914	4245	1	-0.72866
ABCF1	ENSG00000204574	ABCF1	23	ABCF1	4	0.0037338	0.013037	0.281656	608	4	-1.5268	0.99627	0.99634	1	11359	0	-1.5268
ABCF3	ENSG00000161204	ABCF3	55324	ABCF3	5	0.073243	0.19354	0.714851	2989	3	-0.73042	0.02317	0.069653	0.767425	1028	1	-0.73042
ABCG1	ENSG00000160179	ABCG1	9619	ABCG1	3	0.034326	0.085072	0.538165	2000	3	-1.4378	0.96567	0.96581	1	10684	0	-1.4378
ABCG2	ENSG00000118777	ABCG2	9429	ABCG2	5	0.18567	0.36195	0.893072	4611	2	-0.26672	0.84673	0.84672	1	9375	0	-0.26672
ABHD1	ENSG00000143994	ABHD1	84696	ABHD1	12	0.39796	0.70435	1	6434	4	0.060007	0.33769	0.59201	1	5481	4	0.060007
ABHD10	ENSG00000144827	ABHD10	55347	ABHD10	5	0.95379	0.95374	1	10607	0	0.095857	0.51841	0.6045	1	6894	1	0.095857
ABHD11	ENSG00000106077	ABHD11	83451	ABHD11	10	0.13329	0.36177	0.893072	3951	6	-0.50302	0.66746	0.80596	1	7958	2	-0.50302
ABHD12	ENSG00000100997	ABHD12	26090	ABHD12	5	0.2116	0.39631	0.923246	4872	3	-0.51708	0.85542	0.85557	1	9448	0	-0.51708
ABHD12B	ENSG00000131969	ABHD12B	145447	ABHD12B	2	0.37401	0.41034	0.93569	6263	1	-0.52936	0.61813	0.61805	1	7601	0	-0.52936
ABHD13	ENSG00000139826	ABHD13	84945	ABHD13	1	0.46254	0.46232	0.969127	6854	0	-0.18218	0.53746	0.53661	1	7017	0	-0.18218
ABHD14A	ENSG00000248487	ABHD14A	25864	ABHD14A	11	0.64568	0.86118	1	8030	4	0.15282	0.61137	0.79895	1	7558	2	0.15282
ABHD14B	ENSG00000114779	ABHD14B	84836	ABHD14B	14	0.99998	0.99999	1	11600	0	0.59522	0.00060462	0.0043484	0.501964	66	10	0.59522
ABHD16A	ENSG00000204427	ABHD16A	7920	ABHD16A	4	0.8105	0.81802	1	9142	1	0.017413	0.91767	0.91729	1	10063	0	0.017413
ABHD17B	ENSG00000107362	ABHD17B	51104	ABHD17B	2	0.13293	0.2206	0.742948	3945	1	-0.79113	0.55429	0.55444	1	7132	0	-0.79113
ABHD4	ENSG00000100439	ABHD4	63874	ABHD4	2	0.52385	0.53187	1	7271	1	-0.39481	0.51252	0.5126	1	6846	0	-0.39481
ABHD5	ENSG00000011198	ABHD5	51099	ABHD5	8	0.2325	0.48153	0.97967	5093	3	0.12263	0.68258	0.79988	1	8044	2	0.12263
ABHD6	ENSG00000163686	ABHD6	57406	ABHD6	1	0.41793	0.41774	0.940438	6569	0	-0.35457	0.58207	0.58132	1	7341	0	-0.35457
ABI1	ENSG00000136754	ABI1	10006	ABI1	4	0.010354	0.034694	0.408476	1079	3	-1.542	0.92774	0.92743	1	10184	0	-1.542
ABI2	ENSG00000138443	ABI2	10152	ABI2	1	0.61819	0.61756	1	7871	0	0.2548	0.38181	0.38152	0.96751	5869	0	0.2548
ABI3BP	ENSG00000154175	ABI3BP	25890	ABI3BP	9	0.11676	0.32264	0.854549	3712	4	-0.31002	0.074207	0.20844	0.884947	2304	1	-0.31002
ABITRAM	ENSG00000119328	ABITRAM	54942	ABITRAM	4	0.10247	0.22236	0.744482	3507	3	-1.1026	0.55734	0.58382	1	7152	1	-1.1026
ABLIM1	ENSG00000099204	ABLIM1	3983	ABLIM1	8	0.22667	0.47477	0.976584	5029	4	-0.63937	0.6319	0.76036	1	7705	2	-0.63937
ABO	ENSG00000175164	ABO	28	ABO	5	0.86691	0.87786	1	9602	1	0.14869	0.52222	0.60646	1	6921	1	0.14869
ABR	ENSG00000159842	ABR	29	ABR	19	4.0846e-08	4.2644e-07	0.00099	5	17	-1.6096	1	1	1	11605	0	-1.6096
ABRACL	ENSG00000146386	ABRACL	58527	ABRACL	10	0.34298	0.63803	1	6049	3	-0.0066912	0.7487	0.85332	1	8549	2	-0.0066912
ABRAXAS1	ENSG00000163322	ABRAXAS1	84142	ABRAXAS1	9	0.90388	0.95509	1	9971	1	0.225	0.39126	0.60458	1	5954	3	0.225
ABT1	ENSG00000146109	ABT1	29777	ABT1	5	0.13704	0.29486	0.823453	4003	3	-0.79485	0.55795	0.62502	1	7157	1	-0.79485
ABTB1	ENSG00000114626	ABTB1	80325	ABTB1	21	0.60695	0.89464	1	7786	7	-0.032896	0.017279	0.088282	0.788246	834	6	-0.032896
AC104389.6	ENSG00000284931	ENSG00000284931	NA	ENSG00000284931	1	0.44607	0.44565	0.956088	6740	0	-0.20903	0.55393	0.55331	1	7128	0	-0.20903
ACAA2	ENSG00000167315	ACAA2	10449	ACAA2	1	0.63273	0.63251	1	7951	0	0.26925	0.36727	0.36703	0.961716	5741	0	0.26925
ACAD10	ENSG00000111271	ACAD10	80724	ACAD10	8	0.72636	0.87099	1	8546	2	0.45377	0.13542	0.30812	0.938453	3326	4	0.45377
ACAD11	ENSG00000240303	ACAD11	84129	ACAD11	14	0.11878	0.36521	0.896911	3747	5	-0.036295	0.014235	0.066657	0.759992	723	4	-0.036295
ACAD8	ENSG00000151498	ACAD8	27034	ACAD8	2	0.84115	0.84084	1	9391	0	0.31734	0.53069	0.53077	1	6971	0	0.31734
ACAD9	ENSG00000177646	ACAD9	28976	ACAD9	3	0.062447	0.14617	0.650405	2751	3	-0.80464	0.93755	0.93787	1	10313	0	-0.80464
ACADL	ENSG00000115361	ACADL	33	ACADL	2	0.22248	0.30163	0.830937	4988	1	-0.40361	0.13445	0.17576	0.871627	3316	1	-0.40361
ACADM	ENSG00000117054	ACADM	34	ACADM	1	0.098161	0.097877	0.568689	3438	1	-1.8222	0.90184	0.90236	1	9895	0	-1.8222
ACADS	ENSG00000122971	ACADS	35	ACADS	17	0.12251	0.39046	0.917997	3802	8	-0.25969	0.12466	0.35412	0.959608	3175	4	-0.25969
ACADVL	ENSG00000072778	ACADVL	37	ACADVL	5	0.47386	0.64187	1	6932	2	0.050827	0.90061	0.90058	1	9877	0	0.050827
ACAN	ENSG00000157766	ACAN	176	ACAN	5	0.23196	0.42331	0.942119	5090	2	0.10169	0.73633	0.74193	1	8450	1	0.10169
ACAP1	ENSG00000072818	ACAP1	9744	ACAP1	3	0.05721	0.13513	0.632567	2626	2	-1.6055	0.92483	0.92502	1	10152	0	-1.6055
ACAT1	ENSG00000075239	ACAT1	38	ACAT1	5	0.38833	0.57948	1	6366	1	0.48142	0.11249	0.23318	0.891893	2972	3	0.48142
ACAT2	ENSG00000120437	ACAT2	39	ACAT2	2	0.81707	0.81675	1	9191	0	0.2819	0.57442	0.57428	1	7273	0	0.2819
ACBD3	ENSG00000182827	ACBD3	64746	ACBD3	5	0.094529	0.23378	0.756807	3386	3	-1.0903	0.9533	0.95322	1	10515	0	-1.0903
ACBD4	ENSG00000181513	ACBD4	79777	ACBD4	19	0.7198	0.93456	1	8503	4	0.3927	0.0013767	0.010071	0.559427	129	9	0.3927
ACBD5	ENSG00000107897	ACBD5	91452	ACBD5	2	0.24025	0.31389	0.845668	5159	1	-0.94395	0.80824	0.80798	1	9029	0	-0.94395
ACBD6	ENSG00000230124	ACBD6	84320	ACBD6	6	0.14106	0.32558	0.856321	4047	2	0.1024	0.25709	0.42277	0.977672	4762	2	0.1024
ACBD7	ENSG00000176244	ACBD7	414149	ACBD7	4	0.8913	0.89066	1	9845	0	0.48471	0.2228	0.33922	0.956251	4386	2	0.48471
ACCS	ENSG00000110455	ACCS	84680	ACCS	6	0.32716	0.54707	1	5930	2	-0.1951	0.73153	0.75968	1	8422	1	-0.1951
ACD	ENSG00000102977	ACD	65057	ACD	4	0.051458	0.13009	0.623173	2492	3	-1.6143	0.97464	0.97469	1	10825	0	-1.6143
ACE	ENSG00000159640	ACE	1636	ACE	9	0.88626	0.94724	1	9788	2	0.62613	0.00048353	0.0028499	0.493793	53	5	0.62613
ACER2	ENSG00000177076	ACER2	340485	ACER2	2	0.89896	0.89896	1	9917	0	0.43657	0.34775	0.3542	0.959608	5562	1	0.43657
ACHE	ENSG00000087085	ACHE	43	ACHE	8	0.036506	0.13332	0.629389	2065	6	-0.99865	0.99283	0.99286	1	11233	0	-0.99865
ACKR1	ENSG00000213088	ACKR1	2532	ACKR1	11	0.97287	0.98815	1	10887	1	0.34666	0.033888	0.12188	0.822868	1323	3	0.34666
ACKR3	ENSG00000144476	ACKR3	57007	ACKR3	11	0.57277	0.81912	1	7555	4	-0.0041679	0.055368	0.17944	0.874178	1862	3	-0.0041679
ACLY	ENSG00000131473	ACLY	47	ACLY	1	0.13208	0.13165	0.627431	3933	1	-1.6699	0.86792	0.86825	1	9563	0	-1.6699
ACMSD	ENSG00000153086	ACMSD	130013	ACMSD	1	0.18073	0.18023	0.694386	4563	1	-1.4336	0.81927	0.81938	1	9124	0	-1.4336
ACO1	ENSG00000122729	ACO1	48	ACO1	3	0.18251	0.29713	0.825641	4578	2	-0.85874	0.77467	0.77482	1	8755	0	-0.85874
ACO2	ENSG00000100412	ACO2	50	ACO2	4	0.076413	0.17625	0.691843	3044	2	-0.19884	0.001038	0.0037718	0.501964	105	2	-0.19884
ACOT11	ENSG00000162390	ACOT11	26027	ACOT11	5	0.14196	0.30181	0.83106	4067	3	-0.81507	0.88794	0.88801	1	9752	0	-0.81507
ACOT13	ENSG00000112304	ACOT13	55856	ACOT13	15	0.91026	0.98028	1	10048	2	0.3875	0.17635	0.42937	0.980247	3858	6	0.3875
ACOT7	ENSG00000097021	ACOT7	11332	ACOT7	4	0.087377	0.1958	0.718211	3249	2	-0.74775	0.38637	0.47742	0.992649	5905	1	-0.74775
ACOT8	ENSG00000101473	ACOT8	10005	ACOT8	6	0.037965	0.1262	0.618146	2104	5	-0.78822	0.99359	0.99364	1	11262	0	-0.78822
ACOT9	ENSG00000123130	ACOT9	23597	ACOT9	8	0.019697	0.0799	0.528948	1491	4	-0.17772	0.20269	0.39278	0.970514	4171	3	-0.17772
ACOX2	ENSG00000168306	ACOX2	8309	ACOX2	2	0.047041	0.084045	0.536238	2370	1	-1.0123	0.65437	0.65433	1	7863	0	-1.0123
ACOX3	ENSG00000087008	ACOX3	8310	ACOX3	4	0.40718	0.56032	1	6503	2	-0.15636	0.21401	0.32867	0.951727	4302	1	-0.15636
ACP1	ENSG00000143727	ACP1	52	ACP1	17	0.49875	0.81899	1	7103	2	0.48501	0.027505	0.1193	0.822868	1169	8	0.48501
ACP2	ENSG00000134575	ACP2	53	ACP2	8	0.20987	0.45475	0.964273	4857	3	-0.02113	0.018531	0.066679	0.759992	882	3	-0.02113
ACP3	ENSG00000014257	ACP3	55	ACP3	20	0.91376	0.98693	1	10083	3	0.31088	0.030108	0.13403	0.830883	1240	8	0.31088
ACP4	ENSG00000142513	ACP4	93650	ACP4	7	0.0094331	0.041657	0.427549	1018	4	-1.2272	0.37233	0.54934	1	5787	2	-1.2272
ACP5	ENSG00000102575	ACP5	54	ACP5	7	0.02936	0.10571	0.587166	1851	2	0.31744	0.27107	0.46483	0.98752	4884	1	0.31744
ACP6	ENSG00000162836	ACP6	51205	ACP6	9	0.6055	0.81566	1	7774	3	0.301	0.15632	0.34453	0.957814	3592	3	0.301
ACP7	ENSG00000183760	ACP7	390928	ACP7	7	0.073118	0.2151	0.739934	2986	2	0.3391	0.3625	0.54199	1	5691	2	0.3391
ACRBP	ENSG00000111644	ACRBP	84519	ACRBP	2	0.102	0.17352	0.688225	3499	2	-0.64576	0.898	0.89799	1	9846	0	-0.64576
ACRV1	ENSG00000134940	ACRV1	56	ACRV1	36	0.012276	0.089612	0.54804	1173	7	0.27598	0.059685	0.2593	0.907508	1965	13	0.27598
ACSBG1	ENSG00000103740	ACSBG1	23205	ACSBG1	11	0.057562	0.20659	0.728429	2638	7	-0.80361	0.056968	0.18279	0.874178	1905	2	-0.80361
ACSBG2	ENSG00000130377	ACSBG2	81616	ACSBG2	6	0.006666	0.028911	0.381433	832	5	-1.6076	0.037286	0.10708	0.816312	1412	1	-1.6076
ACSF2	ENSG00000167107	ACSF2	80221	ACSF2	14	0.039177	0.16697	0.68173	2136	8	-0.6355	0.011099	0.053758	0.74483	586	3	-0.6355
ACSF3	ENSG00000176715	ACSF3	197322	ACSF3	1	0.29817	0.29752	0.825947	5709	1	-0.61863	0.70183	0.70202	1	8182	0	-0.61863
ACSL3	ENSG00000123983	ACSL3	2181	ACSL3	3	0.19418	0.31132	0.842439	4700	2	-0.76832	0.19546	0.29301	0.931665	4075	1	-0.76832
ACSL4	ENSG00000068366	ACSL4	2182	ACSL4	3	0.34691	0.4918	0.985881	6074	2	-0.4652	0.15602	0.24887	0.897809	3589	1	-0.4652
ACSL5	ENSG00000197142	ACSL5	51703	ACSL5	9	0.0074756	0.037011	0.415913	886	7	-1.0759	0.6816	0.80267	1	8038	1	-1.0759
ACSL6	ENSG00000164398	ACSL6	23305	ACSL6	15	0.12059	0.37492	0.905428	3775	6	-0.16558	0.34809	0.63363	1	5565	3	-0.16558
ACSM3	ENSG00000005187	ACSM3	6296	ACSM3	7	0.56933	0.77311	1	7528	3	-0.44785	0.0044976	0.019034	0.645219	319	3	-0.44785
ACSM5	ENSG00000183549	ACSM5	54988	ACSM5	17	0.97667	0.9954	1	10956	1	0.60232	0.0001473	0.0012661	0.428066	22	11	0.60232
ACSS1	ENSG00000154930	ACSS1	84532	ACSS1	3	0.0064994	0.017605	0.312766	819	3	-1.552	0.9935	0.99342	1	11258	0	-1.552
ACSS2	ENSG00000131069	ACSS2	55902	ACSS2	8	0.59084	0.79304	1	7680	3	-0.043735	0.16228	0.34589	0.957814	3676	3	-0.043735
ACSS3	ENSG00000111058	ACSS3	79611	ACSS3	2	0.08205	0.1417	0.642944	3148	2	-1.3925	0.91795	0.91798	1	10064	0	-1.3925
ACTA1	ENSG00000143632	ACTA1	58	ACTA1	5	0.81861	0.84989	1	9202	1	0.51912	0.03207	0.087131	0.786191	1282	3	0.51912
ACTA2	ENSG00000107796	ACTA2	59	ACTA2	1	0.070719	0.070602	0.511195	2923	1	-1.9538	0.92928	0.92964	1	10207	0	-1.9538
ACTB	ENSG00000075624	ACTB	60	ACTB	21	0.090871	0.33968	0.871831	3310	10	-0.46699	0.18203	0.47384	0.991488	3929	4	-0.46699
ACTC1	ENSG00000159251	ACTC1	70	ACTC1	3	0.28843	0.42375	0.942119	5612	1	-0.44793	0.27806	0.3453	0.957814	4958	1	-0.44793
ACTG1	ENSG00000184009	ACTG1	71	ACTG1	1	0.90921	0.90968	1	10031	0	0.76203	0.090788	0.090569	0.791942	2595	1	0.76203
ACTG2	ENSG00000163017	ACTG2	72	ACTG2	1	0.62171	0.62112	1	7886	0	0.26034	0.37829	0.37795	0.966213	5839	0	0.26034
ACTL10	ENSG00000288649	ACTL10	170487	ACTL10	3	0.17326	0.28572	0.814211	4475	2	-0.92248	0.81095	0.81108	1	9052	0	-0.92248
ACTL6B	ENSG00000077080	ACTL6B	51412	ACTL6B	3	0.040355	0.098588	0.570317	2185	3	-1.2357	0.95964	0.96001	1	10603	0	-1.2357
ACTL7A	ENSG00000187003	ACTL7A	10881	ACTL7A	1	0.76692	0.76734	1	8821	0	0.53388	0.23308	0.23238	0.891496	4517	1	0.53388
ACTL7B	ENSG00000148156	ACTL7B	10880	ACTL7B	3	0.9928	0.99275	1	11294	0	0.64834	0.0072048	0.019482	0.645219	451	3	0.64834
ACTL8	ENSG00000117148	ACTL8	81569	ACTL8	8	0.95998	0.96776	1	10693	1	0.21954	0.079174	0.20524	0.884947	2399	2	0.21954
ACTL9	ENSG00000181786	ACTL9	284382	ACTL9	4	0.072444	0.16912	0.684282	2964	3	-0.86117	0.62015	0.63111	1	7617	1	-0.86117
ACTN1	ENSG00000072110	ACTN1	87	ACTN1	3	0.02917	0.073173	0.511195	1843	2	-1.8033	0.88493	0.88483	1	9721	0	-1.8033
ACTN2	ENSG00000077522	ACTN2	88	ACTN2	4	0.0012192	0.0044285	0.201071	316	4	-1.6223	0.99878	0.9988	1	11473	0	-1.6223
ACTN4	ENSG00000130402	ACTN4	81	ACTN4	2	0.037641	0.068045	0.507997	2095	2	-1.5503	0.96236	0.96251	1	10649	0	-1.5503
ACTR10	ENSG00000131966	ACTR10	55860	ACTR10	9	0.0026831	0.015582	0.298492	514	7	-1.204	0.99516	0.99519	1	11319	0	-1.204
ACTR1A	ENSG00000138107	ACTR1A	10121	ACTR1A	1	0.44016	0.43979	0.95164	6703	0	-0.26597	0.55984	0.55923	1	7171	0	-0.26597
ACTR1B	ENSG00000115073	ACTR1B	10120	ACTR1B	3	0.21896	0.34112	0.873426	4954	2	-0.5697	0.055388	0.10504	0.815867	1863	1	-0.5697
ACTR2	ENSG00000138071	ACTR2	10097	ACTR2	4	0.14428	0.29281	0.821668	4100	1	0.74825	0.0025754	0.0090758	0.559427	213	3	0.74825
ACTR3	ENSG00000115091	ACTR3	10096	ACTR3	6	0.094221	0.24084	0.762858	3381	3	-0.43828	0.20012	0.37066	0.962428	4137	3	-0.43828
ACTR3B	ENSG00000133627	ACTR3B	57180	ACTR3B	5	0.28316	0.48815	0.985259	5561	2	-0.18984	0.71917	0.72825	1	8323	1	-0.18984
ACTR6	ENSG00000075089	ACTR6	64431	ACTR6	8	0.99364	0.99366	1	11325	0	0.44549	0.09024	0.2262	0.886581	2585	4	0.44549
ACTRT1	ENSG00000123165	ACTRT1	139741	ACTRT1	6	0.10377	0.25868	0.783672	3526	3	-0.4648	0.78447	0.7949	1	8830	1	-0.4648
ACTRT2	ENSG00000169717	ACTRT2	140625	ACTRT2	19	0.12238	0.39919	0.924696	3800	8	-0.18588	0.51371	0.7896	1	6857	4	-0.18588
ACTRT3	ENSG00000184378	ACTRT3	84517	ACTRT3	5	0.26238	0.46179	0.968813	5372	1	0.48368	0.10794	0.22532	0.886581	2897	3	0.48368
ACVR1C	ENSG00000123612	ACVR1C	130399	ACVR1C	1	0.2081	0.20746	0.728429	4841	1	-1.759	0.7919	0.79232	1	8894	0	-1.759
ACVR2A	ENSG00000121989	ACVR2A	92	ACVR2A	5	0.2109	0.39535	0.922705	4866	3	-1.0761	0.84109	0.84118	1	9318	0	-1.0761
ACVR2B	ENSG00000114739	ACVR2B	93	ACVR2B	3	0.82664	0.82673	1	9253	0	-0.20751	0.89735	0.89738	1	9841	0	-0.20751
ACVRL1	ENSG00000139567	ACVRL1	94	ACVRL1	6	0.13002	0.30625	0.83671	3904	3	-0.6394	0.40032	0.54985	1	6007	1	-0.6394
ACY1	ENSG00000243989	ACY1	95	ACY1	6	0.29519	0.51365	0.996487	5684	3	-0.46169	0.95826	0.95839	1	10580	0	-0.46169
ACY3	ENSG00000132744	ACY3	91703	ACY3	7	0.99479	0.99484	1	11362	0	0.484	0.01389	0.051404	0.738255	705	5	0.484
ACYP1	ENSG00000119640	ACYP1	97	ACYP1	6	0.98777	0.98783	1	11188	0	0.57212	0.01974	0.062537	0.750769	928	4	0.57212
ACYP2	ENSG00000170634	ACYP2	98	ACYP2	6	0.99393	0.99399	1	11339	0	0.41999	0.19572	0.36426	0.961716	4079	3	0.41999
ADA	ENSG00000196839	ADA	100	ADA	5	0.86888	0.87913	1	9629	1	0.70233	0.0041155	0.014995	0.611968	307	4	0.70233
ADA2	ENSG00000093072	ADA2	51816	ADA2	14	0.1164	0.36024	0.890371	3707	8	-0.46931	0.36327	0.63893	1	5698	4	-0.46931
ADAD1	ENSG00000164113	ADAD1	132612	ADAD1	6	0.1401	0.32392	0.854902	4034	2	0.49839	0.040663	0.11547	0.822868	1507	4	0.49839
ADAD2	ENSG00000140955	ADAD2	161931	ADAD2	13	0.020855	0.10058	0.574645	1542	9	-1.3191	0.60236	0.80273	1	7497	2	-1.3191
ADAL	ENSG00000168803	ADAL	161823	ADAL	6	0.17637	0.38526	0.912638	4510	2	0.19068	0.89464	0.89503	1	9810	0	0.19068
ADAM12	ENSG00000148848	ADAM12	8038	ADAM12	13	0.027631	0.12663	0.61823	1790	8	-0.98848	0.0011023	0.007191	0.540649	110	4	-0.98848
ADAM15	ENSG00000143537	ADAM15	8751	ADAM15	14	0.00072349	0.0058375	0.224395	236	10	-1.5343	0.87837	0.94177	1	9654	2	-1.5343
ADAM2	ENSG00000104755	ADAM2	2515	ADAM2	9	0.26164	0.54151	1	5358	4	0.65023	0.0062407	0.027595	0.668469	410	5	0.65023
ADAM22	ENSG00000008277	ADAM22	53616	ADAM22	2	0.036156	0.065468	0.501329	2053	2	-1.8171	0.96384	0.96399	1	10666	0	-1.8171
ADAM32	ENSG00000197140	ADAM32	203102	ADAM32	3	0.19295	0.30985	0.84063	4691	2	-0.77674	0.6542	0.65454	1	7860	0	-0.77674
ADAM33	ENSG00000149451	ADAM33	80332	ADAM33	8	0.53106	0.75322	1	7315	3	0.019403	0.54289	0.6958	1	7060	2	0.019403
ADAMTS12	ENSG00000151388	ADAMTS12	81792	ADAMTS12	3	0.96804	0.96819	1	10810	0	0.49538	0.12546	0.20628	0.884947	3196	2	0.49538
ADAMTS13	ENSG00000160323	ADAMTS13	11093	ADAMTS13	1	0.13546	0.13505	0.632419	3988	1	-1.6543	0.86454	0.86482	1	9528	0	-1.6543
ADAMTS14	ENSG00000138316	ADAMTS14	140766	ADAMTS14	3	0.014633	0.03831	0.420361	1287	3	-1.715	0.98537	0.98538	1	11032	0	-1.715
ADAMTS15	ENSG00000166106	ADAMTS15	170689	ADAMTS15	1	0.16505	0.16454	0.678573	4376	1	-1.5103	0.83495	0.83515	1	9262	0	-1.5103
ADAMTS16	ENSG00000145536	ADAMTS16	170690	ADAMTS16	6	0.004788	0.022218	0.34325	687	5	-1.6683	0.6718	0.72617	1	7981	1	-1.6683
ADAMTS18	ENSG00000140873	ADAMTS18	170692	ADAMTS18	13	0.0057664	0.035246	0.408819	765	9	-1.045	0.20404	0.45047	0.983096	4190	1	-1.045
ADAMTS4	ENSG00000158859	ADAMTS4	9507	ADAMTS4	15	0.013134	0.072589	0.511195	1220	6	-0.17585	0.89809	0.95396	1	9848	2	-0.17585
ADAMTS5	ENSG00000154736	ADAMTS5	11096	ADAMTS5	13	0.061911	0.22817	0.751296	2734	5	0.18246	0.38491	0.64529	1	5889	4	0.18246
ADAMTSL1	ENSG00000178031	ADAMTSL1	92949	ADAMTSL1	16	0.32146	0.66726	1	5883	5	-0.17879	0.035218	0.14161	0.834364	1361	5	-0.17879
