id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
AAK1	ENSG00000115977	AAK1	22848	AAK1	12	0.17086	0.43424	1	7176	3	-0.0057323	0.48408	0.64157	0.945596	12813	2	-0.0057323
AAMDC	ENSG00000087884	AAMDC	28971	AAMDC	12	0.56408	0.80956	1	13802	3	-0.069929	0.8099	0.86167	0.985378	16535	2	-0.069929
AAMP	ENSG00000127837	AAMP	14	AAMP	12	0.98589	0.99045	1	18364	0	0.13831	0.011286	0.021004	0.305535	1302	6	0.13831
AANAT	ENSG00000129673	AANAT	15	AANAT	12	0.6366	0.85503	1	14783	3	-0.064026	0.44251	0.60422	0.935293	12177	2	-0.064026
AAR2	ENSG00000131043	AAR2	25980	AAR2	12	0.31977	0.6285	1	10334	2	0.11963	0.040007	0.075208	0.557079	2550	6	0.11963
AARD	ENSG00000205002	AARD	441376	AARD	12	0.22643	0.52387	1	8443	4	-0.055779	0.99842	0.99666	1	18860	0	-0.055779
AARS	ENSG00000090861	AARS1	16	AARS1	12	0.99299	0.99491	1	18577	0	0.36999	0.0025872	0.004738	0.129866	691	7	0.36999
AARS2	ENSG00000124608	AARS2	57505	AARS2	12	0.021387	0.095475	1	1745	3	-0.0032354	0.054955	0.10866	0.64814	3109	2	-0.0032354
AARSD1	ENSG00000266967	AARSD1	80755	AARSD1	12	0.11412	0.32869	1	5497	4	-0.080553	0.53036	0.68222	0.960698	13345	3	-0.080553
AASDH	ENSG00000157426	AASDH	132949	AASDH	12	0.93862	0.96525	1	17553	1	0.15906	0.20886	0.34715	0.855903	7654	4	0.15906
AASDHPPT	ENSG00000149313	AASDHPPT	60496	AASDHPPT	12	0.37917	0.69056	1	11431	2	0.059878	0.1614	0.27755	0.81628	6422	4	0.059878
AASS	ENSG00000008311	AASS	10157	AASS	12	0.3383	0.64959	1	10690	3	0.1939	0.019949	0.041893	0.454141	1746	7	0.1939
AATF	ENSG00000275700	AATF	26574	AATF	12	1	1	1	18907	0	0.54996	2.8848e-06	2.3524e-06	0.000299	148	11	0.54996
AATK	ENSG00000181409	AATK	9625	AATK	12	0.65878	0.86782	1	15048	2	-0.0037069	0.41282	0.56773	0.921885	11647	2	-0.0037069
ABAT	ENSG00000183044	ABAT	18	ABAT	12	0.49113	0.76172	1	12894	2	0.024281	0.26119	0.41222	0.875255	8862	4	0.024281
ABCA1	ENSG00000165029	ABCA1	19	ABCA1	12	0.029593	0.12252	1	2228	6	-0.07925	0.41121	0.5647	0.918604	11618	2	-0.07925
ABCA10	ENSG00000154263	ABCA10	10349	ABCA10	12	0.37645	0.68818	1	11379	2	0.17872	0.20543	0.33944	0.846155	7574	5	0.17872
ABCA12	ENSG00000144452	ABCA12	26154	ABCA12	12	0.022078	0.096892	1	1786	6	-0.2456	0.16237	0.2786	0.8167	6451	2	-0.2456
ABCA13	ENSG00000179869	ABCA13	154664	ABCA13	12	0.1588	0.4146	1	6854	3	0.03322	0.48793	0.64585	0.946235	12860	3	0.03322
ABCA2	ENSG00000107331	ABCA2	20	ABCA2	12	0.42381	0.72031	1	12089	3	-0.033132	0.49637	0.65077	0.946235	12952	2	-0.033132
ABCA3	ENSG00000167972	ABCA3	21	ABCA3	12	0.28216	0.58428	1	9560	2	0.05267	0.83994	0.87925	0.987199	16823	2	0.05267
ABCA4	ENSG00000198691	ABCA4	24	ABCA4	12	0.093925	0.28999	1	4832	3	-0.15464	0.83146	0.87375	0.987199	16736	2	-0.15464
ABCA5	ENSG00000154265	ABCA5	23461	ABCA5	12	0.43073	0.72256	1	12186	2	0.18765	0.049652	0.10073	0.64814	2923	6	0.18765
ABCA6	ENSG00000154262	ABCA6	23460	ABCA6	12	0.0070496	0.035389	0.818696	803	4	-0.16603	0.14239	0.24633	0.77743	5928	4	-0.16603
ABCA7	ENSG00000064687	ABCA7	10347	ABCA7	12	0.50805	0.77228	1	13104	3	0.018313	0.056801	0.1107	0.64814	3188	5	0.018313
ABCA8	ENSG00000141338	ABCA8	10351	ABCA8	12	0.082416	0.26726	1	4484	3	-0.092222	0.36065	0.51539	0.908774	10709	2	-0.092222
ABCA9	ENSG00000154258	ABCA9	10350	ABCA9	12	0.22579	0.5229	1	8427	3	-0.051649	0.39629	0.55189	0.917612	11351	4	-0.051649
ABCB1	ENSG00000085563	ABCB1	5243	ABCB1	12	0.019288	0.089945	1	1645	7	-0.24805	0.46278	0.62741	0.9395	12553	2	-0.24805
ABCB10	ENSG00000135776	ABCB10	23456	ABCB10	12	0.084084	0.27161	1	4528	4	0.020004	0.21978	0.37197	0.873122	7925	5	0.020004
ABCB11	ENSG00000073734	ABCB11	8647	ABCB11	12	0.49672	0.76509	1	12969	3	0.045772	0.65241	0.76182	0.969035	14860	3	0.045772
ABCB4	ENSG00000005471	ABCB4	5244	ABCB4	12	0.098649	0.29796	1	4990	3	0.050968	0.43019	0.58897	0.930585	11951	3	0.050968
ABCB5	ENSG00000004846	ABCB5	340273	ABCB5	12	0.13879	0.37408	1	6259	3	-6.6694e-05	0.56404	0.70149	0.962636	13747	3	-6.6694e-05
ABCB6	ENSG00000115657	ABCB6	10058	ABCB6	12	0.96811	0.9789	1	17954	1	-0.066493	0.56388	0.70149	0.962636	13744	3	-0.066493
ABCB7	ENSG00000131269	ABCB7	22	ABCB7	12	0.41613	0.7159	1	11999	3	0.10038	0.35786	0.51346	0.908774	10659	4	0.10038
ABCB8	ENSG00000197150	ABCB8	11194	ABCB8	12	0.39755	0.70804	1	11762	3	-0.05807	0.049941	0.10167	0.64814	2933	4	-0.05807
ABCB9	ENSG00000150967	ABCB9	23457	ABCB9	12	0.93785	0.96496	1	17535	1	0.047977	0.17195	0.29263	0.822919	6704	5	0.047977
ABCC1	ENSG00000103222	ABCC1	4363	ABCC1	12	0.77566	0.91014	1	16053	1	0.071233	0.2153	0.36188	0.873122	7806	5	0.071233
ABCC10	ENSG00000124574	ABCC10	89845	ABCC10	12	0.6087	0.83864	1	14411	2	0.1419	0.18581	0.31129	0.831456	7075	5	0.1419
ABCC11	ENSG00000121270	ABCC11	85320	ABCC11	12	0.17892	0.4514	1	7413	5	-0.18425	0.53691	0.68667	0.960698	13419	3	-0.18425
ABCC12	ENSG00000140798	ABCC12	94160	ABCC12	12	0.077345	0.2551	1	4323	5	-0.1231	0.27635	0.4301	0.881474	9138	1	-0.1231
ABCC2	ENSG00000023839	ABCC2	1244	ABCC2	12	0.9429	0.96653	1	17602	1	0.039372	0.92767	0.92923	0.991578	17739	1	0.039372
ABCC3	ENSG00000108846	ABCC3	8714	ABCC3	12	0.45912	0.74366	1	12515	1	0.10402	0.31794	0.46919	0.89062	9908	4	0.10402
ABCC4	ENSG00000125257	ABCC4	10257	ABCC4	12	0.06602	0.22794	1	3938	5	-0.10458	0.58647	0.71798	0.966408	14039	2	-0.10458
ABCC5	ENSG00000114770	ABCC5	10057	ABCC5	12	0.55706	0.80383	1	13722	3	0.11619	0.08855	0.17275	0.746672	4348	6	0.11619
ABCC6	ENSG00000091262	ABCC6	368	ABCC6	12	0.44007	0.72882	1	12287	3	0.11006	0.23936	0.39695	0.873122	8448	4	0.11006
ABCC8	ENSG00000006071	ABCC8	6833	ABCC8	12	0.52659	0.78278	1	13346	3	0.12691	0.032764	0.065636	0.539797	2290	6	0.12691
ABCC9	ENSG00000069431	ABCC9	10060	ABCC9	12	0.37732	0.68898	1	11397	4	-0.049945	0.35037	0.50098	0.902211	10506	4	-0.049945
ABCD1	ENSG00000101986	ABCD1	215	ABCD1	12	0.42871	0.7216	1	12160	3	-0.083884	0.76618	0.84227	0.985378	16131	2	-0.083884
ABCD2	ENSG00000173208	ABCD2	225	ABCD2	12	0.37135	0.68488	1	11285	2	0.16979	0.052787	0.1058	0.64814	3022	6	0.16979
ABCD3	ENSG00000117528	ABCD3	5825	ABCD3	12	0.37069	0.68334	1	11268	3	-0.10213	0.1496	0.25551	0.788033	6126	3	-0.10213
ABCD4	ENSG00000119688	ABCD4	5826	ABCD4	12	0.79429	0.91803	1	16245	2	-0.019232	0.49872	0.65224	0.946235	12979	3	-0.019232
ABCE1	ENSG00000164163	ABCE1	6059	ABCE1	12	0.81744	0.92709	1	16467	1	0.27711	0.0068634	0.013172	0.242378	1026	7	0.27711
ABCF1	ENSG00000204574	ABCF1	23	ABCF1	12	0.23845	0.5349	1	8675	4	-0.13627	0.46817	0.63101	0.9395	12625	2	-0.13627
ABCF2	ENSG00000033050	ABCF2	10061	ABCF2	12	0.26681	0.56847	1	9260	3	-0.018953	0.35284	0.50677	0.908149	10551	3	-0.018953
ABCF3	ENSG00000161204	ABCF3	55324	ABCF3	12	0.3896	0.70149	1	11627	4	0.047562	0.059443	0.11265	0.64814	3284	4	0.047562
ABCG1	ENSG00000160179	ABCG1	9619	ABCG1	12	0.4386	0.72779	1	12272	3	0.075799	0.49198	0.64846	0.946235	12905	3	0.075799
ABCG2	ENSG00000118777	ABCG2	9429	ABCG2	12	0.25177	0.55502	1	8985	3	0.077938	0.023031	0.048704	0.488555	1881	5	0.077938
ABCG4	ENSG00000172350	ABCG4	64137	ABCG4	12	0.18949	0.46627	1	7720	3	0.045027	0.67748	0.78563	0.978159	15197	3	0.045027
ABCG5	ENSG00000138075	ABCG5	64240	ABCG5	12	0.46541	0.74615	1	12589	3	0.089687	0.037645	0.072499	0.553601	2468	5	0.089687
ABCG8	ENSG00000143921	ABCG8	64241	ABCG8	12	0.26342	0.56422	1	9200	4	0.065831	0.058182	0.11183	0.64814	3232	4	0.065831
ABHD1	ENSG00000143994	ABHD1	84696	ABHD1	12	0.16188	0.41969	1	6939	5	-0.11243	0.84892	0.88392	0.987199	16927	2	-0.11243
ABHD10	ENSG00000144827	ABHD10	55347	ABHD10	12	0.62915	0.8535	1	14685	3	0.064906	0.58039	0.71319	0.964765	13965	2	0.064906
ABHD11	ENSG00000106077	ABHD11	83451	ABHD11	12	0.50726	0.7721	1	13096	2	0.088751	0.41751	0.57592	0.928378	11726	4	0.088751
ABHD12	ENSG00000100997	ABHD12	26090	ABHD12	12	0.041563	0.16041	1	2798	5	0.045364	0.073892	0.14043	0.697764	3797	4	0.045364
ABHD12B	ENSG00000131969	ABHD12B	145447	ABHD12B	12	0.93918	0.96525	1	17563	1	0.12227	0.073857	0.14043	0.697764	3796	6	0.12227
ABHD13	ENSG00000139826	ABHD13	84945	ABHD13	12	0.021589	0.095688	1	1757	4	-0.028364	0.017237	0.037136	0.43742	1597	3	-0.028364
ABHD14A	ENSG00000248487	ABHD14A	25864	ABHD14A	12	0.23075	0.52686	1	8531	2	0.13635	0.41877	0.57764	0.928378	11751	4	0.13635
ABHD14B	ENSG00000114779	ABHD14B	84836	ABHD14B	12	0.67243	0.87259	1	15158	1	0.10244	0.17963	0.30521	0.829269	6904	4	0.10244
ABHD15	ENSG00000168792	ABHD15	116236	ABHD15	12	0.28944	0.59281	1	9718	2	0.035068	0.43682	0.59738	0.934576	12081	3	0.035068
ABHD16A	ENSG00000204427	ABHD16A	7920	ABHD16A	12	0.067782	0.23274	1	4009	6	-0.17829	0.96902	0.95143	0.991621	18166	1	-0.17829
ABHD16B	ENSG00000183260	ABHD16B	140701	ABHD16B	12	0.013192	0.06144	0.932273	1240	7	-0.19941	0.58309	0.71578	0.964765	13996	3	-0.19941
ABHD17A	ENSG00000129968	ABHD17A	81926	ABHD17A	12	0.023355	0.10059	1	1865	5	-0.088794	0.67963	0.78835	0.979875	15221	2	-0.088794
ABHD17B	ENSG00000107362	ABHD17B	51104	ABHD17B	12	0.097497	0.29654	1	4946	5	-0.087575	0.027332	0.056469	0.50797	2097	4	-0.087575
ABHD17C	ENSG00000136379	ABHD17C	58489	ABHD17C	12	0.13847	0.37309	1	6248	3	-0.017541	0.13095	0.23576	0.77743	5594	4	-0.017541
ABHD2	ENSG00000140526	ABHD2	11057	ABHD2	12	0.07842	0.25837	1	4350	3	-0.032777	0.59076	0.7205	0.966408	14090	2	-0.032777
ABHD3	ENSG00000158201	ABHD3	171586	ABHD3	12	0.064851	0.22174	1	3894	4	0.068206	0.20589	0.33977	0.846155	7584	5	0.068206
ABHD4	ENSG00000100439	ABHD4	63874	ABHD4	12	0.0034894	0.020412	0.705473	545	6	-0.14709	0.7896	0.8546	0.985378	16339	2	-0.14709
ABHD5	ENSG00000011198	ABHD5	51099	ABHD5	12	0.16506	0.42512	1	7021	4	0.1379	0.044026	0.084841	0.590988	2720	6	0.1379
ABHD6	ENSG00000163686	ABHD6	57406	ABHD6	12	0.96896	0.97944	1	17974	1	0.1658	0.040919	0.076729	0.557233	2589	5	0.1658
ABHD8	ENSG00000127220	ABHD8	79575	ABHD8	12	0.35662	0.66956	1	11003	4	0.018792	0.7569	0.83741	0.985378	16048	2	0.018792
ABI1	ENSG00000136754	ABI1	10006	ABI1	12	0.31094	0.61776	1	10170	3	0.028006	0.35868	0.515	0.908774	10676	3	0.028006
ABI2	ENSG00000138443	ABI2	10152	ABI2	12	0.030853	0.12796	1	2290	6	-0.2282	0.71134	0.81663	0.984009	15684	2	-0.2282
ABI3	ENSG00000108798	ABI3	51225	ABI3	12	0.092948	0.28934	1	4805	4	-0.091619	0.60099	0.72965	0.966408	14222	3	-0.091619
ABI3BP	ENSG00000154175	ABI3BP	25890	ABI3BP	12	0.026488	0.11096	1	2049	5	-0.093132	0.48676	0.64585	0.946235	12852	2	-0.093132
ABL1	ENSG00000097007	ABL1	25	ABL1	12	0.59071	0.82831	1	14165	3	0.091216	0.21835	0.36818	0.873122	7884	4	0.091216
ABL2	ENSG00000143322	ABL2	27	ABL2	12	0.9247	0.96036	1	17407	1	0.0027388	0.14674	0.24908	0.77743	6044	4	0.0027388
ABLIM1	ENSG00000099204	ABLIM1	3983	ABLIM1	12	0.33802	0.64959	1	10681	3	0.11527	0.33553	0.4842	0.89062	10241	4	0.11527
ABLIM2	ENSG00000163995	ABLIM2	84448	ABLIM2	12	0.42726	0.7216	1	12134	2	0.10152	0.09118	0.17681	0.746672	4438	4	0.10152
ABLIM3	ENSG00000173210	ABLIM3	22885	ABLIM3	12	0.61167	0.84093	1	14453	2	0.099749	0.26841	0.4181	0.87756	8992	4	0.099749
ABO	ENSG00000175164	ABO	28	ABO	12	0.047513	0.17617	1	3075	3	-0.015585	0.44505	0.60547	0.935293	12225	3	-0.015585
ABR	ENSG00000159842	ABR	29	ABR	12	0.78825	0.91493	1	16182	1	0.24387	0.00098133	0.0018242	0.066827	517	9	0.24387
ABRA	ENSG00000174429	ABRA	137735	ABRA	12	0.53538	0.78822	1	13459	2	0.072043	0.1869	0.31465	0.832535	7111	4	0.072043
ABRACL	ENSG00000146386	ABRACL	58527	ABRACL	12	0.69061	0.87912	1	15301	2	0.021493	0.31	0.45896	0.886743	9774	2	0.021493
ABT1	ENSG00000146109	ABT1	29777	ABT1	12	0.98593	0.99045	1	18367	0	0.090972	0.68713	0.79512	0.980925	15323	3	0.090972
ABTB1	ENSG00000114626	ABTB1	80325	ABTB1	12	0.40677	0.71106	1	11876	3	-0.047199	0.5362	0.68667	0.960698	13413	2	-0.047199
ABTB2	ENSG00000166016	ABTB2	25841	ABTB2	12	0.36971	0.68251	1	11250	3	-0.00091985	0.75915	0.83843	0.985378	16067	1	-0.00091985
ACAA1	ENSG00000060971	ACAA1	30	ACAA1	12	0.16897	0.43184	1	7129	4	0.11151	0.091534	0.17681	0.746672	4452	6	0.11151
ACAA2	ENSG00000167315	ACAA2	10449	ACAA2	12	0.71198	0.88598	1	15491	2	0.22486	0.022145	0.045888	0.469289	1852	7	0.22486
ACACA	ENSG00000278540	ACACA	31	ACACA	12	0.23414	0.52918	1	8594	4	-0.0099426	0.66133	0.7716	0.971391	14983	3	-0.0099426
ACACB	ENSG00000076555	ACACB	32	ACACB	12	0.58932	0.82727	1	14141	2	0.10773	0.43986	0.60277	0.935293	12133	4	0.10773
ACAD10	ENSG00000111271	ACAD10	80724	ACAD10	12	0.53764	0.78949	1	13485	1	-0.043085	0.3092	0.45896	0.886743	9759	2	-0.043085
ACAD11	ENSG00000240303	ACAD11	84129	ACAD11	12	0.66156	0.86869	1	15072	1	0.072661	0.33698	0.48457	0.89062	10273	3	0.072661
ACAD8	ENSG00000151498	ACAD8	27034	ACAD8	12	0.10427	0.30638	1	5177	5	-0.16325	0.50343	0.65371	0.946235	13042	3	-0.16325
ACAD9	ENSG00000177646	ACAD9	28976	ACAD9	12	0.087596	0.28054	1	4633	5	-0.0074449	0.34757	0.49641	0.897495	10453	4	-0.0074449
ACADL	ENSG00000115361	ACADL	33	ACADL	12	0.1129	0.3251	1	5451	4	0.052293	0.082928	0.16276	0.742795	4131	4	0.052293
ACADM	ENSG00000117054	ACADM	34	ACADM	12	0.17935	0.45226	1	7426	5	-0.15476	0.57965	0.71279	0.964765	13960	3	-0.15476
ACADS	ENSG00000122971	ACADS	35	ACADS	12	0.00028127	0.0021404	0.304809	133	7	-0.3439	0.31162	0.46039	0.887609	9801	2	-0.3439
ACADSB	ENSG00000196177	ACADSB	36	ACADSB	12	0.98872	0.99216	1	18453	0	0.16095	0.18377	0.30869	0.829269	7024	5	0.16095
ACADVL	ENSG00000072778	ACADVL	37	ACADVL	12	0.60157	0.83694	1	14311	2	0.13948	0.098673	0.18784	0.754502	4683	5	0.13948
ACAN	ENSG00000157766	ACAN	176	ACAN	12	0.12472	0.34251	1	5828	4	-0.061895	0.91618	0.92579	0.991578	17665	1	-0.061895
ACAP1	ENSG00000072818	ACAP1	9744	ACAP1	12	0.62271	0.84931	1	14610	3	-0.1018	0.25901	0.41086	0.875255	8821	2	-0.1018
ACAP2	ENSG00000114331	ACAP2	23527	ACAP2	12	0.0095875	0.045789	0.888242	967	5	-0.2005	0.031804	0.06426	0.536401	2260	5	-0.2005
ACAP3	ENSG00000131584	ACAP3	116983	ACAP3	12	0.5849	0.82388	1	14088	3	-0.0081513	0.11186	0.20596	0.759482	5084	1	-0.0081513
ACAT1	ENSG00000075239	ACAT1	38	ACAT1	12	0.32168	0.62931	1	10367	2	0.10771	0.18321	0.30869	0.829269	7014	4	0.10771
ACAT2	ENSG00000120437	ACAT2	39	ACAT2	12	0.66309	0.86971	1	15084	2	0.10373	0.18211	0.30791	0.829269	6976	5	0.10373
ACBD3	ENSG00000182827	ACBD3	64746	ACBD3	12	0.0063148	0.032683	0.818696	750	6	-0.20365	0.60778	0.73129	0.966408	14301	3	-0.20365
ACBD4	ENSG00000181513	ACBD4	79777	ACBD4	12	0.35169	0.66151	1	10925	3	0.082714	0.082933	0.16276	0.742795	4132	4	0.082714
ACBD5	ENSG00000107897	ACBD5	91452	ACBD5	12	0.012405	0.058729	0.932273	1175	5	-0.07155	0.27667	0.4301	0.881474	9146	3	-0.07155
ACBD6	ENSG00000230124	ACBD6	84320	ACBD6	12	0.54245	0.79469	1	13540	3	0.081531	0.15841	0.27103	0.807382	6349	4	0.081531
ACBD7	ENSG00000176244	ACBD7	414149	ACBD7	12	0.25863	0.56196	1	9113	4	-0.024396	0.62923	0.75106	0.969035	14564	3	-0.024396
ACCS	ENSG00000110455	ACCS	84680	ACCS	12	0.17286	0.43974	1	7233	4	-0.10118	0.66337	0.77202	0.971391	15009	2	-0.10118
ACCSL	ENSG00000205126	ACCSL	390110	ACCSL	12	0.064505	0.22154	1	3878	4	-0.05401	0.75078	0.83564	0.985378	16004	2	-0.05401
ACD	ENSG00000102977	ACD	65057	ACD	12	0.56228	0.80916	1	13784	1	0.20326	0.092623	0.17757	0.747239	4493	6	0.20326
ACE	ENSG00000159640	ACE	1636	ACE	12	0.0033548	0.019793	0.698484	533	6	-0.25939	0.60447	0.73129	0.966408	14260	2	-0.25939
ACE2	ENSG00000130234	ACE2	59272	ACE2	12	0.15751	0.41365	1	6817	5	-0.090405	0.24566	0.39956	0.873122	8583	4	-0.090405
ACER1	ENSG00000167769	ACER1	125981	ACER1	12	0.096701	0.29411	1	4924	5	-0.078044	0.35568	0.51278	0.908774	10620	3	-0.078044
ACER2	ENSG00000177076	ACER2	340485	ACER2	12	0.29411	0.59751	1	9829	4	0.13101	0.0521	0.10526	0.64814	3000	6	0.13101
ACER3	ENSG00000078124	ACER3	55331	ACER3	12	0.97689	0.98456	1	18160	0	0.25556	0.0032062	0.0061149	0.154835	747	6	0.25556
ACHE	ENSG00000087085	ACHE	43	ACHE	12	0.96268	0.97608	1	17861	1	0.068179	0.30396	0.45621	0.886743	9654	4	0.068179
ACIN1	ENSG00000100813	ACIN1	22985	ACIN1	12	0.0454	0.17004	1	2979	4	-0.1498	0.99255	0.98613	0.999486	18680	0	-0.1498
ACKR1	ENSG00000213088	ACKR1	2532	ACKR1	12	0.053166	0.19433	1	3380	6	-0.21488	0.37146	0.52725	0.91015	10925	1	-0.21488
ACKR2	ENSG00000144648	ACKR2	1238	ACKR2	12	0.10891	0.31566	1	5330	4	-0.093882	0.0090405	0.017934	0.292147	1151	3	-0.093882
ACKR3	ENSG00000144476	ACKR3	57007	ACKR3	12	0.27648	0.57557	1	9452	4	-0.12283	0.046584	0.089229	0.599931	2813	3	-0.12283
ACKR4	ENSG00000129048	ACKR4	51554	ACKR4	12	0.18325	0.4576	1	7544	4	-0.13151	0.24052	0.39799	0.873122	8474	4	-0.13151
ACLY	ENSG00000131473	ACLY	47	ACLY	12	0.11683	0.33102	1	5579	3	0.0041056	0.097787	0.18711	0.754502	4660	4	0.0041056
ACMSD	ENSG00000153086	ACMSD	130013	ACMSD	12	0.012421	0.058729	0.932273	1176	5	-0.099136	0.48573	0.64442	0.946235	12841	3	-0.099136
ACO1	ENSG00000122729	ACO1	48	ACO1	12	0.59657	0.83539	1	14237	3	0.096674	0.20654	0.34043	0.846155	7604	5	0.096674
ACO2	ENSG00000100412	ACO2	50	ACO2	12	0.80519	0.92234	1	16339	2	-0.087465	0.92053	0.92679	0.991578	17686	1	-0.087465
ACOD1	ENSG00000102794	ACOD1	730249	ACOD1	12	0.10152	0.30246	1	5084	4	-0.1323	0.99546	0.99124	0.999727	18770	0	-0.1323
ACOT1	ENSG00000184227	ACOT1	641371	ACOT1	12	0.043789	0.16613	1	2905	6	-0.12013	0.86063	0.89172	0.987199	17071	2	-0.12013
ACOT11	ENSG00000162390	ACOT11	26027	ACOT11	12	0.8388	0.9375	1	16719	2	0.11124	0.026521	0.055335	0.503236	2059	5	0.11124
ACOT12	ENSG00000172497	ACOT12	134526	ACOT12	12	0.81961	0.92844	1	16494	2	0.085472	0.30541	0.45622	0.886743	9688	4	0.085472
ACOT13	ENSG00000112304	ACOT13	55856	ACOT13	12	0.54953	0.80015	1	13636	2	0.080878	0.3483	0.49713	0.897495	10469	3	0.080878
ACOT2	ENSG00000119673	ACOT2	10965	ACOT2	12	0.088574	0.28162	1	4665	4	-0.00024331	0.13984	0.24477	0.77743	5852	4	-0.00024331
ACOT4	ENSG00000177465	ACOT4	122970	ACOT4	12	0.15927	0.41512	1	6869	5	-0.079529	0.16225	0.2786	0.8167	6447	5	-0.079529
ACOT6	ENSG00000205669	ACOT6	641372	ACOT6	12	0.86312	0.94738	1	17009	2	0.075488	0.23575	0.39287	0.873122	8358	4	0.075488
ACOT7	ENSG00000097021	ACOT7	11332	ACOT7	12	0.49523	0.76446	1	12939	3	-0.072205	0.18524	0.30974	0.829269	7055	3	-0.072205
ACOT8	ENSG00000101473	ACOT8	10005	ACOT8	12	0.090136	0.28452	1	4708	4	-0.013559	0.067433	0.13172	0.694134	3572	4	-0.013559
ACOT9	ENSG00000123130	ACOT9	23597	ACOT9	12	0.94674	0.96838	1	17635	1	-0.019972	0.15787	0.27	0.806329	6336	3	-0.019972
ACOX1	ENSG00000161533	ACOX1	51	ACOX1	12	0.92436	0.96036	1	17401	1	-0.078395	0.48252	0.64064	0.945596	12798	2	-0.078395
ACOX2	ENSG00000168306	ACOX2	8309	ACOX2	12	0.24415	0.54491	1	8800	3	-0.015629	0.13371	0.2386	0.77743	5663	4	-0.015629
ACOX3	ENSG00000087008	ACOX3	8310	ACOX3	12	0.010598	0.050565	0.913843	1037	6	-0.061906	0.12886	0.23277	0.77743	5535	4	-0.061906
ACOXL	ENSG00000153093	ACOXL	55289	ACOXL	12	0.86133	0.94659	1	16986	2	0.023264	0.090484	0.1753	0.746672	4410	4	0.023264
ACP1	ENSG00000143727	ACP1	52	ACP1	12	0.1757	0.44487	1	7316	4	-0.05273	0.85509	0.88932	0.987199	16996	1	-0.05273
ACP2	ENSG00000134575	ACP2	53	ACP2	12	0.43534	0.72546	1	12232	3	0.017608	0.69753	0.80471	0.982532	15477	2	0.017608
ACP5	ENSG00000102575	ACP5	54	ACP5	12	0.84349	0.94015	1	16779	2	0.018078	0.74836	0.83402	0.985378	15985	2	0.018078
ACP6	ENSG00000162836	ACP6	51205	ACP6	12	0.055982	0.1992	1	3504	6	-0.15061	0.71277	0.8172	0.984009	15695	2	-0.15061
