id	ensembl_gene_id	hgnc_symbol	entrezgene_id	official	num	neg.score	neg.p.value	neg.fdr	neg.rank	neg.goodsgrna	neg.lfc	pos.score	pos.p.value	pos.fdr	pos.rank	pos.goodsgrna	pos.lfc
AAMDC	ENSG00000087884	AAMDC	28971	AAMDC	12	0.02458	0.083271	0.57355	2714	7	-0.2642	0.37812	0.6815	1	11727	3	-0.2642
AAMP	ENSG00000127837	AAMP	14	AAMP	12	0.11907	0.24662	0.753587	6126	6	-0.30126	0.52557	0.80165	1	13751	2	-0.30126
AANAT	ENSG00000129673	AANAT	15	AANAT	12	0.23448	0.41572	0.894816	8771	3	0.1928	0.11883	0.34742	1	6275	6	0.1928
AAR2	ENSG00000131043	AAR2	25980	AAR2	12	0.94983	0.96405	1	17949	2	0.21064	0.13966	0.39148	1	6830	6	0.21064
AARD	ENSG00000205002	AARD	441376	AARD	12	0.061427	0.14395	0.628938	4324	6	-0.11313	0.7626	0.92358	1	16292	3	-0.11313
AARS	ENSG00000090861	AARS1	16	AARS1	12	0.59212	0.75126	0.999905	14151	2	0.34678	0.0082953	0.039408	0.527226	1412	7	0.34678
AARS2	ENSG00000124608	AARS2	57505	AARS2	12	0.19237	0.35014	0.828141	7978	6	-0.18663	0.57766	0.83731	1	14372	4	-0.18663
AARSD1	ENSG00000266967	AARSD1	80755	AARSD1	12	0.48237	0.66302	0.982756	12716	4	0.23051	0.070271	0.22827	0.916797	4676	7	0.23051
AASDH	ENSG00000157426	AASDH	132949	AASDH	12	0.08985	0.20542	0.728204	5320	6	-0.13081	0.42201	0.72667	1	12465	2	-0.13081
AASDHPPT	ENSG00000149313	AASDHPPT	60496	AASDHPPT	12	0.0013168	0.0091607	0.254793	634	9	-0.64729	0.98885	0.99315	1	18499	1	-0.64729
AASS	ENSG00000008311	AASS	10157	AASS	12	0.039427	0.11231	0.616195	3405	6	-0.15257	0.42213	0.72667	1	12470	3	-0.15257
AATF	ENSG00000275700	AATF	26574	AATF	12	0.070459	0.16574	0.67043	4672	5	-0.13335	0.34314	0.64944	1	11119	4	-0.13335
AATK	ENSG00000181409	AATK	9625	AATK	12	0.27867	0.47304	0.931051	9560	3	0.3313	0.03081	0.1274	0.790907	3005	7	0.3313
ABAT	ENSG00000183044	ABAT	18	ABAT	12	0.68128	0.80974	1	15116	3	-0.017681	0.84961	0.95575	1	17165	2	-0.017681
ABCA1	ENSG00000165029	ABCA1	19	ABCA1	12	0.44129	0.62437	0.963046	12212	2	0.4012	0.0063189	0.031333	0.47597	1241	7	0.4012
ABCA10	ENSG00000154263	ABCA10	10349	ABCA10	12	0.92001	0.94597	1	17554	2	0.10911	0.4229	0.72877	1	12479	4	0.10911
ABCA12	ENSG00000144452	ABCA12	26154	ABCA12	12	0.68622	0.81235	1	15151	3	0.24193	0.043827	0.16613	0.860839	3599	7	0.24193
ABCA13	ENSG00000179869	ABCA13	154664	ABCA13	12	0.37258	0.56339	0.946999	11224	5	-0.15017	0.67688	0.88946	1	15543	3	-0.15017
ABCA2	ENSG00000107331	ABCA2	20	ABCA2	12	0.45692	0.64215	0.976426	12407	4	-0.076306	0.53639	0.80896	1	13873	4	-0.076306
ABCA3	ENSG00000167972	ABCA3	21	ABCA3	12	0.39594	0.59228	0.960134	11623	4	-0.026126	0.082215	0.25567	0.9298	5150	2	-0.026126
ABCA4	ENSG00000198691	ABCA4	24	ABCA4	12	0.13606	0.2684	0.766407	6569	4	0.06301	0.83658	0.95108	1	17032	2	0.06301
ABCA5	ENSG00000154265	ABCA5	23461	ABCA5	12	0.040229	0.11323	0.616195	3442	2	0.15928	0.11373	0.33415	1	6139	6	0.15928
ABCA6	ENSG00000154262	ABCA6	23460	ABCA6	12	0.72276	0.83464	1	15511	2	0.49226	0.011698	0.050565	0.558816	1704	8	0.49226
ABCA7	ENSG00000064687	ABCA7	10347	ABCA7	12	0.25938	0.4506	0.923102	9214	4	0.19497	0.18064	0.45836	1	7937	5	0.19497
ABCA8	ENSG00000141338	ABCA8	10351	ABCA8	12	0.22503	0.3984	0.876472	8591	4	0.40708	0.0086505	0.040994	0.536688	1438	7	0.40708
ABCA9	ENSG00000154258	ABCA9	10350	ABCA9	12	0.51828	0.6908	0.986444	13174	3	0.324	0.0095124	0.043584	0.545697	1508	7	0.324
ABCB1	ENSG00000085563	ABCB1	5243	ABCB1	12	0.0038088	0.021256	0.358086	1028	7	-0.50645	0.95303	0.98458	1	18123	2	-0.50645
ABCB10	ENSG00000135776	ABCB10	23456	ABCB10	12	0.95251	0.9654	1	17984	2	0.41348	9.0167e-08	7.8451e-07	0.000495	27	6	0.41348
ABCB11	ENSG00000073734	ABCB11	8647	ABCB11	12	0.34354	0.54262	0.945619	10731	1	0.1166	0.017432	0.070249	0.631175	2101	5	0.1166
ABCB4	ENSG00000005471	ABCB4	5244	ABCB4	12	0.25801	0.45028	0.923102	9196	3	-0.085819	0.12391	0.35834	1	6422	4	-0.085819
ABCB5	ENSG00000004846	ABCB5	340273	ABCB5	12	0.38402	0.57962	0.957311	11417	4	0.1049	0.41025	0.71551	1	12276	4	0.1049
ABCB6	ENSG00000115657	ABCB6	10058	ABCB6	12	0.036709	0.10784	0.615169	3299	6	-0.29286	0.33495	0.64383	1	10980	4	-0.29286
ABCB7	ENSG00000131269	ABCB7	22	ABCB7	12	0.74213	0.84538	1	15712	3	0.2563	0.12892	0.36948	1	6545	6	0.2563
ABCB8	ENSG00000197150	ABCB8	11194	ABCB8	12	0.84139	0.90711	1	16901	2	-0.1059	0.18136	0.4594	1	7954	4	-0.1059
ABCB9	ENSG00000150967	ABCB9	23457	ABCB9	12	0.46618	0.64927	0.977997	12520	4	0.060528	0.56648	0.83107	1	14227	4	0.060528
ABCC1	ENSG00000103222	ABCC1	4363	ABCC1	12	0.073404	0.17242	0.677434	4794	6	-0.27848	0.87557	0.96427	1	17408	2	-0.27848
ABCC10	ENSG00000124574	ABCC10	89845	ABCC10	12	0.0034673	0.020604	0.358086	986	9	-0.5231	0.88592	0.96588	1	17490	1	-0.5231
ABCC11	ENSG00000121270	ABCC11	85320	ABCC11	12	0.19396	0.35556	0.836669	8004	6	-0.20894	0.13749	0.3863	1	6777	2	-0.20894
ABCC12	ENSG00000140798	ABCC12	94160	ABCC12	12	0.15038	0.29228	0.792925	6959	6	0.056502	0.061169	0.20522	0.894641	4304	6	0.056502
ABCC2	ENSG00000023839	ABCC2	1244	ABCC2	12	0.0016454	0.0097527	0.254793	709	8	-0.56675	0.96035	0.98739	1	18213	2	-0.56675
ABCC3	ENSG00000108846	ABCC3	8714	ABCC3	12	0.0011575	0.0087648	0.254793	599	7	-0.50812	0.84875	0.95567	1	17157	2	-0.50812
ABCC4	ENSG00000125257	ABCC4	10257	ABCC4	12	0.33575	0.53545	0.945619	10590	3	0.16412	0.12655	0.36065	1	6486	5	0.16412
ABCC5	ENSG00000114770	ABCC5	10057	ABCC5	12	0.000609	0.0020253	0.079056	477	8	-0.43238	0.54807	0.81701	1	14013	3	-0.43238
ABCC6	ENSG00000091262	ABCC6	368	ABCC6	12	0.13743	0.26971	0.766407	6601	2	0.18846	0.23238	0.54449	1	9194	5	0.18846
ABCC8	ENSG00000006071	ABCC8	6833	ABCC8	12	0.12289	0.25013	0.753587	6243	5	-0.282	0.13021	0.37424	1	6571	5	-0.282
ABCC9	ENSG00000069431	ABCC9	10060	ABCC9	12	0.90196	0.93572	1	17364	2	0.50551	0.019328	0.077705	0.65369	2232	7	0.50551
ABCD1	ENSG00000101986	ABCD1	215	ABCD1	12	0.041403	0.11459	0.616195	3492	3	-0.090929	0.33091	0.63829	1	10912	4	-0.090929
ABCD2	ENSG00000173208	ABCD2	225	ABCD2	12	0.24163	0.42664	0.904254	8894	4	0.17263	0.055646	0.1932	0.882498	4099	5	0.17263
ABCD3	ENSG00000117528	ABCD3	5825	ABCD3	12	0.16772	0.31559	0.806565	7378	3	0.1373	0.21784	0.51978	1	8830	6	0.1373
ABCD4	ENSG00000119688	ABCD4	5826	ABCD4	12	0.57803	0.73922	0.998725	13970	4	0.14689	0.38465	0.68748	1	11845	5	0.14689
ABCE1	ENSG00000164163	ABCE1	6059	ABCE1	12	0.60376	0.76013	0.999905	14336	4	-0.07891	0.59495	0.84675	1	14544	2	-0.07891
ABCF1	ENSG00000204574	ABCF1	23	ABCF1	12	0.14295	0.27474	0.766407	6761	6	-0.18285	0.25048	0.56105	1	9498	4	-0.18285
ABCF2	ENSG00000033050	ABCF2	10061	ABCF2	12	0.22235	0.3966	0.875727	8533	4	0.10857	0.057263	0.1964	0.886286	4172	5	0.10857
ABCF3	ENSG00000161204	ABCF3	55324	ABCF3	12	0.36587	0.55892	0.945619	11099	4	0.075792	0.06835	0.22444	0.916797	4601	4	0.075792
ABCG1	ENSG00000160179	ABCG1	9619	ABCG1	12	0.6208	0.77559	1	14543	1	0.63186	9.1492e-05	0.00063205	0.07573	158	8	0.63186
ABCG2	ENSG00000118777	ABCG2	9429	ABCG2	12	0.47007	0.65212	0.977997	12574	2	0.17121	0.23119	0.54335	1	9157	5	0.17121
ABCG4	ENSG00000172350	ABCG4	64137	ABCG4	12	0.55241	0.71629	0.990341	13628	3	0.17881	0.0010983	0.006702	0.27522	460	6	0.17881
ABCG5	ENSG00000138075	ABCG5	64240	ABCG5	2	0.52275	0.48552	0.934752	13236	1	-0.26512	0.85331	0.87673	1	17214	0	-0.26512
ABCG8	ENSG00000143921	ABCG8	64241	ABCG8	10	0.47493	0.64178	0.976086	12631	1	0.37439	0.035002	0.12766	0.790907	3217	6	0.37439
ABHD1	ENSG00000143994	ABHD1	84696	ABHD1	12	0.95444	0.96682	1	18014	1	0.22278	0.054451	0.19165	0.882498	4059	7	0.22278
ABHD10	ENSG00000144827	ABHD10	55347	ABHD10	12	0.34683	0.5469	0.945619	10787	5	0.016961	0.060669	0.20496	0.894641	4285	5	0.016961
ABHD11	ENSG00000106077	ABHD11	83451	ABHD11	12	0.98998	0.98493	1	18457	1	0.16916	0.01025	0.046536	0.554286	1566	6	0.16916
ABHD12	ENSG00000100997	ABHD12	26090	ABHD12	12	0.12444	0.25085	0.75368	6285	6	-0.22087	0.26658	0.57744	1	9787	2	-0.22087
ABHD12B	ENSG00000131969	ABHD12B	145447	ABHD12B	12	0.42775	0.61781	0.963046	12024	3	0.12088	0.12184	0.35444	1	6356	6	0.12088
ABHD13	ENSG00000139826	ABHD13	84945	ABHD13	12	0.044364	0.11925	0.623062	3608	5	-0.17899	0.77087	0.92541	1	16376	3	-0.17899
ABHD14A-ACY1	ENSG00000114786	ABHD14A-ACY1	100526760	ABHD14A-ACY1	12	0.14704	0.28806	0.789277	6874	6	-0.14283	0.42332	0.72976	1	12486	5	-0.14283
ABHD14B	ENSG00000114779	ABHD14B	84836	ABHD14B	12	0.22466	0.39764	0.875727	8581	4	0.17742	0.094011	0.2863	0.964918	5593	6	0.17742
ABHD15	ENSG00000168792	ABHD15	116236	ABHD15	12	0.65641	0.79433	1	14908	3	0.12388	0.02014	0.081592	0.67099	2290	6	0.12388
ABHD16A	ENSG00000204427	ABHD16A	7920	ABHD16A	12	0.027922	0.089964	0.58456	2897	5	0.0098729	0.15257	0.41099	1	7175	5	0.0098729
ABHD16B	ENSG00000183260	ABHD16B	140701	ABHD16B	12	0.91112	0.94121	1	17458	2	0.31157	0.13037	0.37424	1	6575	6	0.31157
ABHD17A	ENSG00000129968	ABHD17A	81926	ABHD17A	12	0.75494	0.85365	1	15850	3	0.064105	0.36063	0.66752	1	11437	5	0.064105
ABHD17B	ENSG00000107362	ABHD17B	51104	ABHD17B	12	0.051893	0.13165	0.628938	3901	5	0.015353	0.24486	0.55761	1	9394	4	0.015353
ABHD17C	ENSG00000136379	ABHD17C	58489	ABHD17C	12	0.0031785	0.019896	0.358086	953	7	-0.52682	0.70849	0.90088	1	15806	2	-0.52682
ABHD2	ENSG00000140526	ABHD2	11057	ABHD2	12	0.065244	0.15006	0.633318	4467	6	-0.2366	0.19962	0.48543	1	8416	4	-0.2366
ABHD3	ENSG00000158201	ABHD3	171586	ABHD3	12	0.050544	0.12823	0.628938	3840	6	-0.3012	0.48107	0.77629	1	13250	2	-0.3012
ABHD4	ENSG00000100439	ABHD4	63874	ABHD4	12	0.025844	0.084934	0.57355	2787	6	-0.095024	0.021567	0.08726	0.682332	2412	6	-0.095024
ABHD5	ENSG00000011198	ABHD5	51099	ABHD5	12	0.049815	0.1264	0.62494	3812	4	-0.1568	0.61483	0.85627	1	14788	3	-0.1568
ABHD6	ENSG00000163686	ABHD6	57406	ABHD6	12	0.53285	0.69861	0.986444	13365	3	0.18768	0.013767	0.058137	0.586986	1866	5	0.18768
ABHD8	ENSG00000127220	ABHD8	79575	ABHD8	12	0.048635	0.12458	0.623062	3770	4	0.16345	0.022036	0.093115	0.717447	2448	5	0.16345
ABI1	ENSG00000136754	ABI1	10006	ABI1	12	0.14	0.27217	0.766407	6673	6	-0.030413	0.3165	0.6277	1	10676	5	-0.030413
ABI2	ENSG00000138443	ABI2	10152	ABI2	12	0.1571	0.30308	0.801453	7128	5	0.050345	0.19962	0.48543	1	8417	4	0.050345
ABI3	ENSG00000108798	ABI3	51225	ABI3	12	0.94356	0.95937	1	17845	2	0.21667	0.013584	0.057883	0.586986	1856	6	0.21667
ABI3BP	ENSG00000154175	ABI3BP	25890	ABI3BP	12	0.002817	0.013567	0.285063	901	8	-0.51939	0.92979	0.97617	1	17882	1	-0.51939
ABL1	ENSG00000097007	ABL1	25	ABL1	12	0.48825	0.6672	0.983487	12794	3	-0.073291	0.82955	0.94795	1	16970	3	-0.073291
ABL2	ENSG00000143322	ABL2	27	ABL2	12	0.37262	0.56339	0.946999	11225	5	-0.071453	0.55516	0.82334	1	14097	4	-0.071453
ABLIM1	ENSG00000099204	ABLIM1	3983	ABLIM1	12	0.38228	0.57589	0.953986	11387	1	0.33231	0.04113	0.15688	0.848359	3472	6	0.33231
ABLIM2	ENSG00000163995	ABLIM2	84448	ABLIM2	12	0.86897	0.91739	1	17112	2	0.17118	0.023949	0.1003	0.731165	2586	5	0.17118
ABLIM3	ENSG00000173210	ABLIM3	22885	ABLIM3	12	0.09913	0.21828	0.73397	5576	5	-0.035652	0.47179	0.76887	1	13141	4	-0.035652
ABO	ENSG00000175164	ABO	28	ABO	12	0.0015186	0.009521	0.254793	679	7	-0.64852	0.94702	0.98242	1	18055	1	-0.64852
ABR	ENSG00000159842	ABR	29	ABR	12	0.42583	0.61678	0.963046	12001	4	0.38318	0.01736	0.069625	0.626764	2097	8	0.38318
ABRA	ENSG00000174429	ABRA	137735	ABRA	12	0.26492	0.46124	0.931051	9308	4	-0.031074	0.85008	0.95613	1	17173	2	-0.031074
ABRACL	ENSG00000146386	ABRACL	58527	ABRACL	12	0.31217	0.51225	0.945619	10161	4	0.019976	0.38144	0.68471	1	11786	4	0.019976
ABT1	ENSG00000146109	ABT1	29777	ABT1	12	0.11277	0.23901	0.753587	5939	4	0.11723	0.094247	0.2871	0.966919	5602	5	0.11723
ABTB1	ENSG00000114626	ABTB1	80325	ABTB1	12	0.18911	0.34658	0.826949	7882	4	0.10267	0.31342	0.62474	1	10611	5	0.10267
ABTB2	ENSG00000166016	ABTB2	25841	ABTB2	12	0.29554	0.49215	0.939763	9868	2	0.062435	0.12498	0.35977	1	6451	5	0.062435
ACAA1	ENSG00000060971	ACAA1	30	ACAA1	12	0.19475	0.35578	0.836669	8021	4	0.16471	0.040959	0.15638	0.848359	3461	6	0.16471
ACAA2	ENSG00000167315	ACAA2	10449	ACAA2	12	0.15502	0.30024	0.80054	7077	3	0.25092	0.062448	0.20716	0.894641	4357	6	0.25092
ACACA	ENSG00000278540	ACACA	31	ACACA	12	0.50246	0.67604	0.983487	12962	3	0.35592	0.0096799	0.0446	0.552318	1520	6	0.35592
ACACB	ENSG00000076555	ACACB	32	ACACB	12	0.19535	0.35668	0.838062	8035	5	-0.088658	0.53666	0.80915	1	13877	4	-0.088658
ACAD10	ENSG00000111271	ACAD10	80724	ACAD10	12	0.91276	0.94238	1	17475	2	0.0674	0.26062	0.56962	1	9694	5	0.0674
ACAD11	ENSG00000240303	ACAD11	84129	ACAD11	12	0.46992	0.65212	0.977997	12572	2	0.32264	0.047678	0.1735	0.862998	3788	7	0.32264
ACAD9	ENSG00000177646	ACAD9	28976	ACAD9	12	0.22342	0.3971	0.875727	8553	4	-0.17812	0.41008	0.71551	1	12272	2	-0.17812
ACADL	ENSG00000115361	ACADL	33	ACADL	12	0.83746	0.90524	1	16863	2	0.065053	0.15048	0.40991	1	7111	4	0.065053
ACADM	ENSG00000117054	ACADM	34	ACADM	12	0.17069	0.31748	0.80685	7435	5	0.020925	0.29081	0.60146	1	10205	2	0.020925
ACADS	ENSG00000122971	ACADS	35	ACADS	12	0.00020623	0.0012372	0.073792	309	5	0.017037	0.65213	0.87697	1	15244	4	0.017037
ACADSB	ENSG00000196177	ACADSB	36	ACADSB	4	0.058011	0.098801	0.606916	4152	3	-0.41341	0.77574	0.79828	1	16419	1	-0.41341
ACADVL	ENSG00000072778	ACADVL	37	ACADVL	12	0.60433	0.76013	0.999905	14343	4	0.032498	0.32583	0.63374	1	10826	4	0.032498
ACAN	ENSG00000157766	ACAN	176	ACAN	12	0.13598	0.2684	0.766407	6567	6	-0.13223	0.74313	0.91484	1	16117	3	-0.13223
ACAP1	ENSG00000072818	ACAP1	9744	ACAP1	12	0.20957	0.38266	0.869462	8306	1	0.12599	0.4371	0.74061	1	12718	4	0.12599
ACAP2	ENSG00000114331	ACAP2	23527	ACAP2	12	0.80354	0.88427	1	16426	2	0.47701	0.003066	0.015258	0.36017	795	8	0.47701
ACAP3	ENSG00000131584	ACAP3	116983	ACAP3	12	0.3534	0.55016	0.945619	10888	5	0.094021	0.25067	0.56131	1	9504	5	0.094021
ACAT1	ENSG00000075239	ACAT1	38	ACAT1	12	0.93721	0.95581	1	17748	1	0.43527	0.0093865	0.043356	0.545697	1496	8	0.43527
ACAT2	ENSG00000120437	ACAT2	39	ACAT2	12	0.19637	0.35853	0.838937	8062	6	-0.27728	0.34726	0.65278	1	11177	3	-0.27728
ACBD3	ENSG00000182827	ACBD3	64746	ACBD3	12	0.0030997	0.014367	0.288045	936	6	-0.33341	0.75952	0.92181	1	16268	3	-0.33341
ACBD4	ENSG00000181513	ACBD4	79777	ACBD4	12	0.2477	0.43697	0.915969	8998	4	0.00316	0.066261	0.22012	0.916797	4515	4	0.00316
ACBD5	ENSG00000107897	ACBD5	91452	ACBD5	12	0.38811	0.58579	0.960119	11488	5	0.095082	0.10722	0.32175	1	5965	6	0.095082
ACBD6	ENSG00000230124	ACBD6	84320	ACBD6	12	0.54971	0.71317	0.990341	13589	4	0.030576	0.16736	0.4353	1	7555	6	0.030576
ACBD7	ENSG00000176244	ACBD7	414149	ACBD7	12	0.81207	0.89117	1	16532	3	0.006867	0.33411	0.64313	1	10954	4	0.006867
ACCS	ENSG00000110455	ACCS	84680	ACCS	12	0.55264	0.71629	0.990341	13633	4	0.043855	0.52463	0.80141	1	13738	1	0.043855
ACCSL	ENSG00000205126	ACCSL	390110	ACCSL	12	0.39342	0.59051	0.960119	11584	5	0.02912	0.4201	0.72481	1	12437	5	0.02912
ACD	ENSG00000102977	ACD	65057	ACD	12	0.10837	0.23265	0.752064	5817	5	0.10118	0.16684	0.43422	1	7542	6	0.10118
ACE	ENSG00000159640	ACE	1636	ACE	12	2.6496e-06	2.8504e-05	0.008227	63	11	-0.66361	0.99998	0.99999	1	18900	0	-0.66361
ACE2	ENSG00000130234	ACE2	59272	ACE2	12	0.31423	0.51574	0.945619	10197	3	0.0042863	0.94425	0.98146	1	18024	2	0.0042863
ACER1	ENSG00000167769	ACER1	125981	ACER1	12	0.096248	0.21558	0.73397	5502	6	-0.23143	0.071115	0.22907	0.916797	4712	4	-0.23143
ACER2	ENSG00000177076	ACER2	340485	ACER2	12	0.032118	0.10023	0.606916	3092	6	-0.2526	0.041014	0.15654	0.848359	3465	5	-0.2526
ACER3	ENSG00000078124	ACER3	55331	ACER3	12	0.053361	0.13284	0.628938	3953	7	-0.27027	0.49031	0.78095	1	13358	1	-0.27027
ACHE	ENSG00000087085	ACHE	43	ACHE	12	0.039737	0.11283	0.616195	3415	6	-0.19119	0.61497	0.85627	1	14793	1	-0.19119
ACIN1	ENSG00000100813	ACIN1	22985	ACIN1	12	0.82405	0.89893	1	16680	3	0.093484	0.57466	0.83512	1	14339	4	0.093484
ACKR1	ENSG00000213088	ACKR1	2532	ACKR1	12	0.77158	0.86539	1	16039	3	-0.10288	0.73716	0.9121	1	16058	3	-0.10288
ACKR2	ENSG00000144648	ACKR2	1238	ACKR2	12	0.27769	0.47248	0.931051	9539	2	-0.022541	0.10231	0.31537	1	5835	4	-0.022541
ACKR3	ENSG00000144476	ACKR3	57007	ACKR3	12	0.17214	0.31975	0.807719	7462	5	-0.11336	0.12756	0.36373	1	6512	4	-0.11336
ACKR4	ENSG00000129048	ACKR4	51554	ACKR4	12	0.82289	0.89772	1	16666	3	0.15879	0.36879	0.6754	1	11574	5	0.15879
ACLY	ENSG00000131473	ACLY	47	ACLY	12	0.011673	0.04637	0.464149	1863	8	-0.39226	0.50792	0.79082	1	13551	4	-0.39226
ACMSD	ENSG00000153086	ACMSD	130013	ACMSD	12	0.38754	0.58579	0.960119	11476	5	-0.020808	0.16168	0.42672	1	7400	5	-0.020808
ACO1	ENSG00000122729	ACO1	48	ACO1	12	0.095469	0.21357	0.73397	5478	6	-0.15509	0.41681	0.72165	1	12388	4	-0.15509
ACO2	ENSG00000100412	ACO2	50	ACO2	12	0.20414	0.37147	0.851924	8213	4	0.19944	0.081651	0.25423	0.9298	5133	6	0.19944
ACOD1	ENSG00000102794	ACOD1	730249	ACOD1	12	0.035437	0.10562	0.613842	3243	6	-0.24464	0.39885	0.70469	1	12074	4	-0.24464
ACOT1	ENSG00000184227	ACOT1	641371	ACOT1	12	0.32667	0.5282	0.945619	10436	4	0.12039	0.0341	0.13774	0.815535	3172	4	0.12039
ACOT11	ENSG00000162390	ACOT11	26027	ACOT11	12	0.079172	0.18383	0.693741	4999	5	-0.23871	0.44824	0.74837	1	12859	3	-0.23871
ACOT12	ENSG00000172497	ACOT12	134526	ACOT12	12	0.15224	0.29432	0.793123	7010	5	-0.10221	0.9941	0.99562	1	18608	1	-0.10221
ACOT13	ENSG00000112304	ACOT13	55856	ACOT13	12	0.52254	0.69485	0.986444	13233	4	0.18635	0.14505	0.4025	1	6979	6	0.18635
ACOT2	ENSG00000119673	ACOT2	10965	ACOT2	12	0.10182	0.22045	0.736048	5645	2	0.086166	0.21399	0.51373	1	8728	5	0.086166
ACOT4	ENSG00000177465	ACOT4	122970	ACOT4	12	0.22129	0.39335	0.874067	8504	3	0.023909	0.045592	0.16991	0.860839	3681	3	0.023909
ACOT6	ENSG00000205669	ACOT6	641372	ACOT6	12	0.58506	0.74489	0.999471	14064	3	-0.06785	0.13008	0.37394	1	6564	3	-0.06785
ACOT7	ENSG00000097021	ACOT7	11332	ACOT7	12	0.81683	0.89303	1	16597	2	0.44005	0.010521	0.047252	0.556133	1597	8	0.44005
ACOT8	ENSG00000101473	ACOT8	10005	ACOT8	4	0.35583	0.43674	0.915969	10930	1	0.31278	0.063047	0.15178	0.847997	4387	3	0.31278
ACOT9	ENSG00000123130	ACOT9	23597	ACOT9	12	0.20912	0.38242	0.869462	8295	5	-0.10401	0.52358	0.80066	1	13726	2	-0.10401
ACOX1	ENSG00000161533	ACOX1	51	ACOX1	12	0.63207	0.78288	1	14691	2	0.22768	0.021573	0.087376	0.682676	2414	8	0.22768
ACOX2	ENSG00000168306	ACOX2	8309	ACOX2	12	0.99487	0.9901	1	18621	0	0.16881	0.10549	0.32038	1	5911	6	0.16881
ACOX3	ENSG00000087008	ACOX3	8310	ACOX3	12	0.36195	0.55744	0.945619	11028	3	0.10577	0.4963	0.78374	1	13430	4	0.10577
ACOXL	ENSG00000153093	ACOXL	55289	ACOXL	12	0.12878	0.26108	0.766407	6387	4	0.22404	0.12597	0.36007	1	6475	6	0.22404
ACP1	ENSG00000143727	ACP1	52	ACP1	12	0.27979	0.47357	0.931051	9576	5	-0.25062	0.73926	0.91268	1	16081	2	-0.25062
ACP2	ENSG00000134575	ACP2	53	ACP2	12	0.83425	0.90327	1	16818	3	-0.0090926	0.046557	0.17122	0.860839	3733	3	-0.0090926
ACP5	ENSG00000102575	ACP5	54	ACP5	12	0.22499	0.3984	0.876472	8590	5	-0.020597	0.11818	0.34362	1	6254	4	-0.020597
ACP6	ENSG00000162836	ACP6	51205	ACP6	12	0.60339	0.76013	0.999905	14332	4	0.14543	0.15868	0.41903	1	7319	6	0.14543
ACPP	ENSG00000014257	ACP3	55	ACP3	12	0.0039425	0.021519	0.358086	1048	7	-0.35668	0.22639	0.53266	1	9044	2	-0.35668
