ID	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	symbol	direct
Type II diabetes mellitus	46	-0.426231743608311	-1.39927942046303	0.013986013986014	0.363921792493221	0.347021399652979	3902	tags=39%, list=21%, signal=31%	5313/777/5590/2475/9370/5291/3630/5290/3101/3651/8471/5315/5295/5580/5594/5602/6517/5595	ADIPOQ/CACNA1E/HK3/INS/IRS4/MAPK1/MAPK10/MAPK3/MTOR/PDX1/PIK3CA/PIK3CB/PIK3R1/PKLR/PKM/PRKCD/PRKCZ/SLC2A4	pos.rank
Th1 and Th2 cell differentiation	90	-0.380303291127553	-1.3232451889212	0.011988011988012	0.363921792493221	0.347021399652979	6015	tags=43%, list=32%, signal=30%	5600/3593/3113/10683/30009/3725/3459/5534/3592/1147/3119/5530/4790/3567/4094/1432/3115/3595/4775/5588/3109/3594/7297/8517/84441/5594/5602/5970/6775/919/5595/915/3122/3558/27040/917/3460/916/7535	CD247/CD3D/CD3E/CD3G/CHUK/DLL3/HLA-DMB/HLA-DPA1/HLA-DPB1/HLA-DQB1/HLA-DRA/IFNGR1/IFNGR2/IKBKG/IL12A/IL12B/IL12RB1/IL12RB2/IL2/IL5/JUN/LAT/MAF/MAML2/MAPK1/MAPK10/MAPK11/MAPK14/MAPK3/NFATC3/NFKB1/PPP3CA/PPP3R1/PRKCQ/RELA/STAT4/TBX21/TYK2/ZAP70	pos.rank
RIG-I-like receptor signaling pathway	72	-0.386589300660769	-1.31738540312187	0.014985014985015	0.363921792493221	0.347021399652979	8670	tags=58%, list=46%, signal=32%	64343/103/9140/64135/54941/10010/843/3449/1654/3439/55593/3456/5603/3661/5600/3593/1540/3576/79671/3592/3452/57169/1147/8717/4790/56832/1432/7706/340061/3665/3627/3445/841/6885/8517/5602/3446/80143/5970/3442/338376/7189	ADAR/ATG12/AZI2/CASP10/CASP8/CHUK/CXCL10/CXCL8/CYLD/DDX3X/IFIH1/IFNA1/IFNA10/IFNA16/IFNA21/IFNA5/IFNA8/IFNB1/IFNE/IFNK/IKBKG/IL12A/IL12B/IRF3/IRF7/MAP3K7/MAPK10/MAPK11/MAPK13/MAPK14/NFKB1/NLRX1/OTUD5/RELA/RNF125/SIKE1/TANK/STING1/TRADD/TRAF6/TRIM25/ZNFX1	pos.rank
Neutrophil extracellular trap formation	175	-0.340953841042589	-1.24071421159249	0.014985014985015	0.363921792493221	0.347021399652979	9293	tags=61%, list=49%, signal=31%	653604/23236/3013/2266/5879/8356/221613/440093/1379/2358/128312/8350/4353/718/5604/8290/292/2244/8349/566/5293/8332/55766/1991/3017/2212/3012/3683/5336/6714/8337/4689/5579/653361/3684/23569/55506/9734/5603/5600/1511/1536/8338/3021/3018/8368/27180/1184/2209/208/366/121504/9555/8330/1182/8970/51284/4790/85235/85236/2359/3674/10013/5330/1432/6404/2475/8360/8362/3014/5291/293/286436/8334/5290/2357/727/8348/6850/1378/6885/8841/8357/4688/5295/8359/7099/5594/8366/8342/8354/8370/317772/64581/10014/3689/83447/837/5970/177/5595/440689/6403/8335/8364/51564/5880	AGER/AKT2/AQP9/AZU1/C3/C5/CASP4/CLCN3/CLCN5/CLEC7A/CR1/CR1L/CTSG/CYBB/ELANE/FCGR1A/FCGR2A/FGB/FGG/FPR1/FPR2/FPR3/H2AJ/H2AX/MACROH2A1/MACROH2A2/H2BW2/H3-3B/H3-5/HDAC3/HDAC5/HDAC6/HDAC7/HDAC9/H2AC1/H2AC4/H2AC6/H2AC7/H2AC8/H2AC12/H2AC15/H2AC16/H2BC3/H2BC5/H2BC11/H2BC12/H2BC14/H2BC17/H3C1/H3C10/H3C11/H3C12/H4C1/H4C2/H4C3/H4C4/H4C12/H4C13/H2AC18/H2AC21/H2AC20/H2BC21/H2BC18/H3C13/H4C14/H2BC26/H3-4/H4C16/ITGA2B/ITGAL/ITGAM/ITGB2/MAP2K1/MAP3K7/MAPK1/MAPK11/MAPK13/MAPK14/MAPK3/MPO/MTOR/NCF1/NCF2/NCF4/NFKB1/PADI4/PIK3CA/PIK3CB/PIK3CD/PIK3R1/PLCB1/PLCB2/PLCG2/PRKCB/RAC1/RAC2/RELA/SELP/SELPLG/SIGLEC9/SLC25A31/SLC25A5/SLC25A6/SRC/SYK/TLR4/TLR7	pos.rank
Osteoclast differentiation	131	-0.34935607841206	-1.25184980404257	0.01998001998002	0.41958041958042	0.400095260776375	8648	tags=59%, list=46%, signal=32%	1513/5609/5532/2355/5533/5608/5604/3454/7040/27035/5293/488/5468/169200/2212/5336/2353/4689/3456/653361/5603/5600/1540/7132/79168/799/1385/23118/10859/3725/126014/11006/2209/7048/3459/5534/208/1147/29760/5530/3455/2213/4790/9846/10990/695/7042/4982/1432/54/11024/11027/5291/5971/5290/4286/55423/6850/6885/7297/4688/8792/6773/5295/7046/3726/8517/5594/5602/5970/23547/8600/3709/5595/7189/3937/3460	ACP5/AKT2/ATP2A2/BLNK/BTK/CALCR/CHUK/CREB1/CTSK/CYLD/FCGR1A/FCGR2A/FCGR2B/FOS/FOSL2/GAB2/IFNAR1/IFNAR2/IFNB1/IFNGR1/IFNGR2/IKBKG/ITPR2/JUN/JUNB/LCP2/LILRA1/LILRA2/LILRA4/LILRA6/LILRB1/LILRB4/LILRB5/MAP2K1/MAP2K6/MAP2K7/MAP3K7/MAPK1/MAPK10/MAPK11/MAPK13/MAPK14/MAPK3/MITF/NCF1/NCF2/NCF4/NFKB1/NOX1/OSCAR/PIK3CA/PIK3CB/PIK3CD/PIK3R1/PLCG2/PPARG/PPP3CA/PPP3CB/PPP3CC/PPP3R1/RELA/RELB/SIRPG/STAT2/SYK/TAB2/TGFB1/TGFB2/TGFBR1/TGFBR2/TMEM64/TNFRSF11A/TNFRSF11B/TNFRSF1A/TNFSF11/TRAF6/TYK2	pos.rank
Hepatitis B	161	-0.340083914575858	-1.22985065599126	0.01998001998002	0.41958041958042	0.400095260776375	8671	tags=54%, list=46%, signal=29%	100506742/5609/4089/64135/5608/581/5604/5925/3454/7040/843/5293/1959/3449/6778/1654/7157/355/3439/2353/54205/6714/890/5579/3456/5603/1643/3661/5600/84699/4088/1017/3576/1386/1385/23118/3725/90993/9134/7048/2033/208/3452/1147/51135/468/4790/4893/836/2002/7042/1432/148327/353376/3665/5291/5290/3445/2185/4775/841/6885/4776/7297/6773/5295/369/7046/1960/7099/8517/5594/7098/5602/7529/3446/64764/5970/3442/3845/673/6775/1387/1026/5595/6774/7189	AKT2/ARAF/ATF2/ATF4/BAX/BRAF/CASP10/CASP12/CASP3/CASP8/CCNA2/CCNE2/CDK2/CDKN1A/CHUK/CREB1/CREB3L1/CREB3L2/CREB3L3/CREB3L4/CREBBP/CXCL8/CYCS/DDB2/DDX3X/EGR2/EGR3/ELK1/EP300/FAS/FOS/IFIH1/IFNA1/IFNA10/IFNA16/IFNA21/IFNA5/IFNA8/IFNAR1/IFNB1/IKBKG/IRAK4/IRF3/IRF7/JUN/KRAS/MAP2K1/MAP2K6/MAP2K7/MAP3K7/MAPK1/MAPK10/MAPK11/MAPK13/MAPK14/MAPK3/NFATC3/NFATC4/NFKB1/NRAS/PIK3CA/PIK3CB/PIK3CD/PIK3R1/PRKCB/PTK2B/RB1/RELA/SMAD3/SMAD4/SRC/STAT2/STAT3/STAT4/STAT6/TAB2/TGFB1/TGFB2/TGFBR1/TGFBR2/TICAM2/TLR3/TLR4/TP53/TRAF6/TYK2/YWHAB	pos.rank
Lipid and atherosclerosis	212	-0.329968647329964	-1.2152956623041	0.020979020979021	0.41958041958042	0.400095260776375	8631	tags=55%, list=46%, signal=30%	4314/5609/5532/1965/5533/9451/91860/5608/581/8795/2932/2081/27035/10010/5293/3449/4973/816/5468/7157/19/355/163688/959/3439/3383/2353/338/54205/6714/4689/3456/653361/805/5603/7412/3606/3661/1649/5600/3312/9619/3593/1536/3576/2919/7132/23118/810/3725/815/29108/5534/208/3592/3452/1147/1543/51135/8797/468/5530/4790/51806/337/4893/836/3308/1549/5330/25833/5452/3305/1432/6347/3309/353376/142678/6257/840/3665/3310/5291/5290/3445/7494/4775/841/6885/6648/10451/1558/4688/5295/7099/8517/5594/5602/6348/22926/817/3446/5747/5970/948/3442/3329/3845/3320/177/5595/387/6403/3306/6774/7189/7409	ABCA1/ABCG1/AGER/AKT2/APOA4/APOB/ATF4/ATF6/BAX/CALM2/CALML3/CALML4/CALML5/CALML6/CAMK2A/CAMK2B/CAMK2D/CASP3/CASP7/CASP8/CCL2/CCL3/CD36/CD40LG/CHUK/CXCL1/CXCL8/CYBB/CYCS/CYP1A1/CYP2A7/CYP2C8/DDIT3/EIF2AK3/EIF2S1/ERN1/FAS/FOS/GSK3B/HSP90AA1/HSPA1L/HSPA2/HSPA4/HSPA5/HSPA6/HSPA8/HSPD1/ICAM1/IFNA1/IFNA10/IFNA16/IFNA21/IFNA5/IFNA8/IFNB1/IKBKG/IL12A/IL12B/IL18/IRAK4/IRF3/IRF7/JUN/KRAS/MAP2K6/MAP2K7/MAP3K7/MAPK1/MAPK10/MAPK11/MAPK13/MAPK14/MAPK3/MIB2/MMP3/NCF1/NCF2/NCF4/NFATC3/NFKB1/NOX1/NRAS/OLR1/PIK3CA/PIK3CB/PIK3CD/PIK3R1/PLCB2/POU2F2/POU2F3/PPARG/PPP3CA/PPP3CB/PPP3CC/PPP3R1/PTK2/PYCARD/RELA/RHOA/RXRB/SELP/SOD2/SRC/STAT3/TAB2/TANK/TICAM2/TLR4/TNFRSF10A/TNFRSF10B/TNFRSF1A/TP53/TRAF6/VAV1/VAV3/VCAM1/XBP1	pos.rank
Th17 cell differentiation	106	-0.357906045436988	-1.26340427333657	0.023976023976024	0.452880452880453	0.431848852901484	6287	tags=42%, list=33%, signal=28%	112744/5603/5600/3605/4088/3572/3113/30009/3725/7048/3459/5534/246778/1147/3119/5530/6097/4790/1432/6257/2475/3115/50616/4775/5588/3109/3594/7297/7046/8517/5594/5602/5970/3320/919/5595/915/3122/6774/3558/27040/917/3460/916/7535	CD247/CD3D/CD3E/CD3G/CHUK/HLA-DMB/HLA-DPA1/HLA-DPB1/HLA-DQB1/HLA-DRA/HSP90AA1/IFNGR1/IFNGR2/IKBKG/IL12RB1/IL17A/IL17F/IL2/IL22/IL27/IL6ST/JUN/LAT/MAPK1/MAPK10/MAPK11/MAPK13/MAPK14/MAPK3/MTOR/NFATC3/NFKB1/PPP3CA/PPP3R1/PRKCQ/RELA/RORC/RXRB/SMAD3/STAT3/TBX21/TGFBR1/TGFBR2/TYK2/ZAP70	pos.rank
Hematopoietic cell lineage	95	-0.363649886610172	-1.26940445946655	0.025974025974026	0.458541458541459	0.437246963562753	5860	tags=41%, list=31%, signal=28%	3575/924/931/3113/2057/910/2209/925/3563/3119/1440/3568/966/3567/2056/909/3674/3673/951/3115/100133941/290/4254/1378/3109/3581/7066/4311/3675/3815/2993/948/911/930/915/3122/914/917/916	ANPEP/CD19/CD1A/CD1B/CD1C/CD2/CD24/CD36/CD37/CD3D/CD3E/CD3G/CD59/CD7/CD8A/CR1/CSF3/EPO/EPOR/FCGR1A/GYPA/HLA-DMB/HLA-DPA1/HLA-DPB1/HLA-DQB1/HLA-DRA/IL3RA/IL5/IL5RA/IL7R/IL9R/ITGA2/ITGA2B/ITGA3/KIT/KITLG/MME/MS4A1/THPO	pos.rank
Nucleocytoplasmic transport	104	-0.359325704773301	-1.26641675732431	0.026973026973027	0.458541458541459	0.437246963562753	7332	tags=39%, list=39%, signal=24%	8086/23511/9972/6612/30000/10762/56001/64328/55705/79711/3843/7919/25909/402569/9883/7329/129401/7341/10526/3841/79228/55308/3840/6613/23214/3836/11097/65110/1917/94026/5905/65109/9670/81929/91181/11260/79902/79023/22985/55916/10527	AAAS/ACIN1/AHCTF1/DDX19A/DDX39B/EEF1A2/IPO13/IPO4/IPO5/IPO7/IPO8/IPO9/KPNA1/KPNA4/KPNA5/KPNA7/NUP153/NUP188/NUP210L/NUP35/NUP37/NUP50/NUP85/NUP42/NXF2/NXT2/POM121/POM121L2/RANGAP1/SEH1L/SUMO1/SUMO2/SUMO3/THOC6/TNPO2/UBE2I/UPF3A/UPF3B/XPO4/XPO6/XPOT	pos.rank
Long-term depression	59	-0.387564221975088	-1.30260544915606	0.028971028971029	0.46905475476904	0.447272026219395	3846	tags=34%, list=20%, signal=27%	2895/2977/4893/5330/2890/2983/1394/5518/4842/2776/2892/2891/3479/369/8681/5594/3845/673/3709/5595	ARAF/BRAF/CRHR1/GNAQ/GRIA1/GRIA2/GRIA3/GRID2/GUCY1A2/GUCY1B1/IGF1/ITPR2/JMJD7-PLA2G4B/KRAS/MAPK1/MAPK3/NOS1/NRAS/PLCB2/PPP2R1A	pos.rank
Vibrio cholerae infection	48	-0.39848883381429	-1.3110663289246	0.042957042957043	0.503634296737745	0.480245707105961	6050	tags=60%, list=32%, signal=41%	51606/127124/533/23480/5336/527/5566/115/155066/375/9414/529/5567/528/245973/245972/523/55176/1080/535/11015/10945/3784/11014/525/10952/29927/90423/5568	ADCY9/ARF1/ATP6V0A1/ATP6V0B/ATP6V0C/ATP6V0D2/ATP6V0E2/ATP6V1A/ATP6V1B1/ATP6V1C1/ATP6V1C2/ATP6V1E1/ATP6V1E2/ATP6V1G3/ATP6V1H/CFTR/KCNQ1/KDELR1/KDELR2/KDELR3/PLCG2/PRKACA/PRKACB/PRKACG/SEC61A1/SEC61A2/SEC61B/SEC61G/TJP2	pos.rank
Chemical carcinogenesis - DNA adducts	66	-0.37844276840623	-1.28334120627132	0.036963036963037	0.503634296737745	0.480245707105961	9726	tags=71%, list=52%, signal=34%	9446/2938/1548/54659/1576/54575/2953/1544/1571/221357/4258/2940/2948/54579/1545/1557/7363/54658/7364/374875/7366/373156/2947/119391/1553/7367/9/2944/2939/6818/10941/1543/54577/653689/10720/1549/6822/79799/54657/1558/10/2949/64816/4257/6817/1577/3290	CYP1A1/CYP1A2/CYP1B1/CYP2A13/CYP2A6/CYP2A7/CYP2C19/CYP2C8/CYP2E1/CYP3A4/CYP3A43/CYP3A5/GSTA1/GSTA2/GSTA3/GSTA5/GSTK1/GSTM1/GSTM3/GSTM4/GSTM5/GSTO1/GSTO2/GSTT2/GSTT2B/HSD11B1/HSD11B1L/MGST1/MGST2/NAT1/NAT2/SULT1A1/SULT1A3/SULT2A1/UGT1A1/UGT1A10/UGT1A3/UGT1A4/UGT1A5/UGT1A7/UGT2A1/UGT2A3/UGT2B11/UGT2B15/UGT2B17/UGT2B4/UGT2B7	pos.rank
Steroid hormone biosynthesis	61	-0.380492783110952	-1.28134166964349	0.038961038961039	0.503634296737745	0.480245707105961	7082	tags=54%, list=38%, signal=34%	54579/412/1545/7363/54658/7364/3292/374875/7366/1586/1589/7367/7923/1109/1581/10941/1543/54577/10720/79154/9420/3293/1588/79799/51144/54657/1645/79644/6820/51170/1577/8644/3290	AKR1C1/AKR1C3/AKR1C4/CYP17A1/CYP19A1/CYP1A1/CYP1B1/CYP21A2/CYP3A5/CYP7A1/CYP7B1/DHRS11/HSD11B1/HSD11B1L/HSD17B1/HSD17B11/HSD17B12/HSD17B3/HSD17B8/SRD5A3/STS/SULT2B1/UGT1A1/UGT1A4/UGT1A5/UGT1A7/UGT2A1/UGT2A3/UGT2B11/UGT2B15/UGT2B17/UGT2B4/UGT2B7	pos.rank
