ID	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	symbol	direct
Vasopressin-regulated water reabsorption	44	-0.411543091252127	-1.35051202506907	0.031968031968032	0.772161172161172	0.76751318856582	8637	tags=64%, list=46%, signal=34%	5869/10671/1783/10540/90993/359/1385/6810/5568/398/140735/360/1781/1778/5868/148327/6844/361/51164/64764/1639/4905/115/8655/79659/84699/1780/8766	RAB11A/DYNC1I1/CREB3L3/DYNC2H1/DYNLL1/ADCY9/NSF/DCTN1/CREB3L2/DCTN4/AQP4/VAMP2/CREB3L4/RAB5A/DYNC1H1/DYNC1I2/AQP3/DYNLL2/ARHGDIG/PRKACG/STX4/CREB1/AQP2/CREB3L1/DCTN2/DYNC1LI2/DCTN6/RAB5B	pos.rank
RIG-I-like receptor signaling pathway	72	-0.369975025769907	-1.27983013709336	0.02997002997003	0.772161172161172	0.76751318856582	4364	tags=38%, list=23%, signal=29%	8717/103/5601/4214/5970/5603/338376/7186/3443/9641/3661/8517/7706/6885/5600/9636/3627/26007/3467/64135/7189/3440/1432/3441/57506/9474/3593	IL12B/ATG5/MAVS/IFNA4/MAPK14/IFNA2/TRAF6/IFIH1/IFNW1/TKFC/CXCL10/ISG15/MAPK11/MAP3K7/TRIM25/IKBKG/IRF3/IKBKE/IFNA6/TRAF2/IFNE/MAPK13/RELA/MAP3K1/MAPK9/ADAR/TRADD	pos.rank
Morphine addiction	90	-0.354571368639642	-1.24867745043215	0.033966033966034	0.772161172161172	0.76751318856582	5583	tags=38%, list=30%, signal=27%	10846/3762/2792/5144/157/2556/2562/5137/5582/2566/4988/5150/54331/408/113/2786/2558/2773/2793/115/2870/5139/10681/1812/2868/134/2554/2782/107/773/2788/2555/2550/50940	PDE11A/GABBR1/GABRA2/GNG7/CACNA1A/ADCY1/GNB1/GABRA1/ADORA1/GRK4/DRD1/GNB5/PDE3A/GRK6/ADCY9/GNGT2/GNAI3/GABRA5/GNG4/ADCY7/ARRB1/GNG2/PDE7A/OPRM1/GABRG2/PRKCG/PDE1C/GABRB3/GABRA3/GRK3/PDE4D/GNGT1/KCNJ5/PDE10A	pos.rank
Maturity onset diabetes of the young	24	-0.452381195511216	-1.37282610146763	0.0482412060301508	0.865802697699021	0.860591043861969	5241	tags=50%, list=28%, signal=36%	5078/3174/3087/2645/3175/222546/389692/3280/3375/5080/4760/50674	NEUROG3/NEUROD1/PAX6/IAPP/HES1/MAFA/RFX6/ONECUT1/GCK/HHEX/HNF4G/PAX4	pos.rank
JAK-STAT signaling pathway	165	-0.325248923449894	-1.19389006247465	0.047952047952048	0.865802697699021	0.860591043861969	8893	tags=59%, list=47%, signal=31%	6655/2475/2033/9466/3581/59067/3597/282618/10000/2056/9306/3574/8027/1270/30837/11009/5295/3589/51561/8835/50615/595/3595/3601/3572/3596/3717/1438/5291/3592/50604/5296/3447/3594/9063/5777/5618/9021/116379/246778/7297/2688/2273/3562/5781/4609/3455/3563/3590/3565/3444/6773/1026/3952/9655/55801/163702/3567/8503/3568/338376/2690/2689/5617/3443/10254/3598/122809/3976/3467/3600/1439/894/3460/2885/316/3440/3459/5292/6772/596/3454/3441/3458/3559/5154/6654/4170/282616/3561/3716/3593/3977/3718/896/5894/1154	CISH/RAF1/CCND3/JAK3/LIFR/IL12B/JAK1/IL2RG/IFNL2/MCL1/SOS1/PDGFA/IL2RA/IFNG/IFNA4/IFNAR1/BCL2/STAT1/PIM1/IFNGR1/IFNA2/AOX1/GRB2/IFNGR2/CCND2/CSF2RB/IL15/IFNW1/LIF/SOCS4/IL13RA2/STAM2/IFNA6/PRL/GH2/GHR/IFNE/IL5RA/PIK3R3/IL5/IFNLR1/IL26/SOCS5/LEP/CDKN1A/STAT2/IFNA7/IL4/IL11RA/IL3RA/IFNAR2/MYC/PTPN11/IL3/FHL1/GH1/TYK2/IL27/IL22RA2/SOCS3/PRLR/PTPN6/PIAS2/IL12RB1/IFNA13/PIK3R2/IL20/IL12A/PIK3CB/CSF2RA/JAK2/IL13/IL6ST/IL15RA/IL12RB2/CCND1/IL21R/SOCS2/IL23A/IL11/PIK3R1/IL24/SOCS7/CNTF/STAM/IL7/SOCS6/EPO/AKT3/IFNL1/IL13RA1/IL21/IL9R/IL27RA/EP300/MTOR/SOS2	pos.rank
Parkinson disease	251	-0.309686270516635	-1.15861446951764	0.047952047952048	0.865802697699021	0.860591043861969	6487	tags=41%, list=35%, signal=27%	293/7277/7419/9451/6647/7922/1351/5695/801/10381/3710/1843/5691/3831/6390/1537/79861/4726/514/498/203068/10213/83447/1345/3800/1649/4715/4709/9861/84701/10131/11315/581/4718/7494/5601/7295/4710/4722/7386/57181/283375/808/9377/9817/4698/4719/506/9167/7385/5706/6263/5714/347688/2773/4723/5702/65018/5704/5690/4707/201266/4217/818/7381/4731/5717/347733/5684/1812/2861/5718/513/2774/90550/4708/6570/29986/5687/4695/54205/5685/5708/4696/7318/91860/4137/5689/5713/5692/27429/27173/5709/468/6622/1347/6391/5682/522/5688/4128/163688/6531/10383	TUBB4B/SLC6A3/CALML6/MAOA/PSMA7/ATP5PF/PSMA1/SDHC/COX7A2/SNCA/ATF4/PSMD3/SLC39A1/HTRA2/PSMB4/PSMD7/PSMB1/MAPT/CALML4/UBA7/NDUFA3/PSMD2/PSMA4/CYCS/NDUFA2/PSMA6/SLC39A2/SLC18A1/NDUFB2/MCU/GNAL/ATP5F1D/PSMD12/GPR37/DRD1/PSMA3/TUBB2B/PSMD11/NDUFV3/UQCRB/CAMK2G/MAP3K5/SLC39A11/NDUFB1/PSMB2/PSMC4/PINK1/PSMC3/NDUFV1/GNAI3/TUBB8/PSMD8/RYR3/PSMC6/UQCRC2/COX7A2L/ATP5F1B/NDUFS1/NDUFA5/KEAP1/COX5A/CALM3/SLC39A5/SLC39A10/UQCRFS1/NDUFS3/NDUFB4/TXN/MAPK9/XBP1/NDUFC2/BAX/PARK7/TRAP1/COX4I2/PSMD6/NDUFB3/NDUFB9/DDIT3/KIF5C/COX6C/SLC25A31/PSMD14/TUBB/ATP5F1A/ATP5F1E/NDUFS6/TUBAL3/CYC1/SDHB/KLC1/PSMB3/DUSP1/ITPR3/TUBB3/CALM1/PSMB7/COX8A/SLC39A7/SOD1/EIF2AK3/VDAC3/TUBA4A/SLC25A6	pos.rank
PI3K-Akt signaling pathway	353	-0.302306004454777	-1.14481809988995	0.041958041958042	0.865802697699021	0.860591043861969	8896	tags=53%, list=47%, signal=29%	1977/6655/4909/2066/2475/4893/92579/1435/1388/2254/7448/10000/5525/2056/356/7531/3574/23566/29941/23678/23035/2069/1282/5526/5295/1292/2932/5105/3685/118788/5979/90993/3678/1943/3912/1385/1299/595/2249/5521/3914/6794/3480/3717/10161/10110/3479/5291/5228/5296/5605/7097/3447/2784/2250/7248/57121/2335/4193/5618/1021/1147/4914/3691/8115/3693/7059/1278/4908/6198/2688/1277/3562/7099/2792/284/5747/4609/2321/7058/3455/3563/5518/1027/3565/6256/2253/3444/3675/3082/3672/1026/8074/7060/9623/6446/54331/9048/253314/148327/117145/5970/7249/8503/3674/6009/5516/200186/2260/2690/2689/5617/3443/5586/2786/5519/5623/64764/3918/5529/8517/3673/894/4902/285/131873/3791/2793/3688/1946/6696/10681/2885/7422/2255/3694/56034/3910/57521/1311/10971/3440/7143/1291/4915/1386/2247/2782/596/3164/3454/3680/3481/4254/3441/84699/3371/3559/5154/64223/8515/6654/3845/4170/2149/5520/5528/6199/1128/3561/5522/5170/10018/2251/3716/2322/3326/2788/1944/468/5595/2997/3718/2064/1286/7010/896/5894	RAF1/CCND3/TEK/COL4A4/ERBB2/JAK3/GYS1/MAPK3/ATF4/EFNA3/GNG7/HSP90AB1/FLT3/JAK1/FGF6/BCL2L11/PDPK1/PPP2R2C/IL2RG/CHRM1/RPS6KB2/PPP2R5D/PPP2R2A/F2R/MCL1/KRAS/SOS1/ITGA10/MLST8/PDGFA/IL2RA/TNC/CREB3L3/IFNA4/KITLG/IGF2/ITGA9/IFNAR1/NR4A1/BCL2/GNB1/FGF2/ATF2/NTRK2/COL6A1/TNR/IFNA2/YWHAQ/COMP/RPTOR/LAMA4/PDGFC/ITGB6/FGF10/VEGFA/GRB2/GNB5/SPP1/EFNA5/ITGB1/GNGT2/KDR/COL6A6/ANGPT2/NRTN/CCND2/ITGA2/IKBKG/PPP2R5E/LAMC2/CREB3L2/PSPN/PPP2R1B/GNG4/PKN2/IFNA6/PRL/GH2/GHR/FGFR1/CRTC2/PPP2CB/RHEB/ITGA2B/PIK3R3/TSC2/RELA/THEM4/CREB3L4/EIF4E1B/ARTN/GNG2/SGK1/TCL1B/THBS4/FGF23/CDKN1A/ITGA1/HGF/ITGA3/IFNA7/FGF8/RXRA/IL4/CDKN1B/PPP2R1A/IL3RA/IFNAR2/THBS2/FLT1/MYC/PTK2/ANGPT1/GNGT1/TLR4/IL3/COL1A1/GH1/RPS6KB1/NTF3/COL1A2/THBS3/ITGB5/TCL1A/ITGB4/NTRK1/CHUK/CDK6/PRLR/MDM2/FN1/LPAR5/TSC1/FGF5/GNB3/IFNA13/TLR2/MAP2K2/PIK3R2/PGF/PIK3CB/IGF1/SGK2/LPAR6/JAK2/IGF1R/STK11/LAMB3/PPP2R2B/FGF4/CCND1/COL9A3/CREB1/LAMB1/EFNA2/ITGA5/CREB3L1/RET/PIK3AP1/ITGAV/PCK1/GSK3B/COL6A2/PIK3R1/PPP2R5B/COL4A1/EREG/PHLPP2/SGK3/PKN3/LPAR3/IL7/YWHAE/FASLG/EPO/PPP2R5A/AKT3/VTN/FGF9/ATF6B/CSF1/G6PC3/NRAS/MTOR/ERBB4/NTF4/SOS2/EIF4E	pos.rank
Thiamine metabolism	15	-0.497091496556697	-1.38709380219881	0.0710607621009269	0.949915469146238	0.944197502901957	5943	tags=53%, list=32%, signal=36%	251/79178/27010/249/52/26289/248/158067	AK8/ALPI/AK5/ACP1/ALPL/TPK1/THTPA/ALPG	pos.rank
Phenylalanine metabolism	16	-0.473134239836164	-1.33377780472131	0.0972364380757421	0.949915469146238	0.944197502901957	6930	tags=69%, list=37%, signal=43%	2805/4282/221/137362/8639/222/2806/1644/218/4128/6898	TAT/MAOA/ALDH3A1/DDC/GOT2/ALDH3B2/AOC3/GOT1L1/ALDH3B1/MIF/GOT1	pos.rank
Folate biosynthesis	27	-0.429698051855126	-1.32385401906308	0.0773869346733668	0.949915469146238	0.944197502901957	3756	tags=41%, list=20%, signal=33%	249/5092/8836/8644/10243/248/5805/231/121278/7166/2356	FPGS/TPH1/TPH2/AKR1B1/PTS/ALPI/GPHN/AKR1C3/GGH/PCBD1/ALPL	pos.rank
Glycosphingolipid biosynthesis - lacto and neolacto series	28	-0.421456748070394	-1.30498033015199	0.0833333333333333	0.949915469146238	0.944197502901957	5146	tags=36%, list=27%, signal=26%	79369/2651/8706/8703/2529/6487/10402/8702/2526/10317	B3GALT5/FUT4/B4GALT4/ST3GAL6/ST3GAL3/FUT7/B4GALT3/B3GALNT1/GCNT2/B3GNT4	pos.rank
Phototransduction	26	-0.417242175589242	-1.27868532958905	0.110663983903421	0.949915469146238	0.944197502901957	7919	tags=62%, list=42%, signal=36%	2986/2779/6010/8787/801/131890/2792/2780/1258/5145/808/2978/2782/91860/163688/5957	RCVRN/CALML6/CALML4/GNB1/GUCA1A/CALM3/PDE6A/CNGB1/GNAT2/GNGT1/GRK7/CALM1/RGS9/RHO/GNAT1/GUCY2F	pos.rank
RNA polymerase	34	-0.398361577811431	-1.26821697425483	0.0932798395185557	0.949915469146238	0.944197502901957	6141	tags=47%, list=33%, signal=32%	64425/55703/84265/5440/51728/30834/5441/5430/84172/9533/51082/5434/10623/10621/221830/5432	POLR2C/POLR1F/POLR3F/POLR3C/POLR2E/POLR1D/POLR1C/POLR1B/POLR2A/POLR2L/POLR1H/POLR3K/POLR2K/POLR3GL/POLR3B/POLR1E	pos.rank
alpha-Linolenic acid metabolism	25	-0.401374222420096	-1.22645242615943	0.163490471414243	0.949915469146238	0.944197502901957	3546	tags=36%, list=19%, signal=29%	5321/30/26279/100137049/84647/81579/5319/64600/5322	PLA2G5/PLA2G2F/PLA2G1B/PLA2G12A/PLA2G12B/PLA2G4B/PLA2G2D/ACAA1/PLA2G4A	pos.rank
Serotonergic synapse	110	-0.335774700289234	-1.19982346023481	0.0609390609390609	0.949915469146238	0.944197502901957	5910	tags=38%, list=32%, signal=26%	3760/3710/1843/3762/2792/3359/200909/2562/5582/5331/240/54331/10411/5321/3354/2786/3358/2773/3355/2793/5742/1644/10681/100137049/673/3361/2782/3351/6570/1562/2776/3357/3845/7220/773/170572/2788/5595/121278/7166/4128/5894	RAF1/MAOA/TPH1/TPH2/MAPK3/GNG7/HTR3C/CACNA1A/TRPC1/KRAS/HTR2B/GNAQ/CYP2C18/SLC18A1/HTR1B/GNB1/HTR5A/BRAF/PLA2G4B/GNB5/DDC/PTGS1/GNGT2/HTR1F/GNAI3/HTR2C/GNG4/HTR1E/PLA2G4A/RAPGEF3/GNG2/ALOX5/PLCB3/PRKCG/GABRB3/HTR3D/HTR3A/GNGT1/KCNJ5/DUSP1/ITPR3/KCNJ3	pos.rank
Leishmaniasis	60	-0.351299805641251	-1.19147830689588	0.133866133866134	0.949915469146238	0.944197502901957	7119	tags=47%, list=38%, signal=29%	3717/3592/7097/5777/4792/3654/7099/3565/4615/3689/5970/5603/7042/6885/51135/5600/3460/3688/653361/7189/1915/3459/6772/1432/3458/3716/5595/3593	IL12B/MAPK3/JAK1/IFNG/MAPK14/STAT1/IFNGR1/EEF1A1/TRAF6/NCF1/ITGB1/IFNGR2/MAPK11/IRAK4/MAP3K7/TGFB2/MAPK13/RELA/ITGB2/MYD88/IL4/TLR4/IRAK1/NFKBIA/PTPN6/TLR2/IL12A/JAK2	pos.rank
Malaria	48	-0.359072448381352	-1.19041284168164	0.154845154845155	0.949915469146238	0.944197502901957	6796	tags=46%, list=36%, signal=29%	3592/3383/7097/7059/948/7099/3043/7058/3082/7060/4615/6383/959/3689/6382/7042/5175/3820/1311/2993/3458/7412	VCAM1/IFNG/GYPA/COMP/KLRB1/PECAM1/TGFB2/SDC1/ITGB2/CD40LG/SDC2/MYD88/THBS4/HGF/THBS2/HBB/TLR4/CD36/THBS3/TLR2/ICAM1/IL12A	pos.rank
Neurotrophin signaling pathway	117	-0.330760399094556	-1.18740477281857	0.0799200799200799	0.949915469146238	0.944197502901957	8893	tags=59%, list=47%, signal=31%	6655/4909/4893/10000/356/7531/5295/817/2932/4215/5906/5602/6272/5607/4145/398/5291/5296/5605/10603/4914/4792/11213/801/4916/4908/3654/5781/27330/5664/6197/399694/581/5601/25970/4214/5970/8503/25/5603/808/51135/5600/814/9261/4217/818/10782/53358/2885/7189/11108/673/4915/1432/596/387/6654/3845/5336/8767/91860/5170/468/5595/4794/5598/163688/5894	RAF1/CALML6/MAPK7/NFKBIE/MAPK3/ATF4/PDPK1/CALML4/RIPK2/PLCG2/KRAS/SOS1/RHOA/BCL2/MAPK14/NTRK2/BRAF/PRDM4/TRAF6/GRB2/SHC3/ZNF274/CAMK2G/MAP3K5/MAPKAPK2/CAMK4/MAPK11/IRAK4/CALM3/MAPK13/ABL1/PIK3R3/RELA/MAP3K1/SH2B1/MAPK9/BAX/SHC4/RPS6KA3/PSEN2/RPS6KA6/PTPN11/IRAK1/NTF3/NTRK3/CALM1/IRAK3/NFKBIA/NTRK1/SH2B2/MAP2K2/PIK3R2/PIK3CB/ARHGDIG/MATK/MAP2K5/SORT1/MAPK10/RAP1A/MAP3K3/GSK3B/CAMK2D/PIK3R1/YWHAE/FASLG/AKT3/NRAS/NTF4/SOS2	pos.rank
