ID	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	symbol	direct
Ubiquinone and other terpenoid-quinone biosynthesis	11	-0.552814266380335	-1.45401975090899	0.0548387096774194	0.984474241354975	0.984474241354975	1810	tags=36%, list=10%, signal=33%	2677/154807/51004/79001	COQ6/GGCX/VKORC1/VKORC1L1	pos.rank
Steroid biosynthesis	20	-0.458423225702882	-1.35231599117688	0.0750507099391481	0.984474241354975	0.984474241354975	6905	tags=55%, list=37%, signal=35%	1717/2222/120227/1591/8435/50814/3930/3988/1718/6309/1056	CEL/CYP24A1/CYP2R1/DHCR24/DHCR7/FDFT1/LBR/LIPA/NSDHL/SC5D/SOAT2	pos.rank
Glycosphingolipid biosynthesis - globo and isoglobo series	16	-0.458958821169452	-1.30138468839584	0.126543209876543	0.984474241354975	0.984474241354975	6882	tags=69%, list=37%, signal=44%	6482/2717/3073/6489/2524/8706/2523/4668/28/10690/6483	ABO/B3GALNT1/FUT1/FUT2/FUT9/GLA/HEXA/NAGA/ST3GAL1/ST3GAL2/ST8SIA1	pos.rank
Biosynthesis of nucleotide sugars	36	-0.404373625357625	-1.29143862137169	0.0750750750750751	0.984474241354975	0.984474241354975	10147	tags=75%, list=54%, signal=35%	5236/7358/3099/3101/2762/55907/54187/5238/2592/55276/2673/140838/197258/55577/29925/80201/2584/2645/9945/6675/91373/29926/7360/2585/64841/10020/5372	CMAS/FCSK/GALK1/GALK2/GALT/GCK/GFPT1/GFPT2/GMDS/GMPPA/GMPPB/GNE/GNPNAT1/HK2/HK3/HKDC1/NAGK/NANP/NANS/PGM1/PGM2/PGM3/PMM1/UAP1/UAP1L1/UGDH/UGP2	pos.rank
Glycine, serine and threonine metabolism	39	-0.396657614143103	-1.27967118663022	0.082	0.984474241354975	0.984474241354975	7142	tags=51%, list=38%, signal=32%	132158/26227/29968/4129/10993/64902/55349/1610/501/1738/2628/212/51268/5223/441531/1491/63826/113675/314/5224	AGXT2/ALAS2/ALDH7A1/AOC2/CHDH/CTH/DAO/DLD/GATM/GLYCTK/MAOB/PGAM1/PGAM2/PGAM4/PHGDH/PIPOX/PSAT1/SDS/SDSL/SRR	pos.rank
Butanoate metabolism	27	-0.414087074687215	-1.27534648680713	0.112121212121212	0.984474241354975	0.984474241354975	4748	tags=44%, list=25%, signal=33%	5019/3157/3158/54511/35/1962/79944/7915/65985/18/1892/64064	AACS/ABAT/ACADS/ALDH5A1/ECHS1/EHHADH/HMGCLL1/HMGCS1/HMGCS2/L2HGDH/OXCT1/OXCT2	pos.rank
Chronic myeloid leukemia	75	-0.366609833962015	-1.26184791469549	0.051948051948052	0.984474241354975	0.984474241354975	5221	tags=37%, list=28%, signal=27%	4088/4193/7157/2122/867/5295/1488/7043/5291/1487/8517/3265/4089/1399/5781/581/25/25759/861/6776/369/53358/7048/4609/1021/595/1019/2885	ABL1/ARAF/BAX/CBL/CCND1/CDK4/CDK6/CRKL/CTBP1/CTBP2/GRB2/HRAS/IKBKG/MDM2/MECOM/MYC/PIK3CB/PIK3R1/PTPN11/RUNX1/SHC2/SHC3/SMAD3/SMAD4/STAT5A/TGFB3/TGFBR2/TP53	pos.rank
Proximal tubule bicarbonate reclamation	23	-0.418654424574782	-1.25995359270818	0.130171543895056	0.984474241354975	0.984474241354975	5334	tags=57%, list=28%, signal=41%	1468/2747/478/2744/760/5105/481/6550/10991/483/23439/482/762	ATP1A3/ATP1B1/ATP1B2/ATP1B3/ATP1B4/CA2/CA4/GLS/GLUD2/PCK1/SLC25A10/SLC38A3/SLC9A3	pos.rank
Vasopressin-regulated water reabsorption	42	-0.384682782773719	-1.25127873181703	0.099	0.984474241354975	0.984474241354975	7989	tags=60%, list=43%, signal=34%	64764/79659/5568/10488/51626/359/396/115/6810/1385/5567/9230/10540/4905/148327/51143/5566/554/5869/1778/360/90993/1780/2778/397	ADCY9/AQP2/AQP3/ARHGDIA/ARHGDIB/AVPR2/CREB1/CREB3/CREB3L1/CREB3L2/CREB3L4/DCTN2/DYNC1H1/DYNC1I1/DYNC1LI1/DYNC2H1/DYNC2LI1/GNAS/NSF/PRKACA/PRKACB/PRKACG/RAB11B/RAB5B/STX4	pos.rank
Autophagy - other	32	-0.393489231673303	-1.24086121919779	0.135406218655968	0.984474241354975	0.984474241354975	9043	tags=72%, list=48%, signal=37%	64223/8678/2475/55062/60673/57521/11337/5289/84938/79065/23710/64422/11345/55054/23192/3476/441925/84971/5516/55102/115201/10533/9706	ATG101/ATG16L1/ATG2B/ATG3/ATG4A/ATG4B/ATG4C/ATG4D/ATG7/ATG9A/BECN1/BECN2/GABARAP/GABARAPL1/GABARAPL2/IGBP1/MLST8/MTOR/PIK3C3/PPP2CB/RPTOR/ULK2/WIPI1	pos.rank
Inositol phosphate metabolism	73	-0.358285048161358	-1.2306158095325	0.0779220779220779	0.984474241354975	0.984474241354975	6574	tags=45%, list=35%, signal=29%	5289/5293/5333/3612/55300/51477/9562/3628/23007/3633/5291/8395/9107/3707/10423/64768/8897/8396/3631/51196/23396/56623/27124/23236/79837/8394/5728/8898/3635/3706/5287/253430/3636	CDIPT/IMPA1/INPP1/INPP4A/INPP5B/INPP5D/INPP5E/INPP5J/INPPL1/IPMK/IPPK/ISYNA1/ITPKA/ITPKB/MINPP1/MTMR2/MTMR3/MTMR6/PI4K2B/PIK3C2B/PIK3C3/PIK3CB/PIK3CD/PIP4K2B/PIP4K2C/PIP5K1A/PIP5K1B/PIP5K1C/PLCB1/PLCD1/PLCE1/PLCH1/PTEN	pos.rank
Nitrogen metabolism	17	-0.427847017429286	-1.22462014781009	0.193415637860082	0.984474241354975	0.984474241354975	7946	tags=59%, list=42%, signal=34%	761/2747/1373/763/759/377677/760/768/765/762	CA1/CA13/CA2/CA3/CA4/CA5A/CA6/CA9/CPS1/GLUD2	pos.rank
Mismatch repair	22	-0.408474182596757	-1.21919719123679	0.167846309403438	0.984474241354975	0.984474241354975	9185	tags=73%, list=49%, signal=37%	5982/2956/5111/5424/4437/3978/4436/27030/9156/4292/10714/5985/5425/6119/5981/29935	EXO1/LIG1/MLH1/MLH3/MSH2/MSH3/MSH6/PCNA/POLD1/POLD2/POLD3/RFC1/RFC2/RFC5/RPA3/RPA4	pos.rank
Phosphatidylinositol signaling system	96	-0.346673362223668	-1.21614815019675	0.0629370629370629	0.984474241354975	0.984474241354975	6270	tags=42%, list=33%, signal=28%	5293/5333/801/3612/55300/3628/8526/5295/3633/9162/8525/5291/8395/9107/1609/3707/10423/64768/8897/8396/3631/51196/808/23396/54928/56623/805/23236/139189/160851/79837/8394/5728/8898/3635/1606/3706/5287/253430/3636	CALM1/CALM2/CALM3/CDIPT/DGKA/DGKE/DGKH/DGKI/DGKK/DGKQ/DGKZ/IMPA1/BPNT2/INPP1/INPP4A/INPP5B/INPP5D/INPP5E/INPPL1/IPMK/IPPK/ITPKA/ITPKB/MTMR2/MTMR3/MTMR6/PI4K2B/PIK3C2B/PIK3CB/PIK3CD/PIK3R1/PIP4K2B/PIP4K2C/PIP5K1A/PIP5K1B/PIP5K1C/PLCB1/PLCD1/PLCE1/PTEN	pos.rank
Renin secretion	69	-0.355824302681676	-1.21612275075153	0.0939060939060939	0.984474241354975	0.984474241354975	7928	tags=54%, list=42%, signal=31%	2983/1179/5734/5568/5532/153/22802/3710/5530/1908/801/4878/1385/5567/3778/5534/2773/775/154/84876/185/5566/5732/4881/5535/183/808/2770/2982/805/155/5593/23236/1907/2977/2778/1636	ACE/ADRB1/ADRB2/ADRB3/AGT/AGTR1/CACNA1C/CALM1/CALM2/CALM3/CLCA1/CLCA4/CREB1/EDN2/EDN3/GNAI1/GNAI3/GNAS/GUCY1A2/GUCY1A1/GUCY1B1/ITPR3/KCNMA1/NPPA/NPR1/ORAI1/PLCB1/PPP3CA/PPP3CB/PPP3R1/PPP3R2/PRKACA/PRKACB/PRKACG/PRKG2/PTGER2/PTGER4	pos.rank
Lysine degradation	60	-0.358916629467028	-1.21404888024194	0.103896103896104	0.984474241354975	0.984474241354975	6883	tags=55%, list=37%, signal=35%	56950/123688/79813/223/219/10157/79709/7799/84444/64754/5351/2122/85007/56979/501/8985/1738/9757/23127/9869/6839/1962/79823/93166/51268/2146/55904/1892/55870/51166/55217/11105/63976	AADAT/AASS/ALDH1B1/ALDH7A1/ALDH9A1/ASH1L/CAMKMT/COLGALT1/COLGALT2/DLD/DOT1L/ECHS1/EHHADH/EHMT1/EZH2/HYKK/KMT2B/KMT2E/MECOM/PHYKPL/PIPOX/PLOD1/PLOD3/PRDM16/PRDM2/PRDM6/PRDM7/PRDM9/SETDB1/SMYD2/SMYD3/SUV39H1/TMLHE	pos.rank
Nucleocytoplasmic transport	103	-0.340908026990488	-1.20445952085185	0.0549450549450549	0.984474241354975	0.984474241354975	8969	tags=60%, list=48%, signal=32%	9972/55110/2733/23039/100101267/4116/7329/9883/55705/59343/10762/79228/23633/29107/56000/10189/7175/57510/51068/64901/9688/8480/402569/10482/57122/22916/4927/84321/11260/23279/81929/10526/6612/22985/3837/3839/55916/23214/3843/1915/7919/6613/3840/10250/22794/57187/91181/65109/23165/65110/11097/10073/8021/3836/3838/5901/79902/64328/728343/7514/94026/9631	ACIN1/ALYREF/CASC3/DDX39B/EEF1A1/GLE1/IPO5/IPO8/IPO9/KPNA1/KPNA2/KPNA3/KPNA4/KPNA6/KPNA7/KPNB1/MAGOH/MAGOHB/NCBP2/NMD3/NUP107/NUP153/NUP155/NUP160/NUP205/NUP210L/NUP214/NUP50/NUP85/NUP88/NUP93/NUP42/NXF1/NXF2B/NXF3/NXT1/NXT2/POM121/POM121C/POM121L2/RAE1/RAN/RANBP17/SEH1L/SENP2/SNUPN/SRRM1/SUMO2/SUMO3/THOC2/THOC3/THOC6/TPR/UBE2I/UPF3A/UPF3B/XPO1/XPO4/XPO5/XPO6/XPO7/XPOT	pos.rank
Amino sugar and nucleotide sugar metabolism	48	-0.364323575218042	-1.20296371105851	0.137	0.984474241354975	0.984474241354975	10147	tags=71%, list=54%, signal=33%	5236/7358/3099/3101/2762/55907/54187/10007/5238/2592/55276/2673/140838/197258/80896/55577/3073/29925/80201/5973/2584/51700/2645/9945/1118/1727/6675/91373/29926/7360/2585/64841/10020/5372	CHIT1/CMAS/CYB5R2/CYB5R3/FCSK/GALK1/GALK2/GALT/GCK/GFPT1/GFPT2/GMDS/GMPPA/GMPPB/GNE/GNPDA1/GNPNAT1/HEXA/HK2/HK3/HKDC1/NAGK/NANP/NANS/NPL/PGM1/PGM2/PGM3/PMM1/RENBP/UAP1/UAP1L1/UGDH/UGP2	pos.rank
Glucagon signaling pathway	103	-0.339408284184091	-1.19916079110957	0.0629370629370629	0.984474241354975	0.984474241354975	8518	tags=51%, list=45%, signal=28%	5465/5207/150094/5161/126129/64764/5568/5532/10488/10891/2538/3710/5530/3948/2033/1386/801/1385/5567/5534/5255/5211/32/5162/3276/5105/2308/148327/815/5571/3945/2645/5836/5160/5566/8789/51422/5260/5256/5223/441531/5535/5564/2641/808/5315/1374/805/23236/90993/5224/2778/817	ACACB/ATF2/CALM1/CALM2/CALM3/CAMK2A/CAMK2D/CPT1A/CPT1C/CREB1/CREB3/CREB3L1/CREB3L2/CREB3L4/EP300/FBP2/FOXO1/G6PC1/GCG/GCK/GNAS/ITPR3/LDHB/LDHC/PCK1/PDHA1/PDHA2/PDHB/PFKFB1/PFKL/PGAM1/PGAM2/PGAM4/PHKA1/PHKA2/PHKG1/PKM/PLCB1/PPARA/PPARGC1A/PPP3CA/PPP3CB/PPP3R1/PPP3R2/PRKAB1/PRKACA/PRKACB/PRKACG/PRKAG1/PRKAG2/PRMT1/PYGL/SIK1	pos.rank
Viral life cycle - HIV-1	62	-0.351220242753878	-1.19160817933348	0.12987012987013	0.984474241354975	0.984474241354975	7539	tags=44%, list=40%, signal=26%	6598/11052/5300/4298/684/2033/79869/29082/11168/905/55201/4131/8178/9638/25920/9525/6829/920/5901/4130/27125/7251/1025/9582/7514/7852/23299	AFF4/APOBEC3B/BICD2/BST2/CCNT2/CD4/CDK9/CHMP4A/CPSF6/CPSF7/CXCR4/ELL/EP300/FEZ1/MAP1A/MAP1B/MAP1S/MLLT1/NELFB/PIN1/PSIP1/RAN/SMARCB1/SUPT5H/TSG101/VPS4B/XPO1	pos.rank
Aminoacyl-tRNA biosynthesis	43	-0.36496029552203	-1.19022094197525	0.15	0.984474241354975	0.984474241354975	7229	tags=49%, list=38%, signal=30%	10667/3035/7453/92935/2617/2193/5188/55699/3735/57038/79731/283459/124454/57505/123263/80222/6897/23395/54938/55278/123283	AARS2/EARS2/FARS2/FARSA/GARS1/GATB/GATC/HARS1/IARS2/KARS1/LARS2/MARS2/MTFMT/NARS2/QRSL1/RARS2/SARS2/TARS1/TARS2/TARS3/WARS1	pos.rank
Cysteine and methionine metabolism	51	-0.357853191590465	-1.18946999710333	0.132867132867133	0.984474241354975	0.984474241354975	7493	tags=55%, list=40%, signal=33%	137362/2806/26227/29968/1036/3948/58478/10993/56267/4144/64902/1786/4191/2937/84245/2730/2805/4507/262/3945/7263/4357/144811/6611/1491/4143/113675/51074	AGXT2/AMD1/APIP/CDO1/CTH/DNMT1/ENOPH1/GCLM/GOT1/GOT1L1/GOT2/GSS/KYAT3/LACC1/LDHB/LDHC/MAT1A/MAT2A/MDH2/MPST/MRI1/MTAP/PHGDH/PSAT1/SDS/SDSL/SMS/TST	pos.rank
ECM-receptor interaction	89	-0.338640947789529	-1.18312986089147	0.0959040959040959	0.984474241354975	0.984474241354975	8585	tags=52%, list=46%, signal=28%	1311/1758/9899/3915/3161/375790/3685/2812/80144/341640/131873/3679/284217/7058/5649/3918/3678/3914/1284/1834/3694/8515/3691/2815/1287/2814/3696/3693/3675/1285/1288/7450/3690/960/10319/1297/3676/3674/3680/7059/256076/1299/3655/6382/1278/22987	AGRN/CD44/COL1A2/COL4A2/COL4A3/COL4A5/COL4A6/COL6A5/COL6A6/COL9A1/COL9A3/COMP/DMP1/DSPP/FRAS1/FREM2/GP1BB/GP5/GP9/HMMR/ITGA10/ITGA2B/ITGA3/ITGA4/ITGA5/ITGA6/ITGA7/ITGA9/ITGAV/ITGB3/ITGB4/ITGB5/ITGB6/ITGB8/LAMA1/LAMB3/LAMC1/LAMC2/LAMC3/RELN/SDC1/SV2B/SV2C/THBS2/THBS3/VWF	pos.rank
Sulfur metabolism	10	-0.457929101014914	-1.18241160251268	0.248095756256801	0.984474241354975	0.984474241354975	4294	tags=50%, list=23%, signal=39%	9061/6821/7263/4357/54928	BPNT2/MPST/PAPSS1/SUOX/TST	pos.rank
Various types of N-glycan biosynthesis	42	-0.362492641052746	-1.17909964391698	0.169	0.984474241354975	0.984474241354975	7581	tags=50%, list=40%, signal=30%	79087/85365/1603/2530/199857/3073/8704/4124/6184/8703/11253/7991/4122/6185/4247/6487/11320/283358/10905/56052/4121	ALG1/ALG12/ALG14/ALG2/B4GALNT3/B4GALT2/B4GALT3/DAD1/FUT8/HEXA/MAN1A1/MAN1A2/MAN1B1/MAN2A1/MAN2A2/MGAT2/MGAT4A/RPN1/RPN2/ST3GAL3/TUSC3	pos.rank
Steroid hormone biosynthesis	61	-0.347683558989457	-1.1777258999387	0.141858141858142	0.984474241354975	0.984474241354975	5270	tags=39%, list=28%, signal=28%	1577/3294/100861540/7367/1109/412/3283/51144/6715/3291/1586/8630/574537/1545/3293/1646/54578/8644/1544/54658/374875/1312/1645/3290	AKR1C1/AKR1C2/AKR1C3/AKR1C4/COMT/CYP17A1/CYP1A2/CYP1B1/CYP3A5/CYP3A7-CYP3A51P/HSD11B1/HSD11B1L/HSD11B2/HSD17B12/HSD17B2/HSD17B3/HSD17B6/HSD3B1/SRD5A1/STS/UGT1A1/UGT1A6/UGT2A2/UGT2B17	pos.rank
Tight junction	168	-0.320406554026441	-1.17427327218788	0.045954045954046	0.984474241354975	0.984474241354975	7681	tags=49%, list=41%, signal=29%	81873/64398/83700/8777/7122/112714/5568/100132463/3996/7082/4629/5010/84552/51208/84790/3725/11346/10686/153562/79861/10096/5602/5567/140465/5520/653857/54566/4771/3993/10398/84952/5521/5599/50848/10627/10094/55114/9181/11149/5590/2017/4633/10095/5571/84612/100288814/23562/5566/7074/3308/51422/93643/113457/51762/7277/51807/79784/5564/9076/9074/644672/861/1740/8531/7408/51421/5516/150084/9071/5906/123720/5522/24146/5962/103910/57826/595/9368/1019/9693/91862/4478	ACTR3/ACTR3C/AMOTL2/ARHGAP17/ARHGEF2/ARPC1B/ARPC3/ARPC5L/BVES/CCND1/CDK4/CGNL1/CLDN1/CLDN10/CLDN11/CLDN14/CLDN15/CLDN16/CLDN18/CLDN24/CLDN25/CLDN34/CLDN5/CLDN6/CTTN/DLG2/EPB41L4B/F11R/HSPA4/IGSF5/JAM3/JUN/LLGL1/LLGL2/MAPK10/MAPK8/MARVELD2/MARVELD3/MPDZ/PALS1/MSN/MYH11/MYH14/MYL12A/MYL12B/MYL2/MYL6B/MYL9/NF2/PARD6B/PARD6G/PPP2CB/PPP2R2A/PPP2R2B/PPP2R2C/PRKAB1/PRKACA/PRKACB/PRKACG/PRKAG1/PRKAG2/PRKCZ/RAB8B/RAP1A/RAP2C/RAPGEF2/RDX/RUNX1/NHERF1/SYNPO/TIAM1/TJAP1/TJP1/TUBA1C/TUBA3D/TUBA3E/TUBA4A/TUBA8/TUBAL3/VASP/WHAMM/YBX3	pos.rank
Glycerolipid metabolism	56	-0.349773421627484	-1.17352331296806	0.152847152847153	0.984474241354975	0.984474241354975	10142	tags=73%, list=54%, signal=34%	5407/8694/80168/4023/1608/346606/441282/10554/23175/8527/2710/10555/129642/132158/223/219/2717/9663/3990/150763/8526/2712/154141/119548/8513/501/9162/56894/231/8525/57678/1609/57104/5408/253558/139189/160851/1056/55326/26007/1606	AGPAT1/AGPAT2/AGPAT3/AGPAT5/AKR1B1/AKR1B15/ALDH1B1/ALDH7A1/ALDH9A1/CEL/DGAT1/DGKA/DGKD/DGKE/DGKG/DGKH/DGKI/DGKK/DGKQ/DGKZ/GK/GK2/GLA/GLYCTK/GPAM/GPAT2/LCLAT1/LIPC/LIPF/LPIN1/LPIN2/LPL/MBOAT1/MBOAT2/MOGAT2/MOGAT3/PNLIPRP1/PNLIPRP2/PNLIPRP3/PNPLA2/TKFC	pos.rank
