ID	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	symbol	direct
Nucleotide excision repair	62	-0.433532715788139	-1.46412406502682	0.002997002997003	0.085	0.0789473684210526	6110	tags=60%, list=32%, signal=41%	1642/5439/9978/5886/57654/728340/2067/5436/5985/5426/1022/2967/5111/5434/4331/81488/5982/5981/7507/5983/6119/5424/2966/56655/2968/548644/902/5435/2072/5438/2965/3978/10714/5440/5433/2068/5441	CCNH/CDK7/DDB1/ERCC1/ERCC2/ERCC4/GTF2H1/GTF2H2/GTF2H2C/GTF2H3/GTF2H4/LIG1/MNAT1/PCNA/POLD1/POLD3/POLE/POLE4/POLR2D/POLR2E/POLR2F/POLR2G/POLR2I/POLR2J/POLR2J3/POLR2K/POLR2L/POLR2M/RAD23A/RBX1/RFC1/RFC2/RFC3/RFC5/RPA3/UVSSA/XPA	pos.rank
Spinocerebellar ataxia	142	-0.366164857226565	-1.32627020063489	0.002997002997003	0.085	0.0789473684210526	7737	tags=52%, list=41%, signal=31%	5330/1600/2911/10213/23236/5683/92552/11317/146227/10939/5710/5685/6908/55062/7186/5682/143471/23152/11047/5295/29982/2959/773/9706/5713/9821/5601/7222/5691/5686/5714/5689/6712/5331/5707/5578/3516/291/207/4976/83447/2906/5708/4800/9776/25814/488/5715/2081/8408/5701/5296/2891/5293/8678/6511/26100/2475/10000/116444/293/2902/5709/60673/3752/2905/5692/10524/3748/9861/10528/5718/5688/11273	ADRM1/AFG3L2/AKT1/AKT3/ATG101/ATG13/ATP2A2/ATXN10/ATXN2L/ATXN3L/BEAN1/BECN1/CACNA1A/CIC/DAB1/ERN1/GRIA2/GRIN1/GRIN2C/GRIN2D/GRIN3B/GRM1/GTF2B/KAT5/KCNC3/KCND3/MAPK9/MTOR/NFYA/NOP56/NRBF2/OPA1/PIK3CD/PIK3R1/PIK3R2/PLCB1/PLCB2/PLCB3/PRKCA/PSMA1/PSMA2/PSMA4/PSMA5/PSMA7/PSMA8/PSMB1/PSMB3/PSMB4/PSMC2/PSMD1/PSMD12/PSMD14/PSMD2/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/RB1CC1/RBPJ/RBPJL/SLC1A6/SLC25A31/SLC25A4/SLC25A6/SPTBN2/TBP/TRAF2/TRPC3/ULK1/ULK2/WIPI1/WIPI2	pos.rank
N-Glycan biosynthesis	53	-0.455187133909019	-1.51558810586599	0.003996003996004	0.0905760905760906	0.0841263999158736	6178	tags=53%, list=33%, signal=36%	4245/440138/6480/29880/79796/146664/22845/57171/4122/8704/23193/11320/8813/11282/3703/8818/54344/1603/84061/4124/1798/1650/746/85365/201595/6185/56052/79868	ALG1/ALG11/ALG13/ALG2/ALG5/ALG9/B4GALT2/DAD1/DDOST/DOLK/DOLPP1/DPAGT1/DPM1/DPM2/DPM3/GANAB/MAGT1/MAN2A1/MAN2A2/MGAT1/MGAT4A/MGAT4B/MGAT5B/RPN2/ST6GAL1/STT3A/STT3B/TMEM258	pos.rank
Basal transcription factors	43	-0.457413254687259	-1.48087336301321	0.003996003996004	0.0905760905760906	0.0841263999158736	7050	tags=67%, list=37%, signal=42%	2071/6908/6882/83860/2959/51616/728340/27097/2962/1022/6872/2967/4331/6875/2960/2961/6883/2966/6873/2968/2963/129685/902/6878/2965/6881/6874/2957/2068	CCNH/CDK7/ERCC2/ERCC3/GTF2A1/GTF2B/GTF2E1/GTF2E2/GTF2F1/GTF2F2/GTF2H1/GTF2H2/GTF2H2C/GTF2H3/GTF2H4/MNAT1/TAF1/TAF10/TAF11/TAF12/TAF2/TAF3/TAF4/TAF4B/TAF5L/TAF6/TAF8/TAF9B/TBP	pos.rank
Fc epsilon RI signaling pathway	67	-0.41966498556739	-1.42779733534011	0.003996003996004	0.0905760905760906	0.0841263999158736	6132	tags=49%, list=32%, signal=33%	9846/8681/3596/5295/5601/6654/5578/1432/3635/5594/207/5600/5609/5296/5604/2206/7409/5293/10000/4893/241/7124/6416/5881/7410/3565/5595/27040/100137049/5880/5170/5335/3937	AKT1/AKT3/ALOX5AP/GAB2/IL13/IL4/INPP5D/JMJD7-PLA2G4B/LAT/LCP2/MAP2K1/MAP2K4/MAP2K7/MAPK1/MAPK11/MAPK14/MAPK3/MAPK9/MS4A2/NRAS/PDPK1/PIK3CD/PIK3R1/PIK3R2/PLA2G4B/PLCG1/PRKCA/RAC2/RAC3/SOS1/TNF/VAV1/VAV2	pos.rank
RNA polymerase	34	-0.474552383552061	-1.50183585367848	0.005	0.10625	0.0986842105263158	4748	tags=56%, list=25%, signal=42%	9533/5436/10623/30834/5434/81488/51728/51082/55703/548644/10621/5435/661/5438/55718/221830/5440/5433/5441	POLR1C/POLR1D/POLR2D/POLR2E/POLR2F/POLR2G/POLR2I/POLR2J3/POLR2K/POLR2L/POLR2M/POLR3B/POLR3C/POLR3D/POLR3E/POLR3F/POLR3K/POLR1F/POLR1H	pos.rank
Ribosome	134	-0.362452001935493	-1.30793799981972	0.00599400599400599	0.113220113220113	0.105157999894842	6804	tags=49%, list=36%, signal=31%	6138/55168/124995/64960/28998/6210/23521/6147/51065/6142/200916/6128/6154/9045/6232/6234/79590/6130/9349/6135/6122/6143/11224/6231/6144/6158/6193/6233/51073/6181/6191/64965/6167/64979/51121/6152/51069/6168/4736/6169/6222/6206/2197/6160/6205/6137/6228/6207/6161/100529239/6159/6208/6218/6129/6227/6201/6132/6125/6209/6133/6139/6235/6203/6202/6155	FAU/MRPL10/MRPL13/MRPL2/MRPL24/MRPL36/MRPL4/MRPS15/MRPS18A/MRPS9/RPL10A/RPL11/RPL13/RPL13A/RPL14/RPL15/RPL17/RPL18A/RPL19/RPL21/RPL22L1/RPL23/RPL23A/RPL24/RPL26/RPL26L1/RPL27/RPL28/RPL29/RPL3/RPL31/RPL32/RPL35/RPL37/RPL37A/RPL38/RPL5/RPL6/RPL7/RPL7A/RPL8/RPL9/RPLP2/RPS10-NUDT3/RPS11/RPS12/RPS13/RPS14/RPS15/RPS15A/RPS17/RPS18/RPS21/RPS23/RPS26/RPS27/RPS27A/RPS27L/RPS28/RPS29/RPS4X/RPS5/RPS7/RPS8/RPS9	pos.rank
Human T-cell leukemia virus 1 infection	220	-0.337221895098113	-1.24941902272269	0.00599400599400599	0.113220113220113	0.105157999894842	4101	tags=33%, list=22%, signal=26%	4773/5594/9586/1019/207/83447/6722/3112/3109/917/2114/10393/29882/3118/5534/1026/23373/5296/5604/25847/5293/1147/811/2224/10000/4776/2648/2353/64682/4893/4215/4316/3561/7124/6416/1871/108/293/4055/7514/29945/7538/1869/11200/1031/1870/3689/916/3119/9184/1959/5595/6776/1111/84699/10524/2033/706/107/2002/51434/701/5535/8295/3133/2113/896/5970/915/3683/3932/894	ADCY1/ADCY2/AKT1/AKT3/ANAPC1/ANAPC10/ANAPC13/ANAPC2/ANAPC4/ANAPC7/BUB1B/BUB3/CALR/CCND2/CCND3/CD3D/CD3E/CD3G/CDK4/CDKN1A/CDKN2C/CHEK1/CHEK2/CHUK/CREB3L3/CREB5/CRTC1/E2F1/E2F2/E2F3/EGR2/ELK1/EP300/ETS1/ETS2/FDPS/FOS/HLA-DMB/HLA-DOB/HLA-DQA2/HLA-DQB1/HLA-E/IL2RG/ITGAL/ITGB2/KAT2A/KAT5/LCK/LTBR/MAP2K1/MAP2K4/MAP3K3/MAPK1/MAPK3/MMP7/NFATC2/NFATC4/NRAS/PIK3CD/PIK3R2/PPP3R1/PPP3R2/RELA/SLC25A31/SLC25A6/SRF/STAT5A/TNF/TRRAP/TSPO/XPO1/ZFP36	pos.rank
Oocyte meiosis	124	-0.36304313491279	-1.3055508017137	0.00699300699300699	0.125138019874862	0.116227263041667	7988	tags=56%, list=42%, signal=32%	51806/801/818/5519/7529/8881/441272/898/246184/1017/3480/8379/729597/6500/8945/9978/9700/5567/5515/5518/115/6790/7531/808/285955/6197/1432/388333/5594/5600/80315/983/10393/100310812/29882/22849/5534/5604/25847/10459/26271/7533/816/64682/5501/5499/108/891/3630/10734/6195/27330/9748/5500/9126/5529/29945/9985/441273/8243/91860/23291/5595/107/51434/5535/8454/132864/7534	ADCY1/ADCY2/ADCY9/ANAPC1/ANAPC10/ANAPC13/ANAPC2/ANAPC4/ANAPC7/AURKA/BTRC/CALM1/CALM3/CALML4/CALML5/CAMK2B/CAMK2G/CCNB1/CCNE1/CDC16/CDC26/CDK1/CDK2/CPEB2/CPEB3/CPEB4/CUL1/ESPL1/FBXO5/FBXW11/IGF1R/INS/MAD1L1/MAD2L2/MAP2K1/MAPK1/MAPK11/MAPK14/MAPK3/PPP1CA/PPP1CB/PPP1CC/PPP2CA/PPP2R1A/PPP2R1B/PPP2R5E/PPP3R1/PPP3R2/PRKACB/RBX1/REC8/RPS6KA1/RPS6KA3/RPS6KA6/SKP1/SLK/SMC1A/SMC3/SPDYE1/SPDYE2/SPDYE2B/SPDYE3/SPDYE4/SPDYE6/STAG3/YWHAB/YWHAE/YWHAH/YWHAZ	pos.rank
Colorectal cancer	86	-0.385987340072203	-1.3454361960044	0.00799200799200799	0.129394415108701	0.120180571308391	6906	tags=49%, list=36%, signal=31%	7157/6934/5366/4616/332/5899/324/2956/26060/387/5295/10297/51426/7040/5601/6654/51176/4436/5594/207/369/1026/5296/5604/5293/10912/1647/2475/10000/2353/4893/6198/5881/1950/374/83439/5900/8313/5898/5595/2069/5880	AKT1/AKT3/APC/APC2/APPL1/ARAF/AREG/AXIN2/BIRC5/CDKN1A/EGF/EREG/FOS/GADD45A/GADD45B/GADD45G/LEF1/MAP2K1/MAPK1/MAPK3/MAPK9/MSH2/MSH6/MTOR/NRAS/PIK3CD/PIK3R1/PIK3R2/PMAIP1/POLK/RAC2/RAC3/RALA/RALB/RALGDS/RHOA/RPS6KB1/SOS1/TCF7L1/TCF7L2/TGFB1/TP53	pos.rank
HIF-1 signaling pathway	108	-0.377540487116733	-1.3423201303073	0.00799200799200799	0.129394415108701	0.120180571308391	6706	tags=51%, list=35%, signal=33%	5214/3480/3460/9470/253314/8569/2597/9978/5295/3458/3948/112399/5209/5161/3099/2056/1977/3101/5578/4878/3091/5594/207/6774/7076/1026/5296/5604/5293/285/2475/10000/1906/7018/816/5160/6198/80201/1950/230/3630/4055/5230/7037/5595/3643/54583/2033/2027/7428/226/5335/2023/1536/5970	AKT1/AKT3/ALDOA/ALDOC/ANGPT2/CAMK2B/CDKN1A/CYBB/EDN1/EGF/EGLN1/EGLN3/EIF4E/EIF4E1B/EIF4E2/ENO1/ENO3/EP300/EPO/GAPDH/HIF1A/HK2/HK3/HKDC1/IFNG/IFNGR2/IGF1R/INS/INSR/LDHC/LTBR/MAP2K1/MAPK1/MAPK3/MKNK1/MTOR/NPPA/PDHA1/PDHA2/PFKFB3/PFKP/PGK1/PIK3CD/PIK3R1/PIK3R2/PLCG1/PRKCA/RBX1/RELA/RPS6KB1/STAT3/TF/TFRC/TIMP1/VHL	pos.rank
Proteasome	46	-0.429336378981024	-1.40293582108346	0.014985014985015	0.181960896246611	0.169003928402425	7362	tags=59%, list=39%, signal=36%	10213/5721/5683/5710/5685/5682/143471/11047/3458/5713/5720/5691/5686/5714/5689/5699/5707/5708/5696/5715/5701/5698/5709/5692/9861/5718/5688	ADRM1/IFNG/PSMA1/PSMA2/PSMA4/PSMA5/PSMA7/PSMA8/PSMB1/PSMB10/PSMB3/PSMB4/PSMB8/PSMB9/PSMC2/PSMD1/PSMD12/PSMD14/PSMD2/PSMD3/PSMD4/PSMD6/PSMD7/PSMD8/PSMD9/PSME1/PSME2	pos.rank
Amino sugar and nucleotide sugar metabolism	49	-0.425380832712534	-1.40178534679696	0.013986013986014	0.181960896246611	0.169003928402425	5718	tags=53%, list=30%, signal=37%	64841/7358/2645/3099/3101/54187/27159/5236/1727/2762/51700/10007/197258/132789/6675/29926/2592/29925/80201/7264/2673/91373/1118/2582/55907/5238	CHIA/CHIT1/CMAS/CYB5R2/CYB5R3/FCSK/GALE/GALT/GCK/GFPT1/GMDS/GMPPA/GMPPB/GNPDA1/GNPDA2/GNPNAT1/HK2/HK3/HKDC1/NANS/PGM1/PGM3/GFUS/UAP1/UAP1L1/UGDH	pos.rank
VEGF signaling pathway	59	-0.410288279071364	-1.38138215851645	0.012987012987013	0.181960896246611	0.169003928402425	5930	tags=44%, list=31%, signal=30%	8681/5295/5747/56848/5578/1432/5829/4773/5594/207/5600/5534/5296/5604/5293/10000/8877/4893/5881/25759/5743/5595/100137049/5535/5880/5335	AKT1/AKT3/JMJD7-PLA2G4B/MAP2K1/MAPK1/MAPK11/MAPK14/MAPK3/NFATC2/NRAS/PIK3CD/PIK3R1/PIK3R2/PLA2G4B/PLCG1/PPP3R1/PPP3R2/PRKCA/PTGS2/PTK2/PXN/RAC2/RAC3/SHC2/SPHK1/SPHK2	pos.rank
ErbB signaling pathway	84	-0.381746025506333	-1.3262315089071	0.014985014985015	0.181960896246611	0.169003928402425	5821	tags=48%, list=31%, signal=33%	5058/57144/5295/8440/5601/5747/6654/5063/5062/1839/5578/5594/207/867/5609/369/56924/1026/5296/5604/5293/4690/2475/10000/816/4893/6198/6416/1950/374/25759/9542/2065/1399/5595/2069/6776/2002/25/5335	ABL1/AKT1/AKT3/ARAF/AREG/CAMK2B/CBL/CDKN1A/CRKL/EGF/ELK1/ERBB3/EREG/HBEGF/MAP2K1/MAP2K4/MAP2K7/MAPK1/MAPK3/MAPK9/MTOR/NCK1/NCK2/NRAS/NRG2/PAK1/PAK2/PAK3/PAK6/PAK5/PIK3CD/PIK3R1/PIK3R2/PLCG1/PRKCA/PTK2/RPS6KB1/SHC2/SOS1/STAT5A	pos.rank
Phosphatidylinositol signaling system	96	-0.370286038290168	-1.30470934664972	0.014985014985015	0.181960896246611	0.169003928402425	7988	tags=53%, list=42%, signal=31%	51806/801/56623/5336/8760/5330/8527/51447/23236/9107/64768/64419/9162/55613/160851/253430/5295/5298/79837/139189/9677/3613/5331/808/8898/23262/5578/3632/3706/3635/5286/3636/1040/5296/55529/5293/117283/80271/1607/9108/90809/9807/8871/5305/22908/91860/4952/10423/5288/5335/54928	CALM1/CALM3/CALML4/CALML5/CDIPT/CDS1/CDS2/DGKB/DGKD/DGKH/DGKI/DGKK/IMPA2/BPNT2/INPP5A/INPP5D/INPP5E/INPPL1/IP6K1/IP6K2/IP6K3/IPMK/IPPK/ITPKA/ITPKC/MTMR14/MTMR2/MTMR6/MTMR7/MTMR8/OCRL/PI4KB/PIK3C2A/PIK3C2G/PIK3CD/PIK3R1/PIK3R2/PIP4K2A/PIP4K2C/PLCB1/PLCB2/PLCB3/PLCG1/PLCG2/PPIP5K1/PPIP5K2/PRKCA/SACM1L/SYNJ2/PIP4P2/PIP4P1	pos.rank
Endocrine resistance	95	-0.368364157070168	-1.2971622519684	0.014985014985015	0.181960896246611	0.169003928402425	6662	tags=46%, list=35%, signal=30%	1029/3480/4855/2852/5567/5295/1565/115/5601/5747/6654/4851/1839/1432/5594/1019/207/8202/5600/369/1026/5296/54567/5604/5293/2475/10000/2353/4893/6198/4854/1871/108/25759/1869/1031/1870/8647/10683/5595/3714/638/107/10498	ABCB11/ADCY1/ADCY2/ADCY9/AKT1/AKT3/ARAF/BIK/CARM1/CDK4/CDKN1A/CDKN2A/CDKN2C/CYP2D6/DLL3/DLL4/E2F1/E2F2/E2F3/FOS/GPER1/HBEGF/IGF1R/JAG2/MAP2K1/MAPK1/MAPK11/MAPK14/MAPK3/MAPK9/MTOR/NCOA3/NOTCH1/NOTCH3/NOTCH4/NRAS/PIK3CD/PIK3R1/PIK3R2/PRKACB/PTK2/RPS6KB1/SHC2/SOS1	pos.rank
