ID	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment	symbol	direct
Oocyte meiosis	111	-0.370213770590696	-1.32902832451923	0.00999000999000999	0.283882783882784	0.272534483060799	6488	tags=47%, list=39%, signal=29%	25847/5526/6195/5604/5519/5501/3479/111/815/89869/9133/3630/5530/27330/109/5241/5567/151648/816/132864/5535/367/119504/64506/8945/51529/51434/5600/7529/3709/1017/3480/5595/801/64682/246184/10734/5532/245711/699/113/5527/810/898/991/6790/5594/9700/817/51433/114/983	ADCY3/ADCY5/ADCY7/ADCY8/ANAPC1/ANAPC11/ANAPC13/ANAPC16/ANAPC5/ANAPC7/AR/AURKA/BTRC/BUB1/CALM1/CALML3/CAMK2A/CAMK2B/CAMK2D/CCNB2/CCNE1/CDC20/CDC26/CDK1/CDK2/CPEB1/CPEB2/ESPL1/IGF1/IGF1R/INS/ITPR2/MAP2K1/MAPK1/MAPK11/MAPK3/PGR/PLCZ1/PPP1CC/PPP2R1B/PPP2R5B/PPP2R5C/PPP3CA/PPP3CB/PPP3R2/PRKACB/RPS6KA1/RPS6KA6/SGO1/SPDYA/STAG3/YWHAB	pos.rank
Ras signaling pathway	221	-0.325712542158951	-1.21324718195621	0.00599400599400599	0.283882783882784	0.272534483060799	7560	tags=52%, list=45%, signal=29%	5578/2264/2246/91860/5319/808/59345/2253/6654/64926/23179/29110/4254/10235/4915/27006/5228/8823/5868/8036/1946/27/94235/5921/5899/11145/3791/2786/8074/8399/81579/2790/2002/9965/9462/5900/5922/5604/5322/5154/2793/3479/8517/3630/5599/5063/7424/10125/5879/5908/25/8605/284/2322/5567/2321/10156/54331/7423/2782/51764/4909/9610/100137049/3082/2249/356/1950/5579/2783/55970/57144/627/9771/1944/5923/50487/283455/5880/572/26291/2114/598/4804/5602/26281/1942/57148/3480/5595/801/5337/382/4893/5290/5156/2791/2260/2254/84647/4303/5869/2251/399694/1436/6789/64600/810/5898/2323/10000/3845/22821/5594/51365/115727	ABL1/ABL2/AKT3/ANGPT1/ARF6/BAD/BCL2L1/BDNF/CALM1/CALM3/CALML3/CALML4/CSF1R/EFNA1/EFNA3/EFNA5/EGF/ELK1/ETS2/FASLG/FGF1/FGF19/FGF16/FGF20/FGF21/FGF22/FGF23/FGF4/FGF6/FGF8/FGF9/FGFR1/FGFR4/FLT1/FLT3/FLT3LG/FOXO4/GNB1/GNB2/GNB4/GNG10/GNG11/GNG12/GNG13/GNG2/GNG4/GNG8/GNGT2/HGF/IGF1/IGF1R/IKBKG/INS/KDR/KITLG/KRAS/KSR2/MAP2K1/MAPK1/MAPK10/MAPK3/MAPK8/NGFR/NRAS/NTF4/NTRK2/PAK3/PAK5/PDGFA/PDGFRA/PGF/PIK3CA/PLA1A/PLA2G10/PLA2G12A/PLA2G12B/PLAAT3/PLA2G1B/PLA2G2F/PLA2G3/PLA2G4B/PLA2G4C/PLA2G5/PLD1/PRKACB/PRKCA/PRKCB/RAB5A/RAB5B/RAC1/RAC2/RALA/RALB/RALGAPB/RALGDS/RAP1B/RAPGEF5/RASA1/RASA2/RASA3/RASA4/RASAL2/RASAL3/RASGRF1/RASGRP1/RASGRP2/RASGRP4/RGL1/RIN1/SHC4/SHOC2/SOS1/STK4/TBK1/VEGFB/VEGFC	pos.rank
RNA degradation	71	-0.387192067010552	-1.33994796247309	0.011988011988012	0.291993720565149	0.280321182576822	7777	tags=63%, list=47%, signal=34%	26986/5213/4850/27258/11044/57472/27257/170506/10766/87178/64282/29883/23019/51691/55802/28960/167227/7832/196513/25804/25904/2027/10140/5393/10950/80153/9125/84186/5211/51690/54512/694/1656/22803/23644/10438/10200/6499/11157/11340/51013/115752/140886/23517/9337	BTG1/BTG2/BTG3/C1D/CNOT1/CNOT10/CNOT4/CNOT6/CNOT7/CNOT8/DCP1A/DCP1B/DCP2/DCPS/DDX6/DHX36/DIS3L/EDC3/EDC4/ENO3/EXOSC1/EXOSC4/EXOSC8/EXOSC9/LSM1/LSM3/LSM4/LSM6/LSM7/LSM8/MPHOSPH6/PABPC1/PABPC5/TENT4B/TENT4A/PFKL/PFKM/PNPT1/CNOT9/SKIC2/MTREX/TOB1/TOB2/XRN2/ZCCHC7	pos.rank
Salmonella infection	231	-0.321701057803402	-1.20015794891158	0.011988011988012	0.291993720565149	0.280321182576822	5427	tags=39%, list=33%, signal=27%	5599/5063/5287/10376/5879/578/65082/10006/6990/9367/257364/7879/1499/51135/388/10095/330/5788/6281/112574/84516/10787/10552/3840/27072/29895/81027/114609/1783/3326/9844/27128/147700/10120/8737/3320/5289/3798/9265/3839/57180/7186/6416/5600/64837/51176/23339/8767/84617/83657/5602/1781/1434/3654/3800/51209/8743/5595/10333/9842/57617/64601/382/3799/391/5290/55845/4792/5288/93408/23643/5869/7189/10392/83658/54205/5898/10000/11035/7124/26263/26999/347733/5594/203068/7099/6885/1778/6188/23118	ABI1/ACTR1B/ACTR3B/AKT3/ARF6/ARPC1A/ARPC1B/BAK1/BIRC3/BRK1/CSE1L/CTNNB1/CYCS/CYFIP2/CYTH3/CYTH4/DCTN5/DYNC1H1/DYNC1I2/DYNC1LI2/DYNLRB1/DYNLRB2/DYNLT3/ELMO1/FBXO22/HSP90AA1/HSP90AB1/IRAK1/IRAK4/KIF5A/KIF5B/KIF5C/KLC2/KLC3/KPNA3/KPNA4/LEF1/LY96/MAP2K4/MAP3K7/MAPK1/MAPK10/MAPK11/MAPK3/MAPK8/MYL10/MYL11/NCKAP1/NFKBIA/NOD1/PAK3/PIK3C2B/PIK3C2G/PIK3C3/PIK3CA/PLEKHM1/PTPRC/RAB5B/RAB7A/RAB9A/RAB9B/RAC1/RALA/RHOB/RHOG/RIPK1/RIPK2/RIPK3/RPS3/S100A10/SNX18/SNX33/TAB2/TIRAP/TLR4/TLR6/TNF/TNFSF10/TRAF2/TRAF6/TUBA1B/TUBB1/TUBB2B/TUBB/TUBB6/VPS16/VPS18/VPS33A/VPS39/VPS41	pos.rank
Measles	126	-0.360289157413766	-1.30356293086613	0.014985014985015	0.340659340659341	0.327041379672959	7539	tags=52%, list=45%, signal=29%	836/7161/8772/51284/29110/1021/894/595/4478/3449/6772/10332/3443/4938/8517/27113/5599/103/578/3439/2932/9367/51135/868/7157/3558/23586/356/6504/57506/572/637/3560/7128/598/5602/3654/51209/1017/8667/3304/3455/4939/1457/9451/3305/5290/4792/1019/3456/7189/317/25898/64135/9641/54205/2213/10000/3440/898/1027/7099/3447/6885/23118	ADAR/AKT3/APAF1/BAD/BAK1/BBC3/BCL2L1/BID/CASP3/CBLB/CCND1/CCND2/CCNE1/CLEC4M/CDK2/CDK4/CDK6/CDKN1B/CSNK2A1/CYCS/RIGI/EIF2AK3/EIF3H/FADD/FASLG/FCGR2B/GSK3B/HSPA1B/HSPA1L/IFIH1/IFNA1/IFNA13/IFNA16/IFNA2/IFNA6/IFNAR2/IFNB1/IKBKE/IKBKG/IL2/IL2RB/IRAK1/IRAK4/MAP3K7/MAPK10/MAPK8/MAVS/MSN/NFKBIA/OAS1/OAS2/PIK3CA/RAB9A/RAB9B/RCHY1/SLAMF1/STAT1/TAB2/TBK1/TLR4/TLR7/TNFAIP3/TRAF6/TP53/TP73	pos.rank
Bile secretion	75	-0.373069449998385	-1.29594075778504	0.017982017982018	0.380736910148675	0.365516836105071	7419	tags=59%, list=44%, signal=33%	9376/358/486/6822/8647/200931/760/6548/574537/54600/6579/111/2052/9971/7363/3949/109/1080/6522/5567/9429/949/28234/10864/5243/6550/477/361/54658/23439/54578/5244/1244/57552/64241/6513/482/366/113/57835/1581/480/570/114	ABCB11/ABCB1/ABCB4/ABCC2/ABCG2/ABCG8/ADCY3/ADCY5/ADCY7/ADCY8/AQP1/AQP4/AQP9/ATP1A2/ATP1A4/ATP1B2/ATP1B4/BAAT/CA2/CFTR/CYP7A1/EPHX1/FXYD2/LDLR/NCEH1/NR1H4/PRKACB/SCARB1/SLC22A7/SLC22A8/SLC2A1/SLC4A2/SLC4A5/SLC51A/SLC9A1/SLC9A3/SLCO1A2/SLCO1B3/SULT2A1/UGT1A1/UGT1A6/UGT1A9/UGT2A2/UGT2B4	pos.rank
Cushing syndrome	148	-0.340177812409804	-1.24134582148399	0.018981018981019	0.380736910148675	0.365516836105071	7313	tags=55%, list=44%, signal=31%	673/776/3164/1021/5925/595/84876/8326/1589/2771/1857/1871/5151/3739/2770/5604/23236/111/815/1030/3949/2271/2767/54554/779/5908/2932/1584/109/1499/54361/5567/949/3776/8911/816/9070/8913/7474/324/7855/4221/5332/7483/8313/56246/6770/7476/8312/3777/1583/51176/51384/8324/2535/7976/3709/7473/1855/8322/57552/1017/5595/7472/11211/5443/1019/3284/81029/113/7471/183/5331/4297/7484/1392/1586/898/1027/5594/817/114	ADCY3/ADCY5/ADCY7/ADCY8/AGT/APC/ASH2L/AXIN1/AXIN2/BRAF/CACNA1D/CACNA1G/CACNA1I/CACNA1S/CAMK2A/CAMK2B/CAMK2D/CCND1/CCNE1/CDK2/CDK4/CDK6/CDKN1B/CDKN2B/CRH/CTNNB1/CYP11A1/CYP11B1/CYP17A1/CYP21A2/DVL1/DVL3/E2F3/FH/FZD10/FZD2/FZD3/FZD4/FZD5/FZD7/FZD9/GNA11/GNAI1/GNAI2/GSK3B/HSD3B2/ITPR2/KCNA4/KCNK2/KCNK3/KMT2A/LDLR/LEF1/MAP2K1/MAPK1/MAPK3/MEN1/MRAP/NCEH1/NR4A1/ORAI1/PDE8A/PLCB1/PLCB3/PLCB4/POMC/PRKACB/RAP1B/RB1/SCARB1/STAR/WDR5B/WNT1/WNT16/WNT2/WNT3/WNT4/WNT5A/WNT5B/WNT7A/WNT9A/WNT9B	pos.rank
Synaptic vesicle cycle	75	-0.368967185871438	-1.28169061942251	0.021978021978022	0.412377096587623	0.395892196446213	7357	tags=53%, list=44%, signal=30%	6532/163/245972/245973/6809/26052/534/6572/6530/160/6857/528/6512/10497/525/23025/6616/6506/774/6812/57030/6511/246213/6571/523/9114/6534/4905/90423/1213/8775/51606/140679/5864/10815/6529/339302/6538/1212/8992	AP2A1/AP2B1/ATP6V0D1/ATP6V0D2/ATP6V0E1/ATP6V1A/ATP6V1B1/ATP6V1C1/ATP6V1C2/ATP6V1E2/ATP6V1G2/ATP6V1H/CACNA1B/CLTB/CLTC/CPLX1/CPLX4/DNM3/NAPA/NSF/RAB3A/SLC17A7/SLC17A8/SLC18A2/SLC18A3/SLC1A2/SLC1A6/SLC1A7/SLC32A1/SLC6A1/SLC6A11/SLC6A2/SLC6A4/SLC6A7/SNAP25/STX3/STXBP1/SYT1/UNC13A/UNC13B	pos.rank
Cardiac muscle contraction	79	-0.366676432374377	-1.27813667780603	0.022977022977023	0.412377096587623	0.395892196446213	7489	tags=58%, list=45%, signal=32%	59283/486/7381/776/1347/125965/6548/1327/1351/786/7386/781/170712/779/3270/9167/1339/10369/7171/477/23439/7169/7134/9377/341947/55799/4635/4624/70/4634/6546/84701/10479/1537/7137/10345/482/59285/27091/1329/10975/4625/480/487/93589/7388	ACTC1/ATP1A2/ATP1A4/ATP1B2/ATP1B4/ATP2A1/CACNA1D/CACNA1S/CACNA2D1/CACNA2D3/CACNA2D4/CACNG1/CACNG2/CACNG5/CACNG6/CACNG8/COX4I1/COX4I2/COX5A/COX5B/COX6A2/COX6B2/COX7A2/COX7A2L/COX7B2/COX8A/COX8C/CYC1/FXYD2/HRC/MYH6/MYH7/MYL3/MYL4/SLC8A1/SLC9A1/SLC9A6/TNNC1/TNNI3/TPM2/TPM4/TRDN/UQCR11/UQCRB/UQCRFS1/UQCRH	pos.rank
Complement and coagulation cascades	71	-0.367868874916434	-1.27307657206755	0.030969030969031	0.510989010989011	0.490562069509438	8641	tags=70%, list=52%, signal=34%	712/4179/727/7035/730/1380/7056/5648/714/3053/735/3684/722/733/2149/462/2162/732/4153/5340/710/10544/5624/2151/716/2155/719/3426/3827/5329/713/721/5327/624/1379/10878/731/5328/5104/5627/2266/623/3075/2159/1675/2152/10747/7448/5345/2165	BDKRB1/BDKRB2/C1QA/C1QB/C1QC/C1S/C3AR1/C4B/C4BPA/C7/C8A/C8B/C8G/C9/CD46/CFD/CFH/CFHR3/CFI/CR1L/CR2/F10/F13A1/F13B/F2R/F2RL2/F3/F7/FGG/C5/ITGAM/KNG1/MASP1/MASP2/MBL2/PLAT/PLAU/PLAUR/PLG/PROC/PROCR/PROS1/SERPINA5/SERPINC1/SERPIND1/SERPINF2/SERPING1/TFPI/THBD/VTN	pos.rank
Chagas disease	97	-0.35280972382841	-1.25165699485322	0.031968031968032	0.510989010989011	0.490562069509438	6492	tags=43%, list=39%, signal=27%	6348/2771/2770/7043/5519/23236/3458/8517/5599/2767/51135/3558/55844/3827/5332/713/356/7048/3460/6352/6416/5600/624/5602/148022/3654/1636/5595/10333/3459/5290/4792/3456/7189/5331/10000/2774/7124/8837/5594/7099/7046	ACE/AKT3/BDKRB2/C1QB/CCL3/CCL5/CFLAR/FASLG/GNA11/GNAI1/GNAI2/GNAL/IFNB1/IFNG/IFNGR1/IFNGR2/IKBKG/IL2/IRAK1/IRAK4/KNG1/MAP2K4/MAPK1/MAPK10/MAPK11/MAPK3/MAPK8/NFKBIA/PIK3CA/PLCB1/PLCB3/PLCB4/PPP2R1B/PPP2R2D/TGFB3/TGFBR1/TGFBR2/TICAM1/TLR4/TLR6/TNF/TRAF6	pos.rank
IL-17 signaling pathway	87	-0.355520842630161	-1.24866914875394	0.032967032967033	0.510989010989011	0.490562069509438	5778	tags=43%, list=35%, signal=28%	2919/4322/3458/8517/3567/5599/2920/1673/2932/6279/9618/4312/727897/6364/3326/3320/3627/3565/7186/1440/5600/7128/5602/84818/5597/225689/5595/4792/7189/4586/9641/7124/5594/6885/51433/23118/6426	ANAPC5/CCL20/CSF3/CXCL1/CXCL10/CXCL2/DEFB4A/GSK3B/HSP90AA1/HSP90AB1/IFNG/IKBKE/IKBKG/IL17RC/IL4/IL5/MAP3K7/MAPK1/MAPK10/MAPK11/MAPK15/MAPK3/MAPK6/MAPK8/MMP13/MMP1/MUC5AC/MUC5B/NFKBIA/S100A8/SRSF1/TAB2/TNF/TNFAIP3/TRAF2/TRAF4/TRAF6	pos.rank
NOD-like receptor signaling pathway	161	-0.326975650370629	-1.19877350948862	0.034965034965035	0.518394648829431	0.49767166471972	7211	tags=51%, list=43%, signal=29%	834/29110/23710/9051/81631/1670/3449/6772/1536/3443/4210/55914/1508/5585/23236/115362/11337/55072/2919/4938/8517/345611/11345/7226/51393/81858/5599/2920/7158/3439/1673/51135/330/331/115361/5027/100506742/5332/3326/55669/84674/8737/3320/57506/7416/6352/7186/5600/8767/84168/9474/7128/598/3709/5602/148022/6041/24145/5595/10628/3455/4939/171389/79184/4792/3456/7189/10392/55054/9641/5331/3440/11035/7124/64127/5594/9140/7099/3447/6885/90550/23118	ANTXR1/ATG12/ATG16L1/ATG5/BCL2L1/BIRC3/BRCC3/CARD6/CASP1/CASP12/CCL5/CTSB/CXCL1/CXCL2/CYBB/DEFA5/DEFB4A/ERBIN/GABARAP/GABARAPL1/GABARAPL2/GBP4/GBP5/HSP90AA1/HSP90AB1/IFNA1/IFNA13/IFNA16/IFNA2/IFNA6/IFNAR2/IFNB1/IRGM/IKBKE/IKBKG/IRAK4/ITPR2/MAP1LC3B/MAP3K7/MAPK1/MAPK10/MAPK11/MAPK3/MAPK8/MAVS/MCU/MEFV/MFN1/NFKBIA/NLRP6/NOD1/NOD2/OAS1/OAS2/P2RX7/PANX1/PKN1/PLCB1/PLCB3/PLCB4/PSTPIP1/RIPK1/RIPK2/RIPK3/RNASEL/RNF31/SHARPIN/STAT1/TAB2/TBK1/TICAM1/TLR4/TNF/TNFAIP3/TRAF2/TRAF6/TP53BP1/TRPM2/TRPV2/TXNIP/VDAC1/XIAP	pos.rank
Renin-angiotensin system	22	-0.464286430026962	-1.40759425716604	0.0381143430290873	0.524615384615385	0.503643724696356	4444	tags=55%, list=27%, signal=40%	3816/10159/2028/4012/5476/1511/290/1636/1359/4311/183/5550	ACE/AGT/ANPEP/ATP6AP2/CPA3/CTSA/CTSG/ENPEP/KLK1/LNPEP/MME/PREP	pos.rank
Arachidonic acid metabolism	52	-0.388954190014357	-1.31276676989845	0.03996003996004	0.524615384615385	0.503643724696356	6841	tags=63%, list=41%, signal=38%	5742/1555/127281/11145/2687/8644/8399/59344/81579/151056/4051/5322/246/10728/1571/5740/8605/873/145482/3248/100137049/239/50487/284273/80142/242/2879/247/84647/240/9536/64600/874	AKR1C3/ALOX12/ALOX12B/ALOX15/ALOX5/ALOX15B/ALOXE3/CBR1/CBR3/CYP2B6/CYP2E1/CYP4F3/PRXL2B/GGT5/GPX4/HPGD/PLA2G10/PLA2G12A/PLA2G12B/PLAAT3/PLA2G2F/PLA2G3/PLA2G4B/PLA2G4C/PLA2G5/PLB1/PTGES/PTGES2/PTGES3/PTGIS/PTGR2/PTGS1/PTGR3	pos.rank
Cholesterol metabolism	46	-0.392099914686485	-1.3068972355224	0.04	0.524615384615385	0.503643724696356	8446	tags=74%, list=51%, signal=37%	3931/9388/9217/64240/4864/4043/255738/3990/3988/8435/341/8647/338/51129/706/344/3949/4035/949/948/6272/10577/7416/6770/345/114879/57552/27329/64241/335/5360/1581/350/337	ABCB11/ABCG5/ABCG8/ANGPTL3/ANGPTL4/APOA1/APOA4/APOB/APOC1/APOC2/APOC3/APOH/CD36/CYP7A1/LCAT/LDLR/LIPA/LIPC/LIPG/LRP1/LRPAP1/NCEH1/NPC1/NPC2/OSBPL5/PCSK9/PLTP/SCARB1/SOAT2/SORT1/STAR/TSPO/VAPB/VDAC1	pos.rank
African trypanosomiasis	33	-0.417579813816731	-1.33932855224582	0.041958041958042	0.52860932171277	0.507478002940798	5965	tags=52%, list=36%, signal=33%	23236/169355/4878/3458/6401/2150/3827/5332/356/5579/3620/3383/3043/5331/335/7124/7412	APOA1/F2RL1/FASLG/HBB/ICAM1/IDO1/IDO2/IFNG/KNG1/NPPA/PLCB1/PLCB3/PLCB4/PRKCB/SELE/TNF/VCAM1	pos.rank
Necroptosis	140	-0.32989858365997	-1.20107733687373	0.043956043956044	0.52860932171277	0.507478002940798	5931	tags=42%, list=36%, signal=27%	246/8330/55072/815/3458/81858/8878/5599/3439/8605/723790/330/9825/292/331/816/317772/92421/100137049/6609/356/3326/3460/8737/221613/3320/7416/824/51652/7186/8329/5119/637/7128/55506/5602/148022/8743/5478/3455/3459/3717/5836/8334/128866/9131/3456/9525/51510/3440/11035/85235/7124/8837/7099/142/3447/2752/817	AIFM1/ALOX15/BID/BIRC3/CAMK2A/CAMK2B/CAMK2D/CAPN2/CFLAR/CHMP1A/CHMP3/CHMP4B/CHMP4C/CHMP5/FASLG/GLUL/MACROH2A2/H2AC1/H2AC6/H2AC12/H2AC13/H2AC15/H2AC19/H2AC21/HSP90AA1/HSP90AB1/IFNA1/IFNA13/IFNA2/IFNAR2/IFNB1/IFNG/IFNGR1/IFNGR2/JAK2/MAPK10/MAPK8/PARP1/PLA2G4B/PLA2G4C/PPIA/PYGL/RIPK1/RIPK3/RNF31/SHARPIN/SLC25A5/SMPD1/SPATA2/SQSTM1/TICAM1/TLR4/TNF/TNFAIP3/TNFSF10/TRAF2/VDAC1/VPS4B/XIAP	pos.rank
